major_code,subject_group_code
7510104TN,A00
7510104TN,A01
7510104TN,D01
7510104TN,D07
7510104VP,A00
7510104VP,A01
7510104VP,D01
7510104VP,D07
7510205,C01
7510205,C02
7510205,Q00
7510205,X02
7510205,X03
7510205,X26
7510205,X27
7510205TN,A00
7510205TN,A01
7510205TN,D01
7510205TN,D07
7510205VP,A00
7510205VP,A01
7510205VP,D01
7510205VP,D07
7510302,C01
7510302,C02
7510302,X02
7510302,X03
7510302,X27
7510302VP,A00
7510302VP,A01
7510302VP,D01
7510302VP,D07
7510605,C02
7510605,X02
7510605,X03
7510605,X27
7510605VP,A00
7510605VP,A01
7510605VP,C01
7510605VP,C02
7510605VP,D01
7510605VP,D07
7510605VP,K00
7510605VP,Q00
7510605VP,X02
7510605VP,X03
7510605VP,X26
7510605VP,X27
7580301,C02
7580301,X02
7580301,X03
7580301,X27
7580301VP,A00
7580301VP,A01
7580301VP,C01
7580301VP,C02
7580301VP,D01
7580301VP,D07
7580301VP,K00
7580301VP,Q00
7580301VP,X02
7580301VP,X03
7580301VP,X26
7580301VP,X27
7840101,D07
GTADCCD1,A00
GTADCCD1,A01
GTADCCD1,C01
GTADCCD1,C02
GTADCCD1,D01
GTADCCD1,D07
GTADCCD1,K00
GTADCCD1,Q00
GTADCCD1,X02
GTADCCD1,X03
GTADCCD1,X26
GTADCCD1,X27
GTADCCD2,A00
GTADCCD2,A01
GTADCCD2,C01
GTADCCD2,C02
GTADCCD2,D01
GTADCCD2,D07
GTADCCD2,K00
GTADCCD2,Q00
GTADCCD2,X02
GTADCCD2,X03
GTADCCD2,X26
GTADCCD2,X27
GTADCCD3,A00
GTADCCD3,A01
GTADCCD3,D01
GTADCCD3,D07
GTADCCH2,A00
GTADCCH2,A01
GTADCCH2,C01
GTADCCH2,C02
GTADCCH2,D01
GTADCCH2,D07
GTADCCH2,K00
GTADCCH2,Q00
GTADCCH2,X02
GTADCCH2,X03
GTADCCH2,X26
GTADCCH2,X27
GTADCCM1,A00
GTADCCM1,A01
GTADCCM1,C01
GTADCCM1,C02
GTADCCM1,D01
GTADCCM1,D07
GTADCCM1,K00
GTADCCM1,Q00
GTADCCM1,X02
GTADCCM1,X03
GTADCCM1,X26
GTADCCM1,X27
GTADCCM2,A00
GTADCCM2,A01
GTADCCM2,C01
GTADCCM2,C02
GTADCCM2,D01
GTADCCM2,D07
GTADCCM2,K00
GTADCCM2,Q00
GTADCCM2,X02
GTADCCM2,X03
GTADCCM2,X26
GTADCCM2,X27
GTADCCN2,A00
GTADCCN2,A01
GTADCCN2,C01
GTADCCN2,C02
GTADCCN2,D01
GTADCCN2,D07
GTADCCN2,K00
GTADCCN2,Q00
GTADCCN2,X02
GTADCCN2,X03
GTADCCN2,X26
GTADCCN2,X27
GTADCCO2,A00
GTADCCO2,A01
GTADCCO2,C01
GTADCCO2,C02
GTADCCO2,D01
GTADCCO2,D07
GTADCCO2,K00
GTADCCO2,Q00
GTADCCO2,X02
GTADCCO2,X03
GTADCCO2,X26
GTADCCO2,X27
GTADCDD1,A00
GTADCDD1,A01
GTADCDD1,D01
GTADCDD1,D07
GTADCDD2,A00
GTADCDD2,A01
GTADCDD2,C01
GTADCDD2,C02
GTADCDD2,D01
GTADCDD2,D07
GTADCDD2,K00
GTADCDD2,Q00
GTADCDD2,X02
GTADCDD2,X03
GTADCDD2,X26
GTADCDD2,X27
GTADCDM2,A00
GTADCDM2,A01
GTADCDM2,C01
GTADCDM2,C02
GTADCDM2,D01
GTADCDM2,D07
GTADCDM2,K00
GTADCDM2,Q00
GTADCDM2,X02
GTADCDM2,X03
GTADCDM2,X26
GTADCDM2,X27
GTADCDT1,A00
GTADCDT1,A01
GTADCDT1,D01
GTADCDT1,D07
GTADCDT2,A00
GTADCDT2,A01
GTADCDT2,C01
GTADCDT2,C02
GTADCDT2,D01
GTADCDT2,D07
GTADCDT2,K00
GTADCDT2,Q00
GTADCDT2,X02
GTADCDT2,X03
GTADCDT2,X26
GTADCDT2,X27
GTADCHT2,A00
GTADCHT2,A01
GTADCHT2,C01
GTADCHT2,C02
GTADCHT2,D01
GTADCHT2,D07
GTADCHT2,K00
GTADCHT2,Q00
GTADCHT2,X02
GTADCHT2,X03
GTADCHT2,X26
GTADCHT2,X27
GTADCKT1,A00
GTADCKT1,A01
GTADCKT1,C01
GTADCKT1,C02
GTADCKT1,D01
GTADCKT1,D07
GTADCKT1,K00
GTADCKT1,Q00
GTADCKT1,X01
GTADCKT1,X02
GTADCKT1,X03
GTADCKT1,X25
GTADCKT1,X26
GTADCKT1,X27
GTADCKT2,A00
GTADCKT2,A01
GTADCKT2,C01
GTADCKT2,C02
GTADCKT2,D01
GTADCKT2,D07
GTADCKT2,K00
GTADCKT2,Q00
GTADCKT2,X01
GTADCKT2,X02
GTADCKT2,X03
GTADCKT2,X25
GTADCKT2,X26
GTADCKT2,X27
GTADCKX1,A00
GTADCKX1,A01
GTADCKX1,C01
GTADCKX1,C02
GTADCKX1,D01
GTADCKX1,D07
GTADCKX1,K00
GTADCKX1,Q00
GTADCKX1,X02
GTADCKX1,X03
GTADCKX1,X26
GTADCKX1,X27
GTADCKX2,A00
GTADCKX2,A01
GTADCKX2,C01
GTADCKX2,C02
GTADCKX2,D01
GTADCKX2,D07
GTADCKX2,K00
GTADCKX2,Q00
GTADCKX2,X02
GTADCKX2,X03
GTADCKX2,X26
GTADCKX2,X27
GTADCLG1,A00
GTADCLG1,A01
GTADCLG1,C01
GTADCLG1,C02
GTADCLG1,D01
GTADCLG1,D07
GTADCLG1,K00
GTADCLG1,Q00
GTADCLG1,X02
GTADCLG1,X03
GTADCLG1,X26
GTADCLG1,X27
GTADCLG2,A00
GTADCLG2,A01
GTADCLG2,C01
GTADCLG2,C02
GTADCLG2,D01
GTADCLG2,D07
GTADCLG2,K00
GTADCLG2,Q00
GTADCLG2,X02
GTADCLG2,X03
GTADCLG2,X26
GTADCLG2,X27
GTADCLH2,A00
GTADCLH2,A01
GTADCLH2,C01
GTADCLH2,C02
GTADCLH2,D01
GTADCLH2,D07
GTADCLH2,K00
GTADCLH2,Q00
GTADCLH2,X02
GTADCLH2,X03
GTADCLH2,X26
GTADCLH2,X27
GTADCMN2,A00
GTADCMN2,A01
GTADCMN2,C01
GTADCMN2,C02
GTADCMN2,D01
GTADCMN2,D07
GTADCMN2,K00
GTADCMN2,Q00
GTADCMN2,X02
GTADCMN2,X03
GTADCMN2,X26
GTADCMN2,X27
GTADCMT2,A00
GTADCMT2,A01
GTADCMT2,C01
GTADCMT2,C02
GTADCMT2,D01
GTADCMT2,D07
GTADCMT2,K00
GTADCMT2,Q00
GTADCMT2,X02
GTADCMT2,X03
GTADCMT2,X26
GTADCMT2,X27
GTADCMX2,A00
GTADCMX2,A01
GTADCMX2,C01
GTADCMX2,C02
GTADCMX2,D01
GTADCMX2,D07
GTADCMX2,K00
GTADCMX2,Q00
GTADCMX2,X02
GTADCMX2,X03
GTADCMX2,X26
GTADCMX2,X27
GTADCOT1,A00
GTADCOT1,A01
GTADCOT1,C01
GTADCOT1,C02
GTADCOT1,D01
GTADCOT1,D07
GTADCOT1,K00
GTADCOT1,Q00
GTADCOT1,X02
GTADCOT1,X03
GTADCOT1,X26
GTADCOT1,X27
GTADCOT2,A00
GTADCOT2,A01
GTADCOT2,C01
GTADCOT2,C02
GTADCOT2,D01
GTADCOT2,D07
GTADCOT2,K00
GTADCOT2,Q00
GTADCOT2,X02
GTADCOT2,X03
GTADCOT2,X26
GTADCOT2,X27
GTADCOT3,A00
GTADCOT3,A01
GTADCOT3,C01
GTADCOT3,C02
GTADCOT3,D01
GTADCOT3,D07
GTADCOT3,K00
GTADCOT3,Q00
GTADCOT3,X02
GTADCOT3,X03
GTADCOT3,X26
GTADCOT3,X27
GTADCQM2,A00
GTADCQM2,A01
GTADCQM2,C01
GTADCQM2,C02
GTADCQM2,D01
GTADCQM2,D07
GTADCQM2,K00
GTADCQM2,Q00
GTADCQM2,X01
GTADCQM2,X02
GTADCQM2,X03
GTADCQM2,X25
GTADCQM2,X26
GTADCQM2,X27
GTADCQT2,A00
GTADCQT2,A01
GTADCQT2,C01
GTADCQT2,C02
GTADCQT2,D01
GTADCQT2,D07
GTADCQT2,K00
GTADCQT2,Q00
GTADCQT2,X01
GTADCQT2,X02
GTADCQT2,X03
GTADCQT2,X25
GTADCQT2,X26
GTADCQT2,X27
GTADCQX2,A00
GTADCQX2,A01
GTADCQX2,C01
GTADCQX2,C02
GTADCQX2,D01
GTADCQX2,D07
GTADCQX2,K00
GTADCQX2,Q00
GTADCQX2,X02
GTADCQX2,X03
GTADCQX2,X26
GTADCQX2,X27
GTADCTD2,A00
GTADCTD2,A01
GTADCTD2,C01
GTADCTD2,C02
GTADCTD2,D01
GTADCTD2,D07
GTADCTD2,K00
GTADCTD2,Q00
GTADCTD2,X01
GTADCTD2,X02
GTADCTD2,X03
GTADCTD2,X25
GTADCTD2,X26
GTADCTD2,X27
GTADCTG2,A00
GTADCTG2,A01
GTADCTG2,C01
GTADCTG2,C02
GTADCTG2,D01
GTADCTG2,D07
GTADCTG2,K00
GTADCTG2,Q00
GTADCTG2,X02
GTADCTG2,X03
GTADCTG2,X26
GTADCTG2,X27
GTADCTM2,A00
GTADCTM2,A01
GTADCTM2,D01
GTADCTM2,D07
GTADCTN2,A00
GTADCTN2,A01
GTADCTN2,C01
GTADCTN2,C02
GTADCTN2,D01
GTADCTN2,D07
GTADCTN2,K00
GTADCTN2,Q00
GTADCTN2,X01
GTADCTN2,X02
GTADCTN2,X03
GTADCTN2,X25
GTADCTN2,X26
GTADCTN2,X27
GTADCTT1,A00
GTADCTT1,A01
GTADCTT1,C01
GTADCTT1,C02
GTADCTT1,D01
GTADCTT1,D07
GTADCTT1,K00
GTADCTT1,Q00
GTADCTT1,X02
GTADCTT1,X03
GTADCTT1,X26
GTADCTT1,X27
GTADCTT2,A00
GTADCTT2,A01
GTADCTT2,C01
GTADCTT2,C02
GTADCTT2,D01
GTADCTT2,D07
GTADCTT2,K00
GTADCTT2,Q00
GTADCTT2,X02
GTADCTT2,X03
GTADCTT2,X26
GTADCTT2,X27
GTADCVL2,A00
GTADCVL2,A01
GTADCVL2,C01
GTADCVL2,C02
GTADCVL2,D01
GTADCVL2,D07
GTADCVL2,K00
GTADCVL2,Q00
GTADCVL2,X02
GTADCVL2,X03
GTADCVL2,X26
GTADCVL2,X27
GTADCCK2,A00
GTADCCK2,A01
GTADCCK2,D01
GTADCCK2,D07
GTADCHL2,A00
GTADCHL2,A01
GTADCHL2,C01
GTADCHL2,C02
GTADCHL2,D01
GTADCHL2,D07
GTADCHL2,K00
GTADCHL2,Q00
GTADCHL2,X01
GTADCHL2,X02
GTADCHL2,X03
GTADCHL2,X25
GTADCHL2,X26
GTADCHL2,X27
GTADCKN2,A00
GTADCKN2,A01
GTADCKN2,C01
GTADCKN2,C02
GTADCKN2,D01
GTADCKN2,D07
GTADCKN2,K00
GTADCKN2,Q00
GTADCKN2,X02
GTADCKN2,X03
GTADCKN2,X26
GTADCKN2,X27
GTADCOG2,A00
GTADCOG2,A01
GTADCOG2,C01
GTADCOG2,C02
GTADCOG2,D01
GTADCOG2,D07
GTADCOG2,K00
GTADCOG2,Q00
GTADCOG2,X02
GTADCOG2,X03
GTADCOG2,X26
GTADCOG2,X27
GTADCTQ2,A00
GTADCTQ2,A01
GTADCTQ2,C01
GTADCTQ2,C02
GTADCTQ2,D01
GTADCTQ2,D07
GTADCTQ2,K00
GTADCTQ2,Q00
GTADCTQ2,X02
GTADCTQ2,X03
GTADCTQ2,X26
GTADCTQ2,X27
GTADCXQ2,A00
GTADCXQ2,A01
GTADCXQ2,C01
GTADCXQ2,C02
GTADCXQ2,D01
GTADCXQ2,D07
GTADCXQ2,K00
GTADCXQ2,Q00
GTADCXQ2,X02
GTADCXQ2,X03
GTADCXQ2,X26
GTADCXQ2,X27
GTADCBG2,A00
GTADCBG2,A01
GTADCBG2,C01
GTADCBG2,C02
GTADCBG2,D01
GTADCBG2,D07
GTADCBG2,K00
GTADCBG2,Q00
GTADCBG2,X02
GTADCBG2,X03
GTADCBG2,X26
GTADCBG2,X27
GTADCBI2,A00
GTADCBI2,A01
GTADCBI2,C01
GTADCBI2,C02
GTADCBI2,D01
GTADCBI2,D07
GTADCBI2,K00
GTADCBI2,Q00
GTADCBI2,X02
GTADCBI2,X03
GTADCBI2,X26
GTADCBI2,X27
GTADCDT1,C01
GTADCDT1,C02
GTADCDT1,K00
GTADCDT1,Q00
GTADCDT1,X02
GTADCDT1,X03
GTADCDT1,X26
GTADCDT1,X27
GTADCDX2,A00
GTADCDX2,A01
GTADCDX2,D01
GTADCDX2,D07
GTADCEN2,A01
GTADCEN2,D01
GTADCEN2,D07
GTADCEN2,X25
GTADCEN2,X26
GTADCEN2,X27
GTADCGO2,A00
GTADCGO2,A01
GTADCGO2,C01
GTADCGO2,C02
GTADCGO2,D01
GTADCGO2,D07
GTADCGO2,K00
GTADCGO2,Q00
GTADCGO2,X02
GTADCGO2,X03
GTADCGO2,X26
GTADCGO2,X27
GTADCH2,A00
GTADCH2,A01
GTADCH2,C01
GTADCH2,C02
GTADCH2,D01
GTADCH2,D07
GTADCH2,K00
GTADCH2,Q00
GTADCH2,X01
GTADCH2,X02
GTADCH2,X03
GTADCH2,X25
GTADCH2,X26
GTADCH2,X27
GTADCIT2,A00
GTADCIT2,A01
GTADCIT2,C01
GTADCIT2,C02
GTADCIT2,D01
GTADCIT2,D07
GTADCIT2,K00
GTADCIT2,Q00
GTADCIT2,X02
GTADCIT2,X03
GTADCIT2,X26
GTADCIT2,X27
GTADCKQ2,A00
GTADCKQ2,A01
GTADCKQ2,C01
GTADCKQ2,C02
GTADCKQ2,D01
GTADCKQ2,D07
GTADCKQ2,K00
GTADCKQ2,Q00
GTADCKQ2,X01
GTADCKQ2,X02
GTADCKQ2,X03
GTADCKQ2,X25
GTADCKQ2,X26
GTADCKQ2,X27
GTADCKTI,A00
GTADCKTI,A01
GTADCKTI,C01
GTADCKTI,C02
GTADCKTI,D01
GTADCKTI,D07
GTADCKTI,K00
GTADCKTI,Q00
GTADCKTI,X01
GTADCKTI,X02
GTADCKTI,X03
GTADCKTI,X25
GTADCKTI,X26
GTADCKTI,X27
GTADCLA2,C00
GTADCLA2,C03
GTADCLA2,C04
GTADCLA2,D01
GTADCLA2,X01
GTADCLA2,X25
GTADCOTI,A00
GTADCOTI,A01
GTADCOTI,C01
GTADCOTI,C02
GTADCOTI,D01
GTADCOTI,D07
GTADCOTI,K00
GTADCOTI,Q00
GTADCOTI,X02
GTADCOTI,X03
GTADCOTI,X26
GTADCOTI,X27
GTADCSS2,A00
GTADCSS2,A01
GTADCSS2,D01
GTADCSS2,D07
GTADCTTI,A00
GTADCTTI,A01
GTADCTTI,C01
GTADCTTI,C02
GTADCTTI,D01
GTADCTTI,D07
GTADCTTI,K00
GTADCTTI,Q00
GTADCTTI,X02
GTADCTTI,X03
GTADCTTI,X26
GTADCTTI,X27
GTADCVM2,A00
GTADCVM2,A01
GTADCVM2,C01
GTADCVM2,C02
GTADCVM2,D01
GTADCVM2,D07
GTADCVM2,K00
GTADCVM2,Q00
GTADCVM2,X02
GTADCVM2,X03
GTADCVM2,X26
GTADCVM2,X27
GTADKLG2,A00
GTADKLG2,A01
GTADKLG2,C01
GTADKLG2,C02
GTADKLG2,D01
GTADKLG2,D07
GTADKLG2,K00
GTADKLG2,Q00
GTADKLG2,X02
GTADKLG2,X03
GTADKLG2,X26
GTADKLG2,X27
GTADKTT2,A00
GTADKTT2,A01
GTADKTT2,C01
GTADKTT2,C02
GTADKTT2,D01
GTADKTT2,D07
GTADKTT2,K00
GTADKTT2,Q00
GTADKTT2,X02
GTADKTT2,X03
GTADKTT2,X26
GTADKTT2,X27
GTADNCD2,A00
GTADNCD2,A01
GTADNCD2,C01
GTADNCD2,C02
GTADNCD2,D01
GTADNCD2,D07
GTADNCD2,K00
GTADNCD2,Q00
GTADNCD2,X02
GTADNCD2,X03
GTADNCD2,X26
GTADNCD2,X27
GTADNDT2,A00
GTADNDT2,A01
GTADNDT2,C01
GTADNDT2,C02
GTADNDT2,D01
GTADNDT2,D07
GTADNDT2,K00
GTADNDT2,Q00
GTADNDT2,X02
GTADNDT2,X03
GTADNDT2,X26
GTADNDT2,X27
GTADNLG2,A00
GTADNLG2,A01
GTADNLG2,C01
GTADNLG2,C02
GTADNLG2,D01
GTADNLG2,D07
GTADNLG2,K00
GTADNLG2,Q00
GTADNLG2,X02
GTADNLG2,X03
GTADNLG2,X26
GTADNLG2,X27
GTADCAT2,A00
GTADCAT2,A01
GTADCAT2,C01
GTADCAT2,C02
GTADCAT2,D01
GTADCAT2,D07
GTADCAT2,K00
GTADCAT2,Q00
GTADCAT2,X02
GTADCAT2,X03
GTADCAT2,X26
GTADCAT2,X27
GTADCBC2,A00
GTADCBC2,A01
GTADCBC2,C01
GTADCBC2,C02
GTADCBC2,D01
GTADCBC2,D07
GTADCBC2,K00
GTADCBC2,Q00
GTADCBC2,X02
GTADCBC2,X03
GTADCBC2,X26
GTADCBC2,X27
GTADCCDD2,A00
GTADCCDD2,A01
GTADCCDD2,C01
GTADCCDD2,C02
GTADCCDD2,D01
GTADCCDD2,D07
GTADCCDD2,K00
GTADCCDD2,Q00
GTADCCDD2,X02
GTADCCDD2,X03
GTADCCDD2,X26
GTADCCDD2,X27
GTADCCDJ2,A00
GTADCCDJ2,A01
GTADCCDJ2,C01
GTADCCDJ2,C02
GTADCCDJ2,D01
GTADCCDJ2,D07
GTADCCDJ2,K00
GTADCCDJ2,Q00
GTADCCDJ2,X02
GTADCCDJ2,X03
GTADCCDJ2,X26
GTADCCDJ2,X27
GTADCCI2,A00
GTADCCI2,A01
GTADCCI2,C01
GTADCCI2,C02
GTADCCI2,D01
GTADCCI2,D07
GTADCCI2,K00
GTADCCI2,Q00
GTADCCI2,X01
GTADCCI2,X02
GTADCCI2,X03
GTADCCI2,X25
GTADCCI2,X26
GTADCCI2,X27
GTADCCMJ2,A00
GTADCCMJ2,A01
GTADCCMJ2,C01
GTADCCMJ2,C02
GTADCCMJ2,D01
GTADCCMJ2,D07
GTADCCMJ2,K00
GTADCCMJ2,Q00
GTADCCMJ2,X02
GTADCCMJ2,X03
GTADCCMJ2,X26
GTADCCMJ2,X27
GTADCDTJ2,A00
GTADCDTJ2,A01
GTADCDTJ2,C01
GTADCDTJ2,C02
GTADCDTJ2,D01
GTADCDTJ2,D07
GTADCDTJ2,K00
GTADCDTJ2,Q00
GTADCDTJ2,X02
GTADCDTJ2,X03
GTADCDTJ2,X26
GTADCDTJ2,X27
GTADCFT2,A00
GTADCFT2,A01
GTADCFT2,C01
GTADCFT2,C02
GTADCFT2,D01
GTADCFT2,D07
GTADCFT2,K00
GTADCFT2,Q00
GTADCFT2,X01
GTADCFT2,X02
GTADCFT2,X03
GTADCFT2,X25
GTADCFT2,X26
GTADCFT2,X27
GTADCHQ2,A00
GTADCHQ2,A01
GTADCHQ2,C01
GTADCHQ2,C02
GTADCHQ2,D01
GTADCHQ2,D07
GTADCHQ2,K00
GTADCHQ2,Q00
GTADCHQ2,X01
GTADCHQ2,X02
GTADCHQ2,X03
GTADCHQ2,X25
GTADCHQ2,X26
GTADCHQ2,X27
GTADCHS2,A00
GTADCHS2,A01
GTADCHS2,C01
GTADCHS2,C02
GTADCHS2,D01
GTADCHS2,D07
GTADCHS2,K00
GTADCHS2,Q00
GTADCHS2,X02
GTADCHS2,X03
GTADCHS2,X26
GTADCHS2,X27
GTADCHSA2,A00
GTADCHSA2,A01
GTADCHSA2,C01
GTADCHSA2,C02
GTADCHSA2,D01
GTADCHSA2,D07
GTADCHSA2,K00
GTADCHSA2,Q00
GTADCHSA2,X02
GTADCHSA2,X03
GTADCHSA2,X26
GTADCHSA2,X27
GTADCKB2,A00
GTADCKB2,A01
GTADCKB2,C01
GTADCKB2,C02
GTADCKB2,D01
GTADCKB2,D07
GTADCKB2,K00
GTADCKB2,Q00
GTADCKB2,X02
GTADCKB2,X03
GTADCKB2,X26
GTADCKB2,X27
GTADCKQA2,A00
GTADCKQA2,A01
GTADCKQA2,C01
GTADCKQA2,C02
GTADCKQA2,D01
GTADCKQA2,D07
GTADCKQA2,K00
GTADCKQA2,Q00
GTADCKQA2,X01
GTADCKQA2,X02
GTADCKQA2,X03
GTADCKQA2,X25
GTADCKQA2,X26
GTADCKQA2,X27
GTADCKS2,A00
GTADCKS2,A01
GTADCKS2,C01
GTADCKS2,C02
GTADCKS2,D01
GTADCKS2,D07
GTADCKS2,K00
GTADCKS2,Q00
GTADCKS2,X01
GTADCKS2,X02
GTADCKS2,X03
GTADCKS2,X25
GTADCKS2,X26
GTADCKS2,X27
GTADCLD2,A00
GTADCLD2,A01
GTADCLD2,C01
GTADCLD2,C02
GTADCLD2,D01
GTADCLD2,D07
GTADCLD2,K00
GTADCLD2,Q00
GTADCLD2,X02
GTADCLD2,X03
GTADCLD2,X26
GTADCLD2,X27
GTADCLDA2,A00
GTADCLDA2,A01
GTADCLDA2,C01
GTADCLDA2,C02
GTADCLDA2,D01
GTADCLDA2,D07
GTADCLDA2,K00
GTADCLDA2,Q00
GTADCLDA2,X02
GTADCLDA2,X03
GTADCLDA2,X26
GTADCLDA2,X27
GTADCLGA2,A00
GTADCLGA2,A01
GTADCLGA2,C01
GTADCLGA2,C02
GTADCLGA2,D01
GTADCLGA2,D07
GTADCLGA2,K00
GTADCLGA2,Q00
GTADCLGA2,X02
GTADCLGA2,X03
GTADCLGA2,X26
GTADCLGA2,X27
GTADCLGJ2,A00
GTADCLGJ2,A01
GTADCLGJ2,C01
GTADCLGJ2,C02
GTADCLGJ2,D01
GTADCLGJ2,D07
GTADCLGJ2,K00
GTADCLGJ2,Q00
GTADCLGJ2,X02
GTADCLGJ2,X03
GTADCLGJ2,X26
GTADCLGJ2,X27
GTADCLHA2,A00
GTADCLHA2,A01
GTADCLHA2,C01
GTADCLHA2,C02
GTADCLHA2,D01
GTADCLHA2,D07
GTADCLHA2,K00
GTADCLHA2,Q00
GTADCLHA2,X01
GTADCLHA2,X02
GTADCLHA2,X03
GTADCLHA2,X25
GTADCLHA2,X26
GTADCLHA2,X27
GTADCOD2,A00
GTADCOD2,A01
GTADCOD2,C01
GTADCOD2,C02
GTADCOD2,D01
GTADCOD2,D07
GTADCOD2,K00
GTADCOD2,Q00
GTADCOD2,X02
GTADCOD2,X03
GTADCOD2,X26
GTADCOD2,X27
GTADCODA2,A00
GTADCODA2,A01
GTADCODA2,C01
GTADCODA2,C02
GTADCODA2,D01
GTADCODA2,D07
GTADCODA2,K00
GTADCODA2,Q00
GTADCODA2,X02
GTADCODA2,X03
GTADCODA2,X26
GTADCODA2,X27
GTADCOH2,A00
GTADCOH2,A01
GTADCOH2,C01
GTADCOH2,C02
GTADCOH2,D01
GTADCOH2,D07
GTADCOH2,K00
GTADCOH2,Q00
GTADCOH2,X02
GTADCOH2,X03
GTADCOH2,X26
GTADCOH2,X27
GTADCQMA2,A00
GTADCQMA2,A01
GTADCQMA2,C01
GTADCQMA2,C02
GTADCQMA2,D01
GTADCQMA2,D07
GTADCQMA2,K00
GTADCQMA2,Q00
GTADCQMA2,X01
GTADCQMA2,X02
GTADCQMA2,X03
GTADCQMA2,X25
GTADCQMA2,X26
GTADCQMA2,X27
GTADCQXD2,A00
GTADCQXD2,A01
GTADCQXD2,C01
GTADCQXD2,C02
GTADCQXD2,D01
GTADCQXD2,D07
GTADCQXD2,K00
GTADCQXD2,Q00
GTADCQXD2,X02
GTADCQXD2,X03
GTADCQXD2,X26
GTADCQXD2,X27
GTADCRT2,A00
GTADCRT2,A01
GTADCRT2,C01
GTADCRT2,C02
GTADCRT2,D01
GTADCRT2,D07
GTADCRT2,K00
GTADCRT2,Q00
GTADCRT2,X02
GTADCRT2,X03
GTADCRT2,X26
GTADCRT2,X27
GTADCTDA2,A00
GTADCTDA2,A01
GTADCTDA2,C01
GTADCTDA2,C02
GTADCTDA2,D01
GTADCTDA2,D07
GTADCTDA2,K00
GTADCTDA2,Q00
GTADCTDA2,X01
GTADCTDA2,X02
GTADCTDA2,X03
GTADCTDA2,X25
GTADCTDA2,X26
GTADCTDA2,X27
GTADCTGA2,A00
GTADCTGA2,A01
GTADCTGA2,C01
GTADCTGA2,C02
GTADCTGA2,D01
GTADCTGA2,D07
GTADCTGA2,K00
GTADCTGA2,Q00
GTADCTGA2,X02
GTADCTGA2,X03
GTADCTGA2,X26
GTADCTGA2,X27
GTADCTTA2,A00
GTADCTTA2,A01
GTADCTTA2,C01
GTADCTTA2,C02
GTADCTTA2,D01
GTADCTTA2,D07
GTADCTTA2,K00
GTADCTTA2,Q00
GTADCTTA2,X02
GTADCTTA2,X03
GTADCTTA2,X26
GTADCTTA2,X27
GTADCVS2,A00
GTADCVS2,A01
GTADCVS2,C01
GTADCVS2,C02
GTADCVS2,D01
GTADCVS2,D07
GTADCVS2,K00
GTADCVS2,Q00
GTADCVS2,X02
GTADCVS2,X03
GTADCVS2,X26
GTADCVS2,X27
GTADCVV2,A00
GTADCVV2,A01
GTADCVV2,C01
GTADCVV2,C02
GTADCVV2,D01
GTADCVV2,D07
GTADCVV2,K00
GTADCVV2,Q00
GTADCVV2,X02
GTADCVV2,X03
GTADCVV2,X26
GTADCVV2,X27
7340301TN,A00
7340301TN,A01
7340301TN,C01
7340301TN,C02
7340301TN,D01
7340301TN,D07
7340301TN,K00
7340301TN,Q00
7340301TN,X01
7340301TN,X02
7340301TN,X03
7340301TN,X25
7340301TN,X26
7340301TN,X27
7340301VP,C01
7340301VP,C02
7340301VP,K00
7340301VP,Q00
7340301VP,X01
7340301VP,X02
7340301VP,X03
7340301VP,X25
7340301VP,X26
7340301VP,X27
7480201TN,A00
7480201TN,A01
7480201TN,C01
7480201TN,C02
7480201TN,D01
7480201TN,D07
7480201TN,K00
7480201TN,Q00
7480201TN,X02
7480201TN,X03
7480201TN,X26
7480201TN,X27
7510102,C01
7510102,C02
7510102,K00
7510102,Q00
7510102,X02
7510102,X03
7510102,X26
7510102,X27
7510201,C01
7510201,C02
7510201,Q00
7510201,X02
7510201,X03
7510201,X26
7510201,X27
7580301TN,A00
7580301TN,A01
7580301TN,C01
7580301TN,C02
7580301TN,D01
7580301TN,D07
7580301TN,K00
7580301TN,Q00
7580301TN,X02
7580301TN,X03
7580301TN,X26
7580301TN,X27
7840101TN,A00
7840101TN,A01
7840101TN,D01
7840101TN,D07
GTADCDD3,A00
GTADCDD3,A01
GTADCDD3,D01
GTADCDD3,D07
GTADCKT21,A00
GTADCKT21,A01
GTADCKT21,C01
GTADCKT21,C02
GTADCKT21,D01
GTADCKT21,D07
GTADCKT21,K00
GTADCKT21,Q00
GTADCKT21,X01
GTADCKT21,X02
GTADCKT21,X03
GTADCKT21,X25
GTADCKT21,X26
GTADCKT21,X27
GTADCKT3,A00
GTADCKT3,A01
GTADCKT3,C01
GTADCKT3,C02
GTADCKT3,D01
GTADCKT3,D07
GTADCKT3,K00
GTADCKT3,Q00
GTADCKT3,X01
GTADCKT3,X02
GTADCKT3,X03
GTADCKT3,X25
GTADCKT3,X26
GTADCKT3,X27
GTADCKX3,A00
GTADCKX3,A01
GTADCKX3,C01
GTADCKX3,C02
GTADCKX3,D01
GTADCKX3,D07
GTADCKX3,K00
GTADCKX3,Q00
GTADCKX3,X02
GTADCKX3,X03
GTADCKX3,X26
GTADCKX3,X27
GTADATT2,A00
GTADATT2,A01
GTADATT2,C01
GTADATT2,C02
GTADATT2,D01
GTADATT2,D07
GTADATT2,K00
GTADATT2,Q00
GTADATT2,X02
GTADATT2,X03
GTADATT2,X26
GTADATT2,X27
GTADCBM2,A00
