id,university_short_name,program_source_code,major_code,subject_group_code
6e3f2565-ddba-4231-8718-ac0ca44c7253,ANH,7860100_Nam_3,7860100,X02
c28eb6fd-b245-407e-88b5-31e97a6201c6,ANH,7860100_Nam_3,7860100,X03
06fff0a0-5d99-40fb-a29e-9c6eb2d7e62e,ANH,7860100_Nam_3,7860100,X04
4394c38e-67c0-4c3f-b898-b2e569624ee8,ANH,7860100_Nam_8,7860100,X02
ad66d4db-6694-422c-b4c4-8a7341d33a81,ANH,7860100_Nam_8,7860100,X03
8233d63b-c62b-4d73-983f-904133f2f33a,ANH,7860100_Nam_8,7860100,X04
6b857e92-3cd1-4cfb-8fa2-4e82a12f0a60,ANH,7860100_Nu_1,7860100,X02
5e28f3df-0e7e-415a-9719-a73f75cec2df,ANH,7860100_Nu_1,7860100,X03
99630909-a55a-46ab-84ba-1d36c92d2ad6,ANH,7860100_Nu_1,7860100,X04
869dfc2d-e313-431a-9b65-f5a00eada9ab,ANH,7860100_Nu_2,7860100,X02
accedf09-5dcd-42e9-9628-a8d8e95dc88a,ANH,7860100_Nu_2,7860100,X03
89a9c74b-5984-47df-a39d-b3ef12086797,ANH,7860100_Nu_2,7860100,X04
c9a5d0bd-6e23-45f0-8900-b85ea20c7d20,ANH,7860100_Nu_3,7860100,X02
06c0eb5e-c6b1-4c95-8df1-cfa376000d6b,ANH,7860100_Nu_3,7860100,X03
c71a9b86-ad3f-4ed3-a4fb-3e587d2fed77,ANH,7860100_Nu_3,7860100,X04
8a2c83c8-2dd6-4c0d-8429-7cdad21b2f19,ANH,7860100_Nu_8,7860100,X02
fec7d1ec-6e95-4cda-be7e-22915d664810,ANH,7860100_Nu_8,7860100,X03
97b533d4-908d-46c5-b5ba-8aaa8601b73f,ANH,7860100_Nu_8,7860100,X04
1d80cd15-7ba7-436a-a859-411d52b0a21f,ANH,7860114_Nam_B,7860114,X26
24c92623-0f89-4c8e-8d6a-92bff741edd5,ANH,7860114_Nam_B,7860114,X27
5807eda1-e9ca-4927-852e-df719a97f0ad,ANH,7860114_Nam_B,7860114,X28
2409c1c0-4f1f-4f40-a31a-c7e724085d87,ANH,7860114_Nam_N,7860114,X26
4466e4db-f3eb-4e6d-bce6-16ab1a77329a,ANH,7860114_Nam_N,7860114,X27
8f7ce3f5-ebe5-449b-8a59-2ed6e54e4381,ANH,7860114_Nam_N,7860114,X28
baa163bc-01fc-4667-9ff1-8c23a69ff805,ANH,7860114_Nu_B,7860114,X26
2a9c7cfe-9248-41f2-a04d-73ea092d55a2,ANH,7860114_Nu_B,7860114,X27
7e76af2b-cb0a-41ae-967a-a6c21bb5871d,ANH,7860114_Nu_B,7860114,X28
07d785bd-a43d-4049-99b0-5f6a92d647a6,ANH,7860114_Nu_N,7860114,X26
572961da-b707-4b81-a1a4-d79b7adebb9c,ANH,7860114_Nu_N,7860114,X27
74d7783a-924a-4abc-b345-d01b36801ad4,ANH,7860114_Nu_N,7860114,X28
a0c061be-48c7-4fd4-9e01-0080504a708e,BPH,7380101,7380101,C00
88af2217-c64d-47d9-bebf-428d0de1b633,BPH,7860214,7860214,A01
a47a9ad8-8f18-4958-a956-b537fc86714f,BPH,7860214,7860214,C00
a4f81938-0cb6-4a54-b8bb-5daf841d0775,BPH,7380101_B,7380101,C00
c3ffe9b6-8532-414a-929a-d3782a8d572a,BPH,7380101_N,7380101,C00
4327cea4-b94b-49d5-8c63-3e50b586de8e,BPH,7860214_A01_4,7860214,C03
2b4a86c7-3eb0-4141-8d3f-01843be4807f,BPH,7860214_A01_5,7860214,C03
b239026c-6cb7-47ad-8a87-6f8ade45d9c3,BPH,7860214_A01_7,7860214,C03
68f9cb78-ed6b-49f3-8cf1-6792e4d3bc8c,BPH,7860214_A01_9,7860214,C03
67cd5480-208e-479c-a487-f74d3716e4b5,BPH,7860214_B_A01,7860214,A01
503cfea2-b0b4-4ac8-ad42-65f10a36a1b6,BPH,7860214_B_C00,7860214,C00
82503c49-51bd-41cf-adbe-41e05e180d4f,BPH,7860214_C00_4,7860214,C03
4f1737b3-c9dc-4d19-b8bc-94944a21e58f,BPH,7860214_C00_5,7860214,C03
136aec40-0e08-4125-b4cb-014a4e7d6b25,BPH,7860214_C00_7,7860214,C03
1d195911-72a5-4c79-b164-dda71d5e785c,BPH,7860214_C00_9,7860214,C03
cded054f-456a-450a-bee9-049798dda9b3,BPH,7380101_B_C00,7380101,C00
dd70c18d-9a6d-4539-b92f-e518f29a577e,BPH,7380101_B_C01,7380101,C01
