university_short_name,program_source_code,major_name,quota,admission_methods,subject_groups,is_verified
NQH,7860231_Nam_B,"Trinh sát Kỹ thuật (Thí sinh Nam, phía Bắc)",,,,true
NQH,7860231_Nam_N,"Trinh sát Kỹ thuật (Thí sinh Nam, phía Nam)",,DGTD,,true
NQH,7860231_Nam_N,"Trinh sát Kỹ thuật (Thí sinh Nam, phía Nam)",,DGNL_HN,,true
NQH,7860231_Nam_N,"Trinh sát Kỹ thuật (Thí sinh Nam, phía Nam)",,THPT,"A00,A01",true
NQH,7860231_Nam_N,"Trinh sát Kỹ thuật (Thí sinh Nam, phía Nam)",,DGTD,Q00,true
NQH,7860231_Nam_N,"Trinh sát Kỹ thuật (Thí sinh Nam, phía Nam)",,,,true
BVH,7320101,Báo chí,100,HBA,,true
BVH,7320101,Báo chí,100,XTT,,true
BVH,7320101,Báo chí,100,DGNL_HN,,true
BVH,7320101,Báo chí,100,THPT,"A00,A01,D01,X06,X26",true
BVH,7320101,Báo chí,100,DGTD,"A00,A01,D01,X06,X26",true
BVH,7320101,Báo chí,100,DGTD,K00,true
BVH,7320101,Báo chí,100,DGTD,Q00,true
BVH,7320104,Truyền thông đa phương tiện,120,HBA,,true
BVH,7320104,Truyền thông đa phương tiện,120,XTT,,true
BVH,7320104,Truyền thông đa phương tiện,120,DGNL_HN,,true
BVH,7320104,Truyền thông đa phương tiện,120,THPT,"A00,A01,D01,X06,X26",true
BVH,7320104,Truyền thông đa phương tiện,120,DGTD,"A00,A01,D01,X06,X26",true
BVH,7320104,Truyền thông đa phương tiện,120,DGTD,K00,true
BVH,7320104,Truyền thông đa phương tiện,120,DGTD,Q00,true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,XTT,,true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,DGNL_HN,,true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,HBA,,true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,DGTD,"A00,A01,D01,X06,X26",true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,THPT,"A00,A01,D01,X06,X26",true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,DGTD,K00,true
BVH,7320104_CLC,Truyền thông đa phương tiện,110,DGTD,Q00,true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,HBA,,true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,XTT,,true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,DGNL_HN,,true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,THPT,"A00,A01,D01,X06,X26",true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,DGTD,"A00,A01,D01,X06,X26",true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,DGTD,K00,true
BVH,7320104_LK,"Truyền thông Đa phương tiện (Liên kết với đại học Công nghệ Queensland, Úc",20,DGTD,Q00,true
BVH,7329001,Công nghệ đa phương tiện,260,HBA,,true
BVH,7329001,Công nghệ đa phương tiện,260,XTT,,true
BVH,7329001,Công nghệ đa phương tiện,260,DGNL_HN,,true
BVH,7329001,Công nghệ đa phương tiện,260,THPT,"A00,A01,D01,X06,X26",true
BVH,7329001,Công nghệ đa phương tiện,260,DGTD,"A00,A01,D01,X06,X26",true
BVH,7329001,Công nghệ đa phương tiện,260,DGTD,K00,true
BVH,7329001,Công nghệ đa phương tiện,260,DGTD,Q00,true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,HBA,,true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,XTT,,true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,DGNL_HN,,true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,THPT,"A00,A01,D01,X06,X26",true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,DGTD,"A00,A01,D01,X06,X26",true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,DGTD,K00,true
BVH,7329001_ĐGA,Thiết kế đồ họa game,30,DGTD,Q00,true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,HBA,,true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,XTT,,true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,DGNL_HN,,true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,THPT,"A00,A01,D01,X06,X26",true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,DGTD,"A00,A01,D01,X06,X26",true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,DGTD,K00,true
BVH,7329001_GAM,Thiết kế và phát triển Game,150,DGTD,Q00,true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,HBA,,true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,XTT,,true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,DGNL_HN,,true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,THPT,"A00,A01,D01,X06,X26",true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,DGTD,"A00,A01,D01,X06,X26",true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,DGTD,K00,true
BVH,7329001_LK,"Công nghệ Đa phương tiện (Liên kết với đại học Canberra, Australia)",20,DGTD,Q00,true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,HBA,,true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,XTT,,true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,DGNL_HN,,true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,THPT,"A00,A01,D01,X06,X26",true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,DGTD,"A00,A01,D01,X06,X26",true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,DGTD,K00,true
BVH,7329001_VHO,Công nghệ công nghiệp văn hóa số (định hướng điện ảnh),50,DGTD,Q00,true
BVH,7340101,Quản trị kinh doanh,170,HBA,,true
BVH,7340101,Quản trị kinh doanh,170,XTT,,true
BVH,7340101,Quản trị kinh doanh,170,DGNL_HN,,true
BVH,7340101,Quản trị kinh doanh,170,THPT,"A00,A01,D01,X06,X26",true
BVH,7340101,Quản trị kinh doanh,170,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340101,Quản trị kinh doanh,170,DGTD,K00,true
BVH,7340101,Quản trị kinh doanh,170,DGTD,Q00,true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,HBA,,true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,XTT,,true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,DGNL_HN,,true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,THPT,"A00,A01,D01,X06,X26",true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,DGTD,K00,true
BVH,7340101_ĐSK,Quản trị Đổi mới sáng tạo và khởi nghiệp,50,DGTD,Q00,true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,HBA,,true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,XTT,,true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,DGNL_HN,,true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,THPT,"A00,A01,D01,X06,X26",true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,DGTD,K00,true
BVH,7340101_LOG,Logistics và quản trị chuỗi cung ứng,80,DGTD,Q00,true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,HBA,,true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,XTT,,true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,DGNL_HN,,true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,THPT,"A00,A01,D01,X06,X26",true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,DGTD,K00,true
BVH,7340101_LTT,Logistics trong kinh tế tầm thấp,50,DGTD,Q00,true
BVH,7340115,Marketing,240,HBA,,true
BVH,7340115,Marketing,240,XTT,,true
BVH,7340115,Marketing,240,DGNL_HN,,true
BVH,7340115,Marketing,240,THPT,"A00,A01,D01,X06,X26",true
BVH,7340115,Marketing,240,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340115,Marketing,240,DGTD,K00,true
BVH,7340115,Marketing,240,DGTD,Q00,true
BVH,7340115 _CLC,Marketing,130,HBA,,true
BVH,7340115 _CLC,Marketing,130,XTT,,true
BVH,7340115 _CLC,Marketing,130,DGNL_HN,,true
BVH,7340115 _CLC,Marketing,130,THPT,"A00,A01,D01,X06,X26",true
BVH,7340115 _CLC,Marketing,130,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340115 _CLC,Marketing,130,DGTD,K00,true
BVH,7340115 _CLC,Marketing,130,DGTD,Q00,true
BVH,7340115_QHC,Quan hệ công chúng,110,HBA,,true
BVH,7340115_QHC,Quan hệ công chúng,110,XTT,,true
BVH,7340115_QHC,Quan hệ công chúng,110,DGNL_HN,,true
BVH,7340115_QHC,Quan hệ công chúng,110,THPT,"A00,A01,D01,X06,X26",true
BVH,7340115_QHC,Quan hệ công chúng,110,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340115_QHC,Quan hệ công chúng,110,DGTD,K00,true
BVH,7340115_QHC,Quan hệ công chúng,110,DGTD,Q00,true
BVH,7340122,Thương mại điện tử,180,HBA,,true
BVH,7340122,Thương mại điện tử,180,XTT,,true
BVH,7340122,Thương mại điện tử,180,DGNL_HN,,true
BVH,7340122,Thương mại điện tử,180,THPT,"A00,A01,D01,X06,X26",true
BVH,7340122,Thương mại điện tử,180,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340122,Thương mại điện tử,180,DGTD,K00,true
BVH,7340122,Thương mại điện tử,180,DGTD,Q00,true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,HBA,,true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,XTT,,true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,DGNL_HN,,true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,THPT,"A00,A01,D01,X06,X26",true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,DGTD,K00,true
BVH,7340201_DAT,"Phân tích dữ liệu trong tài chính, kinh doanh",110,DGTD,Q00,true
BVH,7340205,Công nghệ tài chính (Fintech),160,HBA,,true
BVH,7340205,Công nghệ tài chính (Fintech),160,XTT,,true
BVH,7340205,Công nghệ tài chính (Fintech),160,DGNL_HN,,true
BVH,7340205,Công nghệ tài chính (Fintech),160,THPT,"A00,A01,D01,X06,X26",true
BVH,7340205,Công nghệ tài chính (Fintech),160,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340205,Công nghệ tài chính (Fintech),160,DGTD,K00,true
BVH,7340205,Công nghệ tài chính (Fintech),160,DGTD,Q00,true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,HBA,,true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,XTT,,true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,DGNL_HN,,true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,THPT,"A00,A01,D01,X06,X26",true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,DGTD,K00,true
BVH,7340205_LK,"Công nghệ tài chính (Liên kết đại học Huddersfield, Vương Quốc Anh)",20,DGTD,Q00,true
BVH,7340301,Kế toán,200,HBA,,true
BVH,7340301,Kế toán,200,XTT,,true
BVH,7340301,Kế toán,200,DGNL_HN,,true
BVH,7340301,Kế toán,200,THPT,"A00,A01,D01,X06,X26",true
BVH,7340301,Kế toán,200,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340301,Kế toán,200,DGTD,K00,true
BVH,7340301,Kế toán,200,DGTD,Q00,true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,HBA,,true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,XTT,,true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,DGNL_HN,,true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,THPT,"A00,A01,D01,X06,X26",true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,DGTD,"A00,A01,D01,X06,X26",true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,DGTD,K00,true
BVH,7340301_CLC,Kế toán (chuẩn quốc tế ACCA),60,DGTD,Q00,true
BVH,7480101,Khoa học dữ liệu,160,HBA,,true
BVH,7480101,Khoa học dữ liệu,160,XTT,,true
BVH,7480101,Khoa học dữ liệu,160,DGNL_HN,,true
BVH,7480101,Khoa học dữ liệu,160,THPT,"A00,A01,X06,X26",true
BVH,7480101,Khoa học dữ liệu,160,DGTD,"A00,A01,X06,X26",true
BVH,7480101,Khoa học dữ liệu,160,DGTD,K00,true
BVH,7480101,Khoa học dữ liệu,160,DGTD,Q00,true
BVH,7480102,Kỹ thuật dữ liệu,135,HBA,,true
BVH,7480102,Kỹ thuật dữ liệu,135,XTT,,true
BVH,7480102,Kỹ thuật dữ liệu,135,DGNL_HN,,true
BVH,7480102,Kỹ thuật dữ liệu,135,THPT,"A00,A01,X06,X26",true
BVH,7480102,Kỹ thuật dữ liệu,135,DGTD,"A00,A01,X06,X26",true
BVH,7480102,Kỹ thuật dữ liệu,135,DGTD,K00,true
BVH,7480102,Kỹ thuật dữ liệu,135,DGTD,Q00,true
BVH,7480107,Trí tuệ nhân tạo,160,HBA,,true
BVH,7480107,Trí tuệ nhân tạo,160,XTT,,true
BVH,7480107,Trí tuệ nhân tạo,160,DGNL_HN,,true
BVH,7480107,Trí tuệ nhân tạo,160,THPT,"A00,A01,X06,X26",true
BVH,7480107,Trí tuệ nhân tạo,160,DGTD,"A00,A01,X06,X26",true
BVH,7480107,Trí tuệ nhân tạo,160,DGTD,K00,true
BVH,7480107,Trí tuệ nhân tạo,160,DGTD,Q00,true
BVH,7480201,Công nghệ thông tin,600,HBA,,true
BVH,7480201,Công nghệ thông tin,600,XTT,,true
BVH,7480201,Công nghệ thông tin,600,DGNL_HN,,true
BVH,7480201,Công nghệ thông tin,600,THPT,"A00,A01,X06,X26",true
BVH,7480201,Công nghệ thông tin,600,DGTD,"A00,A01,X06,X26",true
BVH,7480201,Công nghệ thông tin,600,DGTD,K00,true
BVH,7480201,Công nghệ thông tin,600,DGTD,Q00,true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,HBA,,true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,XTT,,true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,DGNL_HN,,true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,THPT,"A00,A01,X06,X26",true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,DGTD,"A00,A01,X06,X26",true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,DGTD,K00,true
BVH,7480201 _UDU,Công nghệ thông tin (định hướng ứng dụng),330,DGTD,Q00,true
BVH,7480201_CLC,Công nghệ thông tin,370,HBA,,true
BVH,7480201_CLC,Công nghệ thông tin,370,XTT,,true
BVH,7480201_CLC,Công nghệ thông tin,370,DGNL_HN,,true
BVH,7480201_CLC,Công nghệ thông tin,370,THPT,"A00,A01,X06,X26",true
BVH,7480201_CLC,Công nghệ thông tin,370,DGTD,"A00,A01,X06,X26",true
BVH,7480201_CLC,Công nghệ thông tin,370,DGTD,K00,true
BVH,7480201_CLC,Công nghệ thông tin,370,DGTD,Q00,true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,HBA,,true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,XTT,,true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,DGNL_HN,,true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,THPT,"A00,A01,X06,X26",true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,DGTD,"A00,A01,X06,X26",true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,DGTD,K00,true
BVH,7480201_LK,"Công nghệ thông tin Liên kết với Đại học Macquarie, Australia)",20,DGTD,Q00,true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,HBA,,true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,XTT,,true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,DGNL_HN,,true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,THPT,"A00,A01,X06,X26",true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,DGTD,"A00,A01,X06,X26",true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,DGTD,K00,true
BVH,7480201_VNH,Công nghệ thông tin Việt - Nhật,110,DGTD,Q00,true
BVH,7480202,An toàn thông tin,200,HBA,,true
BVH,7480202,An toàn thông tin,200,XTT,,true
BVH,7480202,An toàn thông tin,200,DGNL_HN,,true
BVH,7480202,An toàn thông tin,200,THPT,"A00,A01,X06,X26",true
BVH,7480202,An toàn thông tin,200,DGTD,"A00,A01,X06,X26",true
BVH,7480202,An toàn thông tin,200,DGTD,K00,true
BVH,7480202,An toàn thông tin,200,DGTD,Q00,true
BVH,7480202_CLC,An toàn thông tin,120,HBA,,true
BVH,7480202_CLC,An toàn thông tin,120,XTT,,true
BVH,7480202_CLC,An toàn thông tin,120,DGNL_HN,,true
BVH,7480202_CLC,An toàn thông tin,120,THPT,"A00,A01,X06,X26",true
BVH,7480202_CLC,An toàn thông tin,120,DGTD,"A00,A01,X06,X26",true
BVH,7480202_CLC,An toàn thông tin,120,DGTD,K00,true
BVH,7480202_CLC,An toàn thông tin,120,DGTD,Q00,true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,HBA,,true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,XTT,,true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,DGNL_HN,,true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,THPT,"A00,A01,X06,X26",true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,DGTD,"A00,A01,X06,X26",true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,DGTD,K00,true
BVH,7510301,"Công nghệ Kỹ thuật Điện, điện tử",260,DGTD,Q00,true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,HBA,,true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,XTT,,true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,DGNL_HN,,true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,THPT,"A00,A01,X06,X26",true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,DGTD,"A00,A01,X06,X26",true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,DGTD,K00,true
BVH,7510301_MBD,Công nghệ vi mạch bán dẫn,175,DGTD,Q00,true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,HBA,,true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,XTT,,true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,DGNL_HN,,true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,THPT,"A00,A01,X06,X26",true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,DGTD,"A00,A01,X06,X26",true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,DGTD,K00,true
BVH,7520207,Kỹ thuật Điện tử viễn thông,410,DGTD,Q00,true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,HBA,,true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,XTT,,true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,DGNL_HN,,true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,THPT,"A00,A01,X06,X26",true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,DGTD,"A00,A01,X06,X26",true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,DGTD,K00,true
BVH,7520207_ AIoT,Trí tuệ nhân tạo vạn vật (AIoT),90,DGTD,Q00,true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,HBA,,true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,XTT,,true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,DGNL_HN,,true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,THPT,"A00,A01,X06,X26",true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,DGTD,"A00,A01,X06,X26",true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,DGTD,K00,true
BVH,7520207_THV,Kỹ thuật Truyền thông Hàng không vũ trụ,50,DGTD,Q00,true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,HBA,,true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,XTT,,true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,DGNL_HN,,true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,THPT,"A00,A01,X06,X26",true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,DGTD,"A00,A01,X06,X26",true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,DGTD,K00,true
BVH,7520216,Kỹ thuật Điều khiển và tự động hóa,80,DGTD,Q00,true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,HBA,,true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,XTT,,true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,DGNL_HN,,true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,THPT,"A00,A01,X06,X26",true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,DGTD,"A00,A01,X06,X26",true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,DGTD,K00,true
BVH,7520216_UAV,UAV và Robot di động tự hành,50,DGTD,Q00,true
KQH,7860220_CLC,Kỹ sư quân sự (đào tạo chất lượng cao),30,HBA,,true
KQH,7860220_CLC,Kỹ sư quân sự (đào tạo chất lượng cao),30,DGNL_HN,,true
KQH,7860220_CLC,Kỹ sư quân sự (đào tạo chất lượng cao),30,THPT,"A00,A01",true
KQH,7860220_CLC,Kỹ sư quân sự (đào tạo chất lượng cao),30,DGTD,Q00,true
KQH,7860220_LK,Kỹ sư quân sự (liên kết),5,HBA,,true
