id,university_short_name,major_code,program_source_code,program_name,quota,missing_reason,base_program_code,source,source_school_id,is_active
729a3109-2ff3-5e23-bd97-18f4478317cf,NTH,KTKH2,KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,,program_code không có trong course_catalog,,tuyensinh247,382,false
8eaf7ff3-a464-5779-a679-315c255a239e,NTH,KTKQ1,KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,,program_code không có trong course_catalog,,tuyensinh247,382,false
211bd0d5-f1a6-51d1-9a0c-d5a22c157406,NTH,KTQH1,KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
815f2e7d-88a7-5a10-8af0-e86b0df78609,NTH,KTQH1,KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
d3c183e6-6c71-532d-938f-4aefacffe2b5,NTH,KTQH2,KTQH2.1,Chương trình CLC Kinh tế quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
8c0f6656-48f1-577f-b51e-ae9606284f38,NTH,LAWH1,LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
715ec736-4e32-5e24-8fa6-1950496e7b5a,NTH,LAWH2,LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,,program_code không có trong course_catalog,,tuyensinh247,382,false
ef58de31-1b3b-56fd-befb-771dccfbbb8d,NTH,MKTH2,MKTH2.1,Chương trình ĐHNNQT Marketing số,,program_code không có trong course_catalog,,tuyensinh247,382,false
70bc03bb-7b57-5761-b343-3317d2fb2571,NTH,NNAH1,NNAH1.1,CT TC Tiếng Anh thương mại,,program_code không có trong course_catalog,,tuyensinh247,382,false
ac05e01d-74ec-56aa-aa3a-3603ae65db0e,NTH,NNAH2,NNAH2.1,Chương trình CLC Tiếng Anh Thương mại,,program_code không có trong course_catalog,,tuyensinh247,382,false
b9933242-c9d5-5493-b2e6-af6609ed06d2,NTH,NNNH1,NNNH1.1,Chương trình tiêu chuẩn Tiếng Nhật thương mại,,program_code không có trong course_catalog,,tuyensinh247,382,false
