source_url,page_title,year,table_wp_id,table_dom_id,table_name,institution,institution_url,logo_url,wdt_id,school_type,institution_type,region,province,major_group,national_rank,recognized_quality_rank,teaching_rank,publications_rank,science_tech_innovation_rank,learner_quality_rank,facilities_rank,total_score
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ TP. HỒ CHÍ MINH (TƯ THỤC),https://vnur.vn/truong-dai-hoc-cong-nghe-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/35.HUTECH.jpg,74,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,74,13,118,22,50,123,177,45.19
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC TÂY NGUYÊN (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-tay-nguyen/,https://vnur.vn/wp-content/uploads/2023/01/74.Tay-Nguyen.jpg,75,,Công lập,Tây Nguyên,Đắk Lắk,Đa Ngành,75,60,93,61,45,96,14,45.06
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC ĐỒNG THÁP (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-dong-thap/,https://vnur.vn/wp-content/uploads/2023/01/69.Dong-Thap.jpg,76,,Công lập,Đông Nam Bộ,Đồng Tháp,Đa Ngành,76,16,112,70,42,66,171,44.99
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC VĂN HOÁ TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-van-hoa-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/75.Van-hoa-TP.HCM_.jpg,77,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Văn hóa,77,60,51,187,84,48,189,44.83
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y DƯỢC HẢI PHÒNG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-duoc-hai-phong-2/,https://image.exam24h.com/public/exam24h-wiki/attribute/ba81c1debab40bd5ca53c3176c15db1b.PNG,78,,Công lập,Đồng bằng Sông Hồng,Hải Phòng,Sức khỏe,78,60,98,86,75,45,41,44.60
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC QUỐC TẾ HỒNG BÀNG (TƯ THỤC),https://vnur.vn/truong-dai-hoc-quoc-te-hong-bang/,https://vnur.vn/wp-content/uploads/2023/01/62.-DH-Quoc-Te-Hong-Bang.jpg,79,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,79,60,69,82,115,138,42,44.45
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y DƯỢC THÁI BÌNH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-duoc-thai-binh/,https://vnur.vn/wp-content/uploads/2023/01/45.Y-Thai-Binh.jpg,80,,Công lập,Đồng bằng Sông Hồng,Thái Bình,Sức khỏe,80,60,100,77,87,55,48,44.17
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC FPT (TƯ THỤC),https://vnur.vn/truong-dai-hoc-fpt/,https://vnur.vn/wp-content/uploads/2023/01/37.FPT_.jpg,81,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,81,54,99,31,123,75,162,44.03
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN HÀNG KHÔNG VIỆT NAM (CÔNG LẬP),https://vnur.vn/hoc-vien-hang-khong-viet-nam-2/,https://vaa.edu.vn/wp-content/uploads/2024/07/Group-1000005875.svg,82,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,,82,60,65,102,118,95,148,43.98
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KỸ THUẬT - CÔNG NGHỆ CẦN THƠ (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-ky-thuat-cong-nghe-can-tho/,https://vnur.vn/wp-content/uploads/2023/01/77.Ky-thuat-Cong-nghe-Can-Tho.png,83,,Công lập,Đồng bằng sông Cửu Long,Cần Thơ,"Kỹ thuật, Công nghệ",83,60,61,111,153,68,183,43.91
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC TÀI CHÍNH - MARKETING (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-tai-chinh-marketing/,https://vnur.vn/wp-content/uploads/2023/01/73.Tai-chinh-Marketing.jpg,84,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kinh tế, Tài chính",84,60,71,57,47,128,185,43.55
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC MỸ THUẬT TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-my-thuat-tp-ho-chi-minh/,https://upload.wikimedia.org/wikipedia/commons/b/b6/Logohcmufa.png,85,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,,85,60,90,185,153,58,60,43.52
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC TÂY ĐÔ (TƯ THỤC),https://vnur.vn/truong-dai-hoc-tay-do/,https://vnur.vn/wp-content/uploads/2023/01/76.Tay-Do.jpg,86,,Tư thục,Đồng bằng sông Cửu Long,Cần Thơ,Đa Ngành,86,41,79,154,115,167,48,43.14
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC HẠ LONG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-ha-long/,https://vnur.vn/wp-content/uploads/2024/01/Logo-Dai-Hoc-Ha-Long-UHL-V.webp,87,,Công lập,Trung du và miền núi phía Bắc,Quảng Ninh,,87,60,82,156,74,111,38,42.97
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KỸ THUẬT Y - DƯỢC ĐÀ NẴNG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-ky-thuat-y-duoc-da-nang/,https://vnur.vn/wp-content/uploads/2023/01/57.Ky-thuat-Y-duoc-Da-Nang.png,88,,Công lập,Bắc Trung bộ và Duyên hải Nam Trung bộ,Đà Nẵng,Sức khỏe,88,60,106,88,139,72,60,42.68
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC TÀI CHÍNH - NGÂN HÀNG HÀ NỘI (TƯ THỤC),https://vnur.vn/truong-dai-hoc-tai-chinh-ngan-hang-ha-noi/,https://fbu.edu.vn/wp-content/uploads/2024/06/Logo-DH-Tai-chinh-Ngan-hang-Ha-Noi-FBU-e1724072450888.png,89,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,,89,60,109,182,113,42,60,42.53
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC BÀ RỊA - VŨNG TÀU (TƯ THỤC),https://vnur.vn/truong-dai-hoc-ba-ria-vung-tau/,https://vnur.vn/wp-content/uploads/2025/01/230727-BVU-Logo-Tagline-3-e1736217897650.jpg,90,,Tư thục,Đông Nam Bộ,Bà Rịa - Vũng Tàu,,90,27,91,123,146,169,132,42.41
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ ĐỒNG NAI (TƯ THỤC),https://vnur.vn/truong-dai-hoc-cong-nghe-dong-nai/,https://cdn.haitrieu.com/wp-content/uploads/2021/12/Logo-DH-Cong-Nghe-Dong-Nai-DNTU.png,91,,Tư thục,Đông Nam Bộ,Đồng Nai,Đa Ngành,91,38,116,56,153,157,38,42.36
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC VĂN HIẾN (TƯ THỤC),https://vnur.vn/truong-dai-hoc-van-hien-2/,https://viedu.edu.vn/wp-content/uploads/2021/07/iconlogoDHVanHien.png,92,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,,92,45,85,101,86,141,144,42.19
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KIỂM SÁT HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-kiem-sat-ha-noi/,https://giaoduc247.vn/uploads/082021/images/%C4%91a%CC%A3i%20ho%CC%A3c%20kiem%20sat%20ha%20noi.png,93,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Pháp luật,93,60,122,131,88,35,60,41.86
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y KHOA VINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-khoa-vinh/,https://vnur.vn/wp-content/uploads/2023/01/67.Y-khoa-Vinh.png,94,,Công lập,Bắc Trung bộ và Duyên hải Nam Trung bộ,Nghệ An,Sức khỏe,94,60,108,158,153,77,60,41.57
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC ĐẠI NAM (TƯ THỤC),https://vnur.vn/truong-dai-hoc-dai-nam/,https://www.senviet.art/wp-content/uploads/edd/2021/12/dainam.jpg,95,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,,95,60,62,136,126,131,188,41.46
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC NAM CẦN THƠ (TƯ THỤC),https://vnur.vn/truong-dai-hoc-nam-can-tho/,https://vnur.vn/wp-content/uploads/2023/01/91.Nam-Can-Tho-1.jpg,96,,Tư thục,Đồng bằng sông Cửu Long,Cần Thơ,Đa Ngành,96,36,96,118,99,142,149,41.43
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KINH DOANH VÀ CÔNG NGHỆ HÀ NỘI (TƯ THỤC),https://vnur.vn/truong-dai-hoc-kinh-doanh-va-cong-nghe-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/86.Kinh-doanh-Cong-nghe-Ha-Noi.png,97,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,97,60,88,144,115,84,175,41.43
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC ĐIỀU DƯỠNG NAM ĐỊNH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-dieu-duong-nam-dinh/,https://upload.wikimedia.org/wikipedia/vi/thumb/8/87/Logo_NDUN.png/110px-Logo_NDUN.png,98,,Công lập,Đồng bằng Sông Hồng,Nam Định,Sức khỏe,98,60,94,147,103,114,111,41.37
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-kinh-te-ky-thuat-cong-nghiep/,https://vnur.vn/wp-content/uploads/2023/01/19.Kinh-te-Ky-thuat-Cong-nghiep.jpg,99,,Công lập,Đồng bằng Sông Hồng,Nam Định,"Kỹ thuật, Công nghệ",99,60,86,93,71,112,180,41.31
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KIÊN GIANG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-kien-giang/,https://www.vnkgu.edu.vn/public/images/logo.png,100,,Công lập,Đồng bằng sông Cửu Long,Kiên Giang,Đa Ngành,100,60,103,90,153,118,60,41.25
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Quốc gia Hà Nội (Công lập),https://vnur.vn/dai-hoc-quoc-gia-ha-noi-3/,https://www.vnu.edu.vn/home/images/logo.png,2,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,1,1,30,8,1,9,123,"100,00"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Quốc gia thành phố Hồ Chí Minh (Công lập),https://vnur.vn/dai-hoc-quoc-gia-thanh-pho-ho-chi-minh/,https://upload.wikimedia.org/wikipedia/vi/thumb/f/fb/VNUHCM_logo.svg/1200px-VNUHCM_logo.svg.png,3,,Công lập,Đông Nam bộ,TP. Hồ Chí Minh,Đa ngành,2,3,6,3,2,22,1,"99,83"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Tôn Đức Thắng (Công lập),https://vnur.vn/truong-dai-hoc-ton-duc-thang/,https://www.tdtu.edu.vn/sites/www/files/logo/logo-tdt-new.png,4,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,3,2,48,1,25,45,8,"95,00"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Bách khoa Hà Nội (Công lập),https://vnur.vn/dai-hoc-bach-khoa-ha-noi/,https://hust.edu.vn/uploads/sys/logo-dhbk-1-02_130_191.png,5,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",4,6,1,6,3,4,2,"84,26"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Duy Tân (Tư thục),https://vnur.vn/truong-dai-hoc-duy-tan/,https://cdn.duytan.edu.vn/images/icon/logo-duy-tan_vn.png,6,,Tư thục,Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Đà Nẵng,Đa Ngành,5,4,52,2,14,126,166,"83,94"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Kinh tế TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-kinh-te-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/6.Kinh-te-TP.HCM_.jpg,7,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kinh tế, Tài chính",6,5,5,4,48,8,147,"79,18"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Sư phạm Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-su-pham-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/8.Su-pham-Ha-Noi.jpg,8,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sư phạm,7,16,2,32,9,11,25,"66,52"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Thương Mại (Công lập),https://vnur.vn/truong-dai-hoc-thuong-mai/,https://vnur.vn/wp-content/uploads/2023/01/32.Thuong-mai.jpg,9,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kinh tế, Tài chính",8,13,10,39,34,5,36,"63,14"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Cần Thơ (Công lập),https://vnur.vn/truong-dai-hoc-can-tho/,https://vnur.vn/wp-content/uploads/2023/01/7.Can-Tho.jpg,10,,Công lập,Đồng bằng sông Cửu Long,Cần Thơ,Đa Ngành,9,112,4,14,4,47,19,"62,28"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Đà Nẵng (Công lập),https://vnur.vn/dai-hoc-da-nang/,https://vnur.vn/wp-content/uploads/2023/01/9.Da-Nang.jpg,11,,Công lập,Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Đà Nẵng,Đa Ngành,10,10,42,20,12,34,21,"62,13"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Nguyễn Tất Thành (Tư thục),https://vnur.vn/truong-dai-hoc-nguyen-tat-thanh/,https://vnur.vn/wp-content/uploads/2023/01/19.Nguyen-Tat-Thanh.jpg,12,,Tư thục,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,11,7,75,7,10,139,144,"61,16"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Đại học Huế (Công lập),https://vnur.vn/dai-hoc-hue/,https://vnur.vn/wp-content/uploads/2023/01/10.Hue_.jpg,13,,Công lập,Bắc Trung Bộ và Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Thừa Thiên Huế,Đa Ngành,12,9,62,34,6,44,7,"60,76"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Thuỷ lợi (Công lập),https://vnur.vn/truong-dai-hoc-thuy-loi/,https://vnur.vn/wp-content/uploads/2023/01/12.Thuy-loi.jpg,14,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,13,21,20,25,16,35,23,"59,48"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Vinh (Công lập),https://vnur.vn/truong-dai-hoc-vinh/,https://vnur.vn/wp-content/uploads/2023/01/27.Vinh_.jpg,15,,Công lập,Bắc Trung Bộ và Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Nghệ An,Đa ngành,14,17,41,50,18,12,5,"58,74"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Công nghiệp TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-cong-nghiep-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/11.Cong-nghiep-TP.HCM_.jpg,16,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,15,15,56,16,20,77,141,"58,11"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Kinh tế quốc dân (Công lập),https://vnur.vn/truong-dai-hoc-kinh-te-quoc-dan/,https://vnur.vn/wp-content/uploads/2023/01/21.Kinh-te-Quoc-dan.jpg,17,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kinh tế, Tài chính",16,120,3,15,19,3,24,"57,98"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Quy Nhơn (Công lập),https://vnur.vn/truong-dai-hoc-quy-nhon/,https://vnur.vn/wp-content/uploads/2023/01/18.Quy-Nhon.png,18,,Công lập,Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Bình Định,Đa ngành,17,20,17,54,30,82,29,"57,19"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Thủ Dầu Một (Công lập),https://vnur.vn/truong-dai-hoc-thu-dau-mot/,https://vnur.vn/wp-content/uploads/2023/01/15.Thu-Dau-Mot.png,19,,Công lập,Đông Nam Bộ,Bình Dương,Đa Ngành,18,7,77,17,36,99,127,"56,46"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Công nghiệp Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-cong-nghiep-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/23.Cong-nghiep-Ha-Noi.jpg,20,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",19,13,40,58,29,41,159,"56,05"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Dược Hà Nội (Công lập),https://vnur.vn/truong-dai-hoc-duoc-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/20.Duoc-Ha-Noi.jpg,21,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sức khỏe,20,46,7,37,21,17,169,"55,86"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Nông nghiệp Việt Nam (Công lập),https://vnur.vn/hoc-vien-nong-nghiep-viet-nam/,https://vnur.vn/wp-content/uploads/2023/01/16.Hoc-vien-Nong-nghiep.jpg,22,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Nông - Lâm,21,42,28,35,7,72,4,"55,80"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Học viện Ngân hàng (Công lập),https://vnur.vn/hoc-vien-ngan-hang/,https://vnur.vn/wp-content/uploads/2023/01/47.Hoc-vien-Ngan-hang.jpg,23,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kinh tế, Tài chính",22,46,9,38,24,16,143,"55,59"
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2024,48,table_3,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2024,Trường Đại học Sư phạm Kỹ thuật TP. Hồ Chí Minh (Công lập),https://vnur.vn/truong-dai-hoc-su-pham-ky-thuat-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/28.Su-pham-Ky-thuat-TP.HCM_.jpg,24,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kỹ thuật, Công nghệ",23,31,25,28,28,14,140,"55,30"
