id,universityshortname,universitytype,universityprovince,majorcode,internalcode,internalname,fields,isactive
7dc38bb8-2c26-4ebd-95b0-70f2e31b7750,KHA,cônglập,HN,7480202,,,,True
c0f1ca38-a15c-4d1e-98b8-8533df5d5ebc,KHA,cônglập,HN,7510605,,,,True
521bd3b1-cc14-4f1b-a876-854473f74370,KHA,cônglập,HN,7620114,,,,True
34cb64d3-fd90-4477-8f1c-7ac2f37ae0f3,KHA,cônglập,HN,7620115,,,,True
6ebeaad2-516b-4d14-b640-1deadb132f9e,KHA,cônglập,HN,7810103,,,,True
e03a6d56-bc49-497f-ae49-2267d4b2ff4f,KHA,cônglập,HN,7810201,,,,True
290e4c71-0fbb-4087-9266-ed9b62854681,KHA,cônglập,HN,7850101,,,,True
eea1a297-7bab-4acd-b754-1258b73b9822,KHA,cônglập,HN,7850102,,,,True
d1f9d900-0c8f-4443-b485-b119c516be8b,KHA,cônglập,HN,7850103,,,,True
59b5bca8-bbcd-4629-b865-94782f4eea99,KHA,cônglập,HN,EBBA,,,,True
a3e47abd-f29f-472f-929a-7e9d05d79d8f,KHA,cônglập,HN,EP01,,,,True
fcfd46f7-9ce2-41f0-b960-19200ed9e80f,KHA,cônglập,HN,EP02,,,,True
10c5f46d-69e3-40b5-8568-589967023419,KHA,cônglập,HN,EP03,EDA,,,True
fd6c1aa2-e6e5-4199-ad03-79d539462268,KHA,cônglập,HN,EP04,,,,True
d8af9244-02aa-447c-9a1d-625e5014f671,KHA,cônglập,HN,EP05,,,,True
5b66ae57-558d-4cd7-a310-e1aec7ffb31b,KHA,cônglập,HN,EP06,,,,True
2ae8411d-f39b-4d81-8e8f-d33cf61581d6,KHA,cônglập,HN,EP07,,,,True
7e70c7d3-b66f-4464-8966-87949c57f2b7,KHA,cônglập,HN,EP08,,,,True
3f885ee6-dc61-45c3-bdaa-8a8f97d92610,KHA,cônglập,HN,EP09,,,,True
907fd70f-0603-4646-bead-1df740a704e6,KHA,cônglập,HN,EP10,,,,True
8db3f82d-3975-4cf0-b761-e43a5c3a1486,KHA,cônglập,HN,EP11,IHME,,,True
8ba62d1c-bb65-42ff-8d29-c2750a1e4d55,KHA,cônglập,HN,EP12,,,,True
2023c13c-c982-4cd1-a65f-d9075e556df9,KHA,cônglập,HN,EP13,,,,True
cc079a45-b01a-42d2-b237-c9a37e47e838,KHA,cônglập,HN,EP14,LSIC,,,True
378078d1-35f8-4323-be9c-514bca61fb2f,KHA,cônglập,HN,EP15,,,,True
a9568206-38b0-4fb1-b3c5-f1b3ff4dffc6,KHA,cônglập,HN,EP16,,,,True
fd06aecc-297e-480a-9f2c-70365bd25fa6,KHA,cônglập,HN,EP17,,,,True
ed58cdb5-7a4b-451b-8765-7441a6fc2a3b,KHA,cônglập,HN,EP18,,,,True
0a75c9c4-1f47-4924-93cb-dd49eb226818,KHA,cônglập,HN,EPMP,,,,True
7a1bee37-21b9-4757-9aca-952b1ccff3b9,KHA,cônglập,HN,POHE1,,,,True
d03a4a42-c22d-4dbd-af63-2dc948b0183b,KHA,cônglập,HN,POHE2,,,,True
558fd1ec-2f47-4520-90ad-f277b263f1fd,KHA,cônglập,HN,POHE3,,,,True
461cde68-fba4-4825-b1f6-feb55226a155,KHA,cônglập,HN,POHE4,,,,True
68bdd194-d02e-4f5f-afc3-af21bbeead8e,KHA,cônglập,HN,POHE5,,,,True
62b29595-a56b-41e2-b654-e686d5d55a81,KHA,cônglập,HN,POHE6,,,,True
675d3d0d-f19d-4312-902d-e9aab689e655,KHA,cônglập,HN,POHE7,,,,True
be0d26ad-88f4-41ee-ab2d-442020f8c15f,KHA,cônglập,HN,EP03,DSEB,,,True
a197b774-10b2-44d3-8649-8c3bddbd614e,KHA,cônglập,HN,EP06,BA,,,True
b73b42e1-710f-44eb-bdb6-aa28986b4e9c,KHA,cônglập,HN,EP09,BFT,,,True
6d5d7ad2-bf80-4500-b28d-8d925e6c3389,KHA,cônglập,HN,EP11,,,,True
289b6a4e-8493-4755-9bc9-5c8ec4363a3e,KHA,cônglập,HN,EP13,FE,,,True
d0a63bb1-4983-4370-b5ed-f847ce1abfc8,KHA,cônglập,HN,EP14,,,,True
2b30d765-2f0a-465d-b539-f1238c07292d,KHA,cônglập,HN,73101011,,,,True
84f81b45-c4a0-4745-b0e0-1738a1b8a9b3,KHA,cônglập,HN,73101012,,,,True
f74b0c14-0995-4f21-9115-d853cc720c4b,KHA,cônglập,HN,73101013,,,,True
db3a0ce9-5987-43b8-8272-a6a401fe392a,KHA,cônglập,HN,EP01,BBAE,,,True
2bea4e4b-c754-41a8-ac77-ee7f89ded0f0,KHA,cônglập,HN,EP10,BFI,,,True
95575555-c144-4b89-bf63-0d86bc5d6470,YHB,cônglập,HN,7310401,,,,True
278028f6-33fb-41da-b61c-650b74ef604c,YHB,cônglập,HN,7720101,,,,True
8560dd94-af9f-4049-bea9-5e6d537ef0d9,YHB,cônglập,HN,7720101YHT,,,,True
c05e956c-20f3-4995-941b-2ad2bd88236e,YHB,cônglập,HN,7720110,,,,True
64aeba97-e377-4159-9c2c-bb68db533c98,YHB,cônglập,HN,7720115,,,,True
19d37a52-548b-4973-bb92-579994693de7,YHB,cônglập,HN,7720301,,,,True
85037f72-6f86-4105-88a0-6da7bedf4563,YHB,cônglập,HN,7720301YHT,,,,True
7eb6b4ee-eade-48d1-afff-55c0ab7e72f5,YHB,cônglập,HN,7720302,,,,True
10f92c87-5803-49c2-88a4-d9b7cd537fb2,YHB,cônglập,HN,7720401,,,,True
892e1522-3e2b-451e-a7fc-35df598773d8,YHB,cônglập,HN,7720501,,,,True
024a1cde-4275-445c-a1ea-b68c07e47d8b,YHB,cônglập,HN,7720502,,,,True
b3ff49a5-1676-47b1-a1d8-895f82fe6070,YHB,cônglập,HN,7720601,,,,True
6bf98a50-5087-4449-9374-5fdea15bfa80,YHB,cônglập,HN,7720601YHT,,,,True
d7e76af0-b935-497d-8506-a8704553b138,YHB,cônglập,HN,7720602,,,,True
d8967cfe-9458-4c82-8320-44abdaa4206c,YHB,cônglập,HN,7720603,,,,True
3ed2a6e1-a6b8-490b-a15a-2ae6f907c775,YHB,cônglập,HN,7720603YHT,,,,True
75e3c8f4-bcd6-4026-83fa-6d68f2aa4914,YHB,cônglập,HN,7720699,,,,True
a3d94cfe-9741-485c-b61f-e089a4f0b34f,YHB,cônglập,HN,7720701,,,,True
afd27d32-6a69-46cb-a267-de7cec796065,YHB,cônglập,HN,7760101,,,,True
86850414-12c4-4ff4-a47c-2b20e65061d3,YHB,cônglập,HN,7720101AP,,,,True
25b802e9-1f24-4a8b-8f91-602b4fd12653,YHB,cônglập,HN,7720101YHTAP,,,,True
fa57b2a0-1d80-4f43-9a42-4c34dc1ea474,YHB,cônglập,HN,7720301 AP,,,,True
bc8a6911-eee4-4d77-b993-8e1636be05f2,YHB,cônglập,HN,7720501AP,,,,True
cb835268-274d-4837-9710-f97208dae039,LPH,cônglập,HN,7220201,,,,True
7180a8f3-7b78-4d73-89b1-e5da88a6f490,LPH,cônglập,HN,7380101,,,,True
f00b13a5-ff33-45fa-8bf4-557b04a0149f,LPH,cônglập,HN,7380101PH,,,,True
d4106c8b-3a0b-4c10-b1d3-ac7bd9cbabe0,LPH,cônglập,HN,7380107,,,,True
92878b4f-d4a9-4e79-bf06-74570f917b3a,LPH,cônglập,HN,7380109,,,,True
e17c1183-d8fb-42b6-8f1e-5bbbba33eb0a,DDL,cônglập,HN,7220201,,,,True
34d011f5-de44-488b-bd94-c8467dda5700,DDL,cônglập,HN,7340101,,,,True
fa0a28a9-50a6-4a7a-b355-db419d7a0695,DDL,cônglập,HN,7340115,,,,True
91059a89-b325-43d3-8e49-a586dc76bed5,DDL,cônglập,HN,7340122,,,,True
e41e64c3-e735-44d4-b4a4-d158c795a99f,DDL,cônglập,HN,7340201,,,,True
a414b875-8969-4794-a905-e78ba67306f0,DDL,cônglập,HN,7340205,,,,True
a54761d4-0907-49bb-baf8-8cd700123713,DDL,cônglập,HN,7340301,,,,True
eaa3fc51-55b6-4db0-9f41-fa4544b9fd7b,DDL,cônglập,HN,7340302,,,,True
98fe379b-5429-4657-a70a-5aea0a72ee31,DDL,cônglập,HN,7380107,,,,True
339e7cd0-d944-4fcc-8256-6e66da0377b3,DDL,cônglập,HN,7460108,,,,True
bbfb47b1-98c0-4e71-89ab-de1adb0f80c9,DDL,cônglập,HN,7460117,,,,True
5d318dcc-a846-4a9d-85a1-7105d3a62251,DDL,cônglập,HN,7480106,,,,True
874722a9-4306-4721-ae31-e9024e18936b,DDL,cônglập,HN,7480107,,,,True
83cd1362-e81e-40b4-8cc6-d7311184576b,DDL,cônglập,HN,7480201,,,,True
a8846a55-1122-47b2-a4ab-9112c577fc62,DDL,cônglập,HN,7510102,,,,True
d7c33879-7fb4-489e-8248-e6205b714f26,DDL,cônglập,HN,7510201,,,,True
003d8d89-3d1e-4fcf-85e3-69fc23aac6f6,DDL,cônglập,HN,7510203,,,,True
e4e65b57-fa03-4d63-8d75-e7d89af54a2c,DDL,cônglập,HN,7510205,,,,True
3ec9795d-174d-49af-ab1c-b79c404b71ac,DDL,cônglập,HN,7510301,,,,True
8649f249-9541-4103-b9d6-6539d0631d5f,DDL,cônglập,HN,7510302,,,,True
16c99f0b-58fd-4793-8394-e39bc5ccd6c2,DDL,cônglập,HN,7510303,,,,True
7103e62b-677c-46f5-b3a2-20aba07888a3,DDL,cônglập,HN,7510402,,,,True
9e4e2742-788d-49f5-8ab9-db106d11271f,DDL,cônglập,HN,7510403,,,,True
272d74ee-226b-4910-86e4-ab28498546a8,DDL,cônglập,HN,7510406,,,,True
6b4b7ba7-0e4e-4986-8954-d1b3fb99e37f,DDL,cônglập,HN,7510407,,,,True
2904a929-3fa6-4ffe-bc0a-39f6c154464a,DDL,cônglập,HN,7510601,,,,True
c30d264a-5aa6-448c-bbdb-7eacbbf75242,DDL,cônglập,HN,7510602,,,,True
5e3b0398-8e6b-4fd0-b75c-9dbb91048c3a,DDL,cônglập,HN,7510605,,,,True
21aeee6b-2aea-4269-b173-c4793f351f57,DDL,cônglập,HN,7520107,,,,True
a1c5ce07-def1-4ea0-9f33-630619ec8820,DDL,cônglập,HN,7520115,,,,True
764c52e0-aea2-4b5c-a204-9b794d2d7143,DDL,cônglập,HN,7810103,,,,True
f98a7fa8-8a7a-473b-b32f-613da27bcbd7,DDL,cônglập,HN,7810201,,,,True
c18d9685-31f8-40d3-b01e-2baa50d246d4,DKH,cônglập,HN,7420201,,,,True
382fb6a6-8ef6-487b-8ccc-d0cf8cc8e2a1,DKH,cônglập,HN,7440112,,,,True
de73e3e2-cead-48f0-be99-bc58e7c46282,DKH,cônglập,HN,7720201,,,,True
0a87855c-fc0f-4a37-a2c0-a6f414f536b3,DKH,cônglập,HN,7720203,,,,True
d37c44e7-539e-4dca-a3ab-0e1ffaa64369,XDA,cônglập,HN,7210110,,,,True
01e9feb8-d589-4b13-94dc-158ca628af8f,XDA,cônglập,HN,72104NT,,,,True
40c04a35-77a5-4106-820b-6e64acefaa4f,XDA,cônglập,HN,7340409,,,,True
cc4356b5-36f5-4186-8b49-8fa541acfd31,XDA,cônglập,HN,7460108,,,,True
b34ed15a-8adc-4178-8e46-baab63e555a9,XDA,cônglập,HN,7480101,,,,True
fb49b308-8c48-411f-be41-0ac8ceede8a6,XDA,cônglập,HN,7480101QT,,,,True
b114fb17-6824-41f2-b574-0ac4199337d5,XDA,cônglập,HN,7480201,,,,True
dafdcaee-2f8e-4bb9-9a88-e19f7f19b527,XDA,cônglập,HN,748020101,,,,True
9d88905f-8c8b-4e3e-8102-d71e2b5eb45c,XDA,cônglập,HN,748020102,,,,True
1aeea79d-4804-4236-b7d1-046167a6a6f0,XDA,cônglập,HN,7510103,,,,True
9ee6ef6d-9763-421f-b615-1f3b717021d2,XDA,cônglập,HN,7510105,,,,True
777bd665-485c-45f9-adfb-c59b5fd30c56,XDA,cônglập,HN,7510605,,,,True
ad7f4f1b-3c3c-4beb-98e0-c3b10c14fa70,XDA,cônglập,HN,751060501,,,,True
4b4a76f3-4e3f-4b48-b660-3169192f7f38,XDA,cônglập,HN,751060502,,,,True
899ba82e-2213-413d-87d2-d98d76a2fd40,XDA,cônglập,HN,7520103,,,,True
0a0b85ff-819a-4e3d-97eb-c2116e08e4d7,XDA,cônglập,HN,752010301,,,,True
a9b4d273-22e3-46ec-9d8c-4801168dd3bb,XDA,cônglập,HN,752010303,,,,True
e3d9f2ea-3e7c-4241-9866-d1a8876ff370,XDA,cônglập,HN,752010304,,,,True
531ba015-b8f3-499b-b6f3-37b0f9c1ba44,XDA,cônglập,HN,7520201,,,,True
f6cdc050-9fc1-4729-9927-0a7d6a1c3139,XDA,cônglập,HN,7520216,,,,True
b8a4d877-9710-4fc7-bfa8-bddaee617e88,XDA,cônglập,HN,7520309,,,,True
274c4013-49a1-437e-bdd4-6b76dd26a9b6,XDA,cônglập,HN,7520320,,,,True
f23319d3-c91d-419a-86b5-71046cd68c63,XDA,cônglập,HN,7580101,,,,True
9c7313d6-3225-45ad-84de-2b3aa8e3f7ae,XDA,cônglập,HN,758010102,,,,True
f881241d-887d-4e6a-9a6e-06f149fe7f00,XDA,cônglập,HN,7580102,,,,True
40616058-cb3f-4993-8b85-0837d7a6b0b3,XDA,cônglập,HN,7580103,,,,True
fa8d6c3f-dcd9-47ea-b7fa-226e72f3ea64,XDA,cônglập,HN,7580105,,,,True
8d4e7db0-d612-4803-8ac1-4be912308da0,XDA,cônglập,HN,7580201,,,,True
75bb304f-282e-402f-9db4-642385e35470,XDA,cônglập,HN,758020101,,,,True
ea264c37-ef13-4ac2-970d-1766ab256875,XDA,cônglập,HN,758020102,,,,True
e179e8b1-fb7a-4ae7-ad07-c2e9c8a750b8,XDA,cônglập,HN,758020103,,,,True
0a1d6be6-8f49-4694-b8b9-3affa68d34d9,XDA,cônglập,HN,758020104,,,,True
53adbf9e-59f7-4562-b63d-2b4a81723612,XDA,cônglập,HN,758020105,,,,True
1ac31245-6280-4d0a-a059-ed968cb02531,XDA,cônglập,HN,7580201CLC,,,,True
e6fbcb80-36e5-474b-abf2-e6edb2e128bf,XDA,cônglập,HN,7580201QT,,,,True
bf2b994b-ce33-40df-a418-6e401519d1d5,XDA,cônglập,HN,758020501,,,,True
92b296cc-5b49-43d2-8c02-9d54d57e941a,XDA,cônglập,HN,758020502,,,,True
b17105c8-aea1-40dc-92d2-60aacf13bcad,XDA,cônglập,HN,758021301,,,,True
0d479a62-9200-43e4-b112-814b1a43556c,XDA,cônglập,HN,7580301,,,,True
16abb4fa-48f1-448f-830e-2f711885edae,XDA,cônglập,HN,758030201,,,,True
b72841f2-b5ad-425c-a0f1-c1fc8f37f6b1,XDA,cônglập,HN,758030202,,,,True
1e08b6e5-9f04-4fc3-9a03-a8d16322f1c5,XDA,cônglập,HN,758030203,,,,True
c5da314d-297e-4ef8-ad4a-32a548aaa896,XDA,cônglập,HN,758030204,,,,True
6597896e-7593-409f-afe6-c67296e8237d,XDA,cônglập,HN,752010101,,,,True
2af17fdd-05fa-48c6-a253-97f41390cb49,XDA,cônglập,HN,752010103,,,,True
db0fc337-0eaf-4bd8-9010-0c3d6098f17b,XDA,cônglập,HN,752010104,,,,True
db94f282-ebe8-480c-90cc-2cd51899f4d5,XDA,cônglập,HN,758010101,,,,True
e55ee895-51dd-48fc-8447-3890ed3cad50,MDA,cônglập,HN,7220201,,,,True
9cf4fbdd-1c0a-491a-a01c-b0be12237a55,MDA,cônglập,HN,7220204,,,,True
3fa22ff6-92c3-4b01-bbd7-769a539b2fd7,MDA,cônglập,HN,7340101,,,,True
96f7ca3d-e131-4884-ae6a-795208e53870,MDA,cônglập,HN,7340201,,,,True
a256263e-7cf5-4ed5-92ac-4705565d350c,MDA,cônglập,HN,7340301,,,,True
9c540461-2f35-43ec-9c3e-ed9ee3e01177,MDA,cônglập,HN,7440201,,,,True
f180da1f-a300-40ee-a9cb-46b95ce3354e,MDA,cônglập,HN,7440229,,,,True
a58d6eb9-5f0f-4de2-8158-57b0c5d60a6e,MDA,cônglập,HN,7460108,,,,True
341e804a-29e9-48d7-a28f-9f1cbd7ccf23,MDA,cônglập,HN,7480201,,,,True
5a432b8e-1738-4891-b719-39608094d1ad,MDA,cônglập,HN,7480206,,,,True
ce7930c7-c587-45f6-a45d-9f603f6831a0,MDA,cônglập,HN,7510301,,,,True
aba0ceb7-6d89-41e8-8e77-624c81c69ee8,MDA,cônglập,HN,7510401,,,,True
df6132fc-ee50-4ea3-b3cb-af68c6a16f4a,MDA,cônglập,HN,7510601,,,,True
33185118-c110-4380-b52d-5e62946e5626,MDA,cônglập,HN,7520103,,,,True
08df20f5-0b55-439d-a082-d7a7876cddb4,MDA,cônglập,HN,7520107,,,,True
97ea93ca-ad25-48f8-a39e-0716a9a04a3b,MDA,cônglập,HN,7520114,,,,True
a3766d81-332e-4a11-a174-6cb51b404c49,MDA,cônglập,HN,7520116,,,,True
d48fff2b-9527-4081-8581-dbf1dba44df5,MDA,cônglập,HN,7520121,,,,True
bddf80e9-ceea-4637-8a33-b7860440ecfe,MDA,cônglập,HN,7520130,,,,True
a653b638-5e9e-4603-ae26-c32befec45db,MDA,cônglập,HN,7520201,,,,True
f7c41a34-7401-4980-8180-06eb6e6ee103,MDA,cônglập,HN,7520216,,,,True
9b8f0543-774d-4c4f-8d83-c45312af2062,MDA,cônglập,HN,7520301,,,,True
492f303c-2441-4146-8ede-961b2b7da4ef,MDA,cônglập,HN,7520309,,,,True
55b9679b-ed95-4b6e-813f-490a103fc6de,MDA,cônglập,HN,7520320,,,,True
d54ed3c0-d245-45b4-9952-45babe7a9f68,MDA,cônglập,HN,7520501,,,,True
72f59baf-3dc8-47ee-81b4-1533204fa0c2,MDA,cônglập,HN,7520502,,,,True
34080d28-b64d-4893-8184-303612bc0a23,MDA,cônglập,HN,7520503,,,,True
86c6fc73-f71c-4fb0-bc88-8fb1face1186,MDA,cônglập,HN,7520505,,,,True
5b975ba4-8d51-403c-895c-cff33bcbc07c,MDA,cônglập,HN,7520601,,,,True
b4f40ac9-4747-4786-b82a-7b3d90a2648b,MDA,cônglập,HN,7520604,,,,True
a1625bd2-2d2f-4f48-a566-cbb6da28b507,MDA,cônglập,HN,7520605,,,,True
0dfe2e66-8c3d-43f0-bdaa-d5a1baa10dc3,MDA,cônglập,HN,7520606,,,,True
8b7c7398-7a86-4646-862f-f5b794738263,MDA,cônglập,HN,7520607,,,,True
c4345ee0-54f0-4c9b-888e-34a01a01b994,MDA,cônglập,HN,7580106,,,,True
ebd10954-bb6b-4779-a9d1-41d5896ef790,MDA,cônglập,HN,7580109,,,,True
5a2d47fc-8392-4067-94a5-14a977b787a6,MDA,cônglập,HN,7580201,,,,True
01d530c5-1f6b-4866-a716-24912aa3c309,MDA,cônglập,HN,7580204,,,,True
d556a8aa-46c4-481b-b55d-39b0f1dbbcd1,MDA,cônglập,HN,7580205,,,,True
582e74c2-f79c-45d4-a73d-f98ae352b06c,MDA,cônglập,HN,7580211,,,,True
8bbb7d27-0f0e-4ee1-bfbc-489980951018,MDA,cônglập,HN,7580212,,,,True
5c7a7682-a2f8-453d-b92c-265bfa98a653,MDA,cônglập,HN,7580302,,,,True
987a0d47-f58d-49c2-a409-c9e6a500a7b5,MDA,cônglập,HN,7720203,,,,True
f579cc76-66f5-4b6a-88c4-aa42b067e2d7,MDA,cônglập,HN,7810105,,,,True
cbc5f9a9-9f80-4b00-baeb-bbbd8c8fd36f,MDA,cônglập,HN,7850101,,,,True
bf6e8e51-99da-45f6-9dfa-ec1ef176976f,MDA,cônglập,HN,7850103,,,,True
77c49d2a-5d82-471c-ae35-23a238a4cacd,MDA,cônglập,HN,7850196,,,,True
308c8e94-95c2-4ac4-a1b8-5130c359ebdb,MDA,cônglập,HN,7850202,,,,True
ce0d9561-74ef-4841-9a6e-fff4fad858e4,MDA,cônglập,HN,7520218,,,,True
6e639b23-caca-4359-83e1-d54e628bf2c8,TLA,cônglập,HN,TLA101,,,,True
e1aeefcd-ec1b-411f-af56-04d8ce5a0c8f,TLA,cônglập,HN,TLA102,,,,True
f90545e9-65d1-4bd3-9630-95ffc89a17c5,TLA,cônglập,HN,TLA103,,,,True
93d84f75-56f4-4faf-9181-0e8b4201460b,TLA,cônglập,HN,TLA104,,,,True
53f556c3-5aca-424f-a16c-a09b2dfe3a79,TLA,cônglập,HN,TLA105,,,,True
17b8c914-1a4b-4f19-86cb-d68ab7b4af30,TLA,cônglập,HN,TLA106,,,,True
797ba35d-0127-4bbe-aaec-4d346fa4be6d,TLA,cônglập,HN,TLA107,,,,True
de93154a-1fbf-42b9-ae82-fe0f5e7a70be,TLA,cônglập,HN,TLA109,,,,True
40254cb2-c75e-46ab-8363-a469ed014e70,TLA,cônglập,HN,TLA110,,,,True
e4cff76a-cb61-4c0c-8df4-f1b57d1ec16a,TLA,cônglập,HN,TLA111,,,,True
5c7cd27e-f0b2-4e80-b019-8e3fd8ece9bf,TLA,cônglập,HN,TLA112,,,,True
d60bdbeb-a37f-4a1b-8032-5e76b1b83536,TLA,cônglập,HN,TLA113,,,,True
c5ead328-3ab2-4688-a5c6-f7762f02c9dd,TLA,cônglập,HN,TLA114,,,,True
505529cf-db91-444a-82c5-5cf79ed64285,TLA,cônglập,HN,TLA116,,,,True
863600bd-ceed-4829-86b0-60eddce71228,TLA,cônglập,HN,TLA117,,,,True
7aaa45a4-1a9e-4871-a04a-929187e4f8f4,TLA,cônglập,HN,TLA118,,,,True
8ee65c9d-6251-46bd-8caf-d7b64872e623,TLA,cônglập,HN,TLA119,,,,True
45a56328-6f2b-446e-946e-645fc9154b46,TLA,cônglập,HN,TLA120,,,,True
7e942be3-b183-41ba-9e51-0c0ae76f58f7,TLA,cônglập,HN,TLA121,,,,True
866943ff-e541-477a-82f9-3584995587e5,TLA,cônglập,HN,TLA122,,,,True
81184c19-cc02-4077-a71b-02d0fdbd4a78,TLA,cônglập,HN,TLA123,,,,True
9ad8680c-2840-4d8b-bbee-85efca8160ea,TLA,cônglập,HN,TLA124,,,,True
cd88050b-5338-48f5-a8c8-3a3b2896431e,TLA,cônglập,HN,TLA126,,,,True
b79c7906-ba6f-4e37-a8da-05014feab269,TLA,cônglập,HN,TLA127,,,,True
91ff9cb5-01d1-4d29-9e54-ce036ba2045b,TLA,cônglập,HN,TLA128,,,,True
d6366bd8-788e-4a7d-b725-19caf68b3a26,TLA,cônglập,HN,TLA201,,,,True
5d67f86a-449f-482a-a77a-ab7234637483,TLA,cônglập,HN,TLA202,,,,True
693ebf60-a84d-48e2-b90f-afda211cbd72,TLA,cônglập,HN,TLA203,,,,True
88498238-e07a-4896-bd3c-a4c7efb17ea9,TLA,cônglập,HN,TLA204,,,,True
84ae6742-8c16-4183-b1bf-2b2d666e66b4,TLA,cônglập,HN,TLA301,,,,True
f6a974d3-9153-4034-8f99-f7bb1ca3ed66,TLA,cônglập,HN,TLA302,,,,True
4300b6b5-dd15-42d2-819b-070ee92da882,TLA,cônglập,HN,TLA401,,,,True
97c45914-941d-4be1-84be-c7a72e85cd01,TLA,cônglập,HN,TLA402,,,,True
373204fd-8d22-47d5-91dc-ed851e7321b9,TLA,cônglập,HN,TLA403,,,,True
44a63f02-033d-4ada-81c2-f30cfe2398ac,TLA,cônglập,HN,TLA404,,,,True
95984683-cc11-4903-86c2-dd8507eca145,TLA,cônglập,HN,TLA405,,,,True
ce856f69-a5bc-4c27-9de5-c0fd602f96f9,TLA,cônglập,HN,TLA406,,,,True
f2bd8a08-d70d-4086-bae2-178416f4e90b,TLA,cônglập,HN,TLA407,,,,True
4c297329-6b6b-4c7c-8f67-54f4299c1f21,TLA,cônglập,HN,TLA408,,,,True
b912d9d4-9a64-41a1-8478-bba4a53477d6,TLA,cônglập,HN,TLA409,,,,True
e67b5cb5-aad0-46fc-968b-802719a616e5,TLA,cônglập,HN,TLA410,,,,True
be320c4c-2111-493c-a00a-db7f4ae2befd,TLA,cônglập,HN,TLA411,,,,True
ec9086fb-465e-4743-9734-b5106aa188a0,TLA,cônglập,HN,TLA412,,,,True
40579cdb-a78a-4a80-a7e6-59351ca5c68a,MHN,cônglập,HN,7220201,,,,True
5153d5e9-510d-4d91-9745-017980336f8d,MHN,cônglập,HN,7220204,,,,True
8066b38d-38d9-4b6c-8bba-dc5c8c762869,MHN,cônglập,HN,7340101,,,,True
073f97ea-36cf-4ae7-976c-4d7716a09ec5,MHN,cônglập,HN,7340122,,,,True
e2ddd9cf-38cd-4001-b88f-dcb3f9f6c209,MHN,cônglập,HN,7340201,,,,True
c482c128-1476-48ba-858f-480b5edd9376,MHN,cônglập,HN,7340204,,,,True
9b81a813-6191-4267-a914-1468e9145c64,MHN,cônglập,HN,7340301,,,,True
003d018b-6e96-4f29-a8c8-d73e765a06ac,MHN,cônglập,HN,7380101,,,,True
5e317785-aebe-44a7-86ca-f6bb18bb694e,MHN,cônglập,HN,7380107,,,,True
7645a21f-860b-4ac9-bc27-8e246a00f3d0,MHN,cônglập,HN,7380108,,,,True
5d00708e-dab9-46a3-9421-f5bfd3563357,MHN,cônglập,HN,7420201,,,,True
546a9484-ac05-46c1-bda3-ec2e3e9f53d6,MHN,cônglập,HN,7480201,,,,True
74c871f2-dfbe-46c1-a888-f711d1833bcf,MHN,cônglập,HN,7510302,,,,True
1c92d78f-44d2-46f1-b969-c74fcf8a3325,MHN,cônglập,HN,7510303,,,,True
cb32a9fc-f8b7-45b3-8cbf-0af69a8c43fa,MHN,cônglập,HN,7540101,,,,True
6f16f15d-4f89-4e83-93cf-6cf15498c849,MHN,cônglập,HN,7810103,,,,True
f15cd3a8-1613-422a-8dcc-cabdf651e5e9,MHN,cônglập,HN,7810201,,,,True
11926b84-fde6-4fa5-bd9f-fc51ca8deb32,MHN,cônglập,HN,7210403,,,,True
2029928d-5e78-476b-a51a-292d2e8cf989,MHN,cônglập,HN,7210404,,,,True
132b4be2-d964-4059-8527-5b31f343df98,MHN,cônglập,HN,7580101,,,,True
9b46fe67-0f54-4be5-9d20-b2e6f5ae8172,MHN,cônglập,HN,7580108,,,,True
f37e2ed8-9571-472c-a9ad-0828a012fbfd,MHN,cônglập,HN,7210402,,,,True
614391ab-8d4d-4319-828a-3037c710d454,KTA,cônglập,HN,7310104,,,,True
ddb16fa0-3877-485e-923f-8f4c6a32fa64,KTA,cônglập,HN,7310105,,,,True
c4aa2dfb-ee38-4d7b-bf0a-a16c80f72cf9,KTA,cônglập,HN,7480201,,,,True
7057cd96-879b-455e-b0af-eed9b136aa52,KTA,cônglập,HN,74802011,,,,True
3f6ae764-8127-4baf-9cdf-d9297eaf9ea9,KTA,cônglập,HN,74802012,,,,True
0913da06-d667-463f-9fa0-e694bf2647f3,KTA,cônglập,HN,7510105,,,,True
c603549c-6520-462a-9a7d-ad030280ad9d,KTA,cônglập,HN,7580201,,,,True
48eec798-fd9f-48bb-bd5c-0b64bf40ade7,KTA,cônglập,HN,75802011,,,,True
63593e4e-ef3f-4ca2-be7a-a2d65c4eaae9,KTA,cônglập,HN,75802012,,,,True
e11211bc-d436-48df-83aa-b5df7bf77de5,KTA,cônglập,HN,7580205,,,,True
0bd4c87c-e1f1-4e9c-a21f-02225f03f342,KTA,cônglập,HN,7580210,,,,True
6fa2470f-f9da-4713-9b15-5185b825ca8e,KTA,cônglập,HN,75802101,,,,True
1026bab3-ac93-4d4f-aed8-902b064e253a,KTA,cônglập,HN,75802102,,,,True
d32bda40-06c2-4794-b8cb-a78744077f92,KTA,cônglập,HN,7580213,,,,True
d443f8ea-be47-4f63-8873-838aa0ade62e,KTA,cônglập,HN,7580301,,,,True
d746eb26-9325-4595-9794-c0e9b909a9b7,KTA,cônglập,HN,7580302,,,,True
