university_program_id,subject_group_code
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,A02
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,B00
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,D07
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,A00
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,A02
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,B00
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,D07
a60bd4fe-3fec-54ce-83da-efe72bc7534f,A00
a60bd4fe-3fec-54ce-83da-efe72bc7534f,A02
a60bd4fe-3fec-54ce-83da-efe72bc7534f,B00
a60bd4fe-3fec-54ce-83da-efe72bc7534f,D08
031f62d0-c1cb-50e6-98c0-0cd827bcf574,A00
031f62d0-c1cb-50e6-98c0-0cd827bcf574,A07
031f62d0-c1cb-50e6-98c0-0cd827bcf574,C00
031f62d0-c1cb-50e6-98c0-0cd827bcf574,D66
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,A00
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,B00
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,C00
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,D01
69f79c6c-6a0f-5c68-9db1-2df5a3153ecc,H06
b0630db9-f5cd-582f-9d71-054436d99069,D14
b0630db9-f5cd-582f-9d71-054436d99069,D15
b0630db9-f5cd-582f-9d71-054436d99069,X25
b0630db9-f5cd-582f-9d71-054436d99069,X78
c14b4220-eaba-5ec7-864a-e9a72024ee03,D14
c14b4220-eaba-5ec7-864a-e9a72024ee03,D15
c14b4220-eaba-5ec7-864a-e9a72024ee03,X25
c14b4220-eaba-5ec7-864a-e9a72024ee03,X78
f0ded00d-f1b9-5c9e-8f21-a6d5d1a74b71,D09
f0ded00d-f1b9-5c9e-8f21-a6d5d1a74b71,X25
f0ded00d-f1b9-5c9e-8f21-a6d5d1a74b71,X78
603ad53e-2485-527e-a970-e015945467d7,X05
603ad53e-2485-527e-a970-e015945467d7,X06
603ad53e-2485-527e-a970-e015945467d7,X11
603ad53e-2485-527e-a970-e015945467d7,X17
603ad53e-2485-527e-a970-e015945467d7,X21
3ab5b7f8-3217-5080-abd9-cde5077d160f,C04
3ab5b7f8-3217-5080-abd9-cde5077d160f,X05
3ab5b7f8-3217-5080-abd9-cde5077d160f,X21
3ab5b7f8-3217-5080-abd9-cde5077d160f,X62
3ab5b7f8-3217-5080-abd9-cde5077d160f,X70
3ab5b7f8-3217-5080-abd9-cde5077d160f,X78
8e79f84f-a0ff-5264-8f82-c32a4cf8bbe1,C04
8e79f84f-a0ff-5264-8f82-c32a4cf8bbe1,D09
8e79f84f-a0ff-5264-8f82-c32a4cf8bbe1,D10
8e79f84f-a0ff-5264-8f82-c32a4cf8bbe1,X17
8e79f84f-a0ff-5264-8f82-c32a4cf8bbe1,X25
b5e5238f-1e6a-5a60-b4bb-90923fcead39,D09
b5e5238f-1e6a-5a60-b4bb-90923fcead39,D10
b5e5238f-1e6a-5a60-b4bb-90923fcead39,D25
b5e5238f-1e6a-5a60-b4bb-90923fcead39,X21
114b87a1-762c-5b38-a896-eac7eed34000,C03
114b87a1-762c-5b38-a896-eac7eed34000,D01
114b87a1-762c-5b38-a896-eac7eed34000,X01
114b87a1-762c-5b38-a896-eac7eed34000,X17
114b87a1-762c-5b38-a896-eac7eed34000,X25
f3e72f80-fc5f-58cd-9e1f-fe699b39292c,C01
f3e72f80-fc5f-58cd-9e1f-fe699b39292c,D09
f3e72f80-fc5f-58cd-9e1f-fe699b39292c,D10
f3e72f80-fc5f-58cd-9e1f-fe699b39292c,X17
f3e72f80-fc5f-58cd-9e1f-fe699b39292c,X25
083b35ee-80a2-5956-b4f7-3b01f753dbb8,C03
083b35ee-80a2-5956-b4f7-3b01f753dbb8,D09
083b35ee-80a2-5956-b4f7-3b01f753dbb8,D10
083b35ee-80a2-5956-b4f7-3b01f753dbb8,X01
083b35ee-80a2-5956-b4f7-3b01f753dbb8,X25
02cf1ead-3766-5b08-8f9a-a28667838325,X02
02cf1ead-3766-5b08-8f9a-a28667838325,X05
02cf1ead-3766-5b08-8f9a-a28667838325,X06
02cf1ead-3766-5b08-8f9a-a28667838325,X26
7d1bfa40-4924-58f3-8e17-a4afdb7e68f3,A01
7d1bfa40-4924-58f3-8e17-a4afdb7e68f3,X05
7d1bfa40-4924-58f3-8e17-a4afdb7e68f3,X06
7d1bfa40-4924-58f3-8e17-a4afdb7e68f3,X07
7d1bfa40-4924-58f3-8e17-a4afdb7e68f3,X11
7d1bfa40-4924-58f3-8e17-a4afdb7e68f3,X21
279b7602-a4c5-54ac-9b99-42db9ed01109,D01
279b7602-a4c5-54ac-9b99-42db9ed01109,X05
279b7602-a4c5-54ac-9b99-42db9ed01109,X06
279b7602-a4c5-54ac-9b99-42db9ed01109,X07
279b7602-a4c5-54ac-9b99-42db9ed01109,X11
279b7602-a4c5-54ac-9b99-42db9ed01109,X21
179f8626-23f9-537b-8812-b66335a8b5ce,X05
179f8626-23f9-537b-8812-b66335a8b5ce,X06
179f8626-23f9-537b-8812-b66335a8b5ce,X07
179f8626-23f9-537b-8812-b66335a8b5ce,X11
179f8626-23f9-537b-8812-b66335a8b5ce,X21
6ced4657-759b-5ace-a9c1-ab83628495e4,X05
6ced4657-759b-5ace-a9c1-ab83628495e4,X06
6ced4657-759b-5ace-a9c1-ab83628495e4,X07
6ced4657-759b-5ace-a9c1-ab83628495e4,X11
69f79c6c-6a0f-5c68-9db1-2df5a3153ecc,H00
69f79c6c-6a0f-5c68-9db1-2df5a3153ecc,H02
69f79c6c-6a0f-5c68-9db1-2df5a3153ecc,V03
b6df017b-3297-5416-ada2-94253daf65fa,X05
b6df017b-3297-5416-ada2-94253daf65fa,X06
b6df017b-3297-5416-ada2-94253daf65fa,X11
b6df017b-3297-5416-ada2-94253daf65fa,X21
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,A04
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,X01
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,X05
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,X06
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,X11
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,X21
1351330d-525d-57c8-a52b-c08c4d2ef7d9,B03
1351330d-525d-57c8-a52b-c08c4d2ef7d9,X13
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,A01
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,X06
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,X09
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,X10
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,X13
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,A01
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,X06
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,X09
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,X10
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,X13
031f62d0-c1cb-50e6-98c0-0cd827bcf574,C04
031f62d0-c1cb-50e6-98c0-0cd827bcf574,X05
031f62d0-c1cb-50e6-98c0-0cd827bcf574,X21
031f62d0-c1cb-50e6-98c0-0cd827bcf574,X74
031f62d0-c1cb-50e6-98c0-0cd827bcf574,X78
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,A06
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,D07
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,D12
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,X01
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,X13
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,X62
20ccd56e-5c02-5649-a260-c124d92693ef,D01
20ccd56e-5c02-5649-a260-c124d92693ef,H00
20ccd56e-5c02-5649-a260-c124d92693ef,V00
20ccd56e-5c02-5649-a260-c124d92693ef,V01
80b68039-91c5-583c-8e19-c403f4e36858,A00
80b68039-91c5-583c-8e19-c403f4e36858,A01
80b68039-91c5-583c-8e19-c403f4e36858,B00
80b68039-91c5-583c-8e19-c403f4e36858,D01
24314bff-c8c6-5b18-88d3-707e22dbcf7f,A00
24314bff-c8c6-5b18-88d3-707e22dbcf7f,A01
24314bff-c8c6-5b18-88d3-707e22dbcf7f,B00
24314bff-c8c6-5b18-88d3-707e22dbcf7f,D01
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,A00
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,A01
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,B00
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,D01
5dbaee0f-2512-5147-8561-32b154c0dc4b,A00
5dbaee0f-2512-5147-8561-32b154c0dc4b,A01
5dbaee0f-2512-5147-8561-32b154c0dc4b,B00
5dbaee0f-2512-5147-8561-32b154c0dc4b,D01
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,A00
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,A01
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,B00
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,D01
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,A00
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,A01
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,B00
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,D01
195438ed-4bc6-5403-a81a-44b8e53b055f,A00
195438ed-4bc6-5403-a81a-44b8e53b055f,A01
195438ed-4bc6-5403-a81a-44b8e53b055f,B00
195438ed-4bc6-5403-a81a-44b8e53b055f,D01
be96c20d-a4d2-571a-acfa-9111b58a8f50,A00
be96c20d-a4d2-571a-acfa-9111b58a8f50,A01
be96c20d-a4d2-571a-acfa-9111b58a8f50,B00
be96c20d-a4d2-571a-acfa-9111b58a8f50,D01
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,A00
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,D01
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,H00
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,V01
e05b2355-7ba9-5469-9e15-c0340f5f583b,A00
e05b2355-7ba9-5469-9e15-c0340f5f583b,A01
e05b2355-7ba9-5469-9e15-c0340f5f583b,B00
e05b2355-7ba9-5469-9e15-c0340f5f583b,D01
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,H06
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,H08
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,H09
1da7e8d5-b2d1-544b-8f45-5a3596634b1b,V05
20ccd56e-5c02-5649-a260-c124d92693ef,H06
20ccd56e-5c02-5649-a260-c124d92693ef,H08
20ccd56e-5c02-5649-a260-c124d92693ef,H09
20ccd56e-5c02-5649-a260-c124d92693ef,V05
e05b2355-7ba9-5469-9e15-c0340f5f583b,C01
e05b2355-7ba9-5469-9e15-c0340f5f583b,C03
e05b2355-7ba9-5469-9e15-c0340f5f583b,C04
e05b2355-7ba9-5469-9e15-c0340f5f583b,C14
e05b2355-7ba9-5469-9e15-c0340f5f583b,X03
e05b2355-7ba9-5469-9e15-c0340f5f583b,X04
e05b2355-7ba9-5469-9e15-c0340f5f583b,X23
e05b2355-7ba9-5469-9e15-c0340f5f583b,X24
80b68039-91c5-583c-8e19-c403f4e36858,C01
80b68039-91c5-583c-8e19-c403f4e36858,C03
80b68039-91c5-583c-8e19-c403f4e36858,C04
80b68039-91c5-583c-8e19-c403f4e36858,C14
80b68039-91c5-583c-8e19-c403f4e36858,X03
80b68039-91c5-583c-8e19-c403f4e36858,X04
80b68039-91c5-583c-8e19-c403f4e36858,X23
80b68039-91c5-583c-8e19-c403f4e36858,X24
be96c20d-a4d2-571a-acfa-9111b58a8f50,C01
be96c20d-a4d2-571a-acfa-9111b58a8f50,C03
be96c20d-a4d2-571a-acfa-9111b58a8f50,C04
be96c20d-a4d2-571a-acfa-9111b58a8f50,C14
be96c20d-a4d2-571a-acfa-9111b58a8f50,X03
be96c20d-a4d2-571a-acfa-9111b58a8f50,X04
be96c20d-a4d2-571a-acfa-9111b58a8f50,X23
be96c20d-a4d2-571a-acfa-9111b58a8f50,X24
24314bff-c8c6-5b18-88d3-707e22dbcf7f,C01
24314bff-c8c6-5b18-88d3-707e22dbcf7f,C03
24314bff-c8c6-5b18-88d3-707e22dbcf7f,C04
24314bff-c8c6-5b18-88d3-707e22dbcf7f,C14
24314bff-c8c6-5b18-88d3-707e22dbcf7f,X03
24314bff-c8c6-5b18-88d3-707e22dbcf7f,X04
24314bff-c8c6-5b18-88d3-707e22dbcf7f,X23
24314bff-c8c6-5b18-88d3-707e22dbcf7f,X24
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,C01
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,C03
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,C04
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,C14
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,X03
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,X04
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,X23
1d85a3cd-a4ed-51b4-ae09-e47892f090b1,X24
5dbaee0f-2512-5147-8561-32b154c0dc4b,C01
5dbaee0f-2512-5147-8561-32b154c0dc4b,C03
5dbaee0f-2512-5147-8561-32b154c0dc4b,C04
5dbaee0f-2512-5147-8561-32b154c0dc4b,C14
5dbaee0f-2512-5147-8561-32b154c0dc4b,X03
5dbaee0f-2512-5147-8561-32b154c0dc4b,X04
5dbaee0f-2512-5147-8561-32b154c0dc4b,X23
5dbaee0f-2512-5147-8561-32b154c0dc4b,X24
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,C01
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,C03
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,C04
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,C14
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,X03
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,X04
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,X23
72ac2de3-dfb7-550e-88b5-d2a4c0d3705f,X24
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,C01
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,C03
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,C04
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,C14
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,X03
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,X04
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,X23
873a44b0-ec5a-5da3-aea8-2f48b8bf2b2d,X24
195438ed-4bc6-5403-a81a-44b8e53b055f,C01
195438ed-4bc6-5403-a81a-44b8e53b055f,C03
195438ed-4bc6-5403-a81a-44b8e53b055f,C04
195438ed-4bc6-5403-a81a-44b8e53b055f,C14
195438ed-4bc6-5403-a81a-44b8e53b055f,X03
195438ed-4bc6-5403-a81a-44b8e53b055f,X04
195438ed-4bc6-5403-a81a-44b8e53b055f,X23
195438ed-4bc6-5403-a81a-44b8e53b055f,X24
8abde34f-a0f6-5839-bc3e-daa46e78180d,D01
8abde34f-a0f6-5839-bc3e-daa46e78180d,D07
8abde34f-a0f6-5839-bc3e-daa46e78180d,D14
8abde34f-a0f6-5839-bc3e-daa46e78180d,D15
7cc36222-584f-5ac6-804f-7638a406b6ca,A01
7cc36222-584f-5ac6-804f-7638a406b6ca,C00
7cc36222-584f-5ac6-804f-7638a406b6ca,D01
7cc36222-584f-5ac6-804f-7638a406b6ca,D96
4a88a199-ecaa-569b-87e3-b4a9e12043a4,A00
4a88a199-ecaa-569b-87e3-b4a9e12043a4,A01
4a88a199-ecaa-569b-87e3-b4a9e12043a4,D07
4a88a199-ecaa-569b-87e3-b4a9e12043a4,D90
bf2290fb-9956-574b-a44c-7e6495c98252,A00
bf2290fb-9956-574b-a44c-7e6495c98252,A01
bf2290fb-9956-574b-a44c-7e6495c98252,D07
bf2290fb-9956-574b-a44c-7e6495c98252,D90
e7f17940-3aa1-5346-b7e6-54d5df34f970,A01
e7f17940-3aa1-5346-b7e6-54d5df34f970,C00
e7f17940-3aa1-5346-b7e6-54d5df34f970,D01
e7f17940-3aa1-5346-b7e6-54d5df34f970,D96
64a1a386-b27a-52ef-8c19-b56574142cae,A00
64a1a386-b27a-52ef-8c19-b56574142cae,A01
64a1a386-b27a-52ef-8c19-b56574142cae,D07
64a1a386-b27a-52ef-8c19-b56574142cae,D90
2d2c44ce-4b4a-5e5a-996c-048080acadf5,A00
2d2c44ce-4b4a-5e5a-996c-048080acadf5,A01
2d2c44ce-4b4a-5e5a-996c-048080acadf5,D07
2d2c44ce-4b4a-5e5a-996c-048080acadf5,D90
1e779bb6-020f-537e-b37a-af050b41fa66,A00
1e779bb6-020f-537e-b37a-af050b41fa66,A01
1e779bb6-020f-537e-b37a-af050b41fa66,D07
1e779bb6-020f-537e-b37a-af050b41fa66,D90
61cbdf86-da6c-598b-8d26-a58f33c78805,A00
61cbdf86-da6c-598b-8d26-a58f33c78805,A11
61cbdf86-da6c-598b-8d26-a58f33c78805,B00
61cbdf86-da6c-598b-8d26-a58f33c78805,D07
b716e753-ed88-527b-b147-80e83b0c9921,A01
b716e753-ed88-527b-b147-80e83b0c9921,C00
b716e753-ed88-527b-b147-80e83b0c9921,D01
b716e753-ed88-527b-b147-80e83b0c9921,D96
7cc36222-584f-5ac6-804f-7638a406b6ca,A00
7cc36222-584f-5ac6-804f-7638a406b6ca,B00
4a88a199-ecaa-569b-87e3-b4a9e12043a4,B00
4a88a199-ecaa-569b-87e3-b4a9e12043a4,D01
bf2290fb-9956-574b-a44c-7e6495c98252,B00
bf2290fb-9956-574b-a44c-7e6495c98252,D01
e7f17940-3aa1-5346-b7e6-54d5df34f970,A00
e7f17940-3aa1-5346-b7e6-54d5df34f970,B00
a6153816-9289-5916-8522-4add87fdcb7e,A00
a6153816-9289-5916-8522-4add87fdcb7e,A01
a6153816-9289-5916-8522-4add87fdcb7e,C00
a6153816-9289-5916-8522-4add87fdcb7e,D01
6082a9f8-d175-5c52-9af5-0bfa9df234d7,A00
6082a9f8-d175-5c52-9af5-0bfa9df234d7,A01
6082a9f8-d175-5c52-9af5-0bfa9df234d7,C00
6082a9f8-d175-5c52-9af5-0bfa9df234d7,D01
64a1a386-b27a-52ef-8c19-b56574142cae,B00
64a1a386-b27a-52ef-8c19-b56574142cae,D01
2d2c44ce-4b4a-5e5a-996c-048080acadf5,B00
2d2c44ce-4b4a-5e5a-996c-048080acadf5,D01
1e779bb6-020f-537e-b37a-af050b41fa66,B00
1e779bb6-020f-537e-b37a-af050b41fa66,D01
b716e753-ed88-527b-b147-80e83b0c9921,A00
b716e753-ed88-527b-b147-80e83b0c9921,B00
49816764-07af-51a4-92b0-566a2a473870,A00
49816764-07af-51a4-92b0-566a2a473870,C00
49816764-07af-51a4-92b0-566a2a473870,D01
49816764-07af-51a4-92b0-566a2a473870,D14
4a88a199-ecaa-569b-87e3-b4a9e12043a4,C00
cb5442f9-907e-52a7-8308-c5cd86112453,C00
cb5442f9-907e-52a7-8308-c5cd86112453,D01
cb5442f9-907e-52a7-8308-c5cd86112453,D14
cb5442f9-907e-52a7-8308-c5cd86112453,D15
49816764-07af-51a4-92b0-566a2a473870,A01
49816764-07af-51a4-92b0-566a2a473870,D09
8abde34f-a0f6-5839-bc3e-daa46e78180d,A00
8abde34f-a0f6-5839-bc3e-daa46e78180d,D04
8abde34f-a0f6-5839-bc3e-daa46e78180d,D09
cb5442f9-907e-52a7-8308-c5cd86112453,A00
cb5442f9-907e-52a7-8308-c5cd86112453,D04
cb5442f9-907e-52a7-8308-c5cd86112453,D09
7cc36222-584f-5ac6-804f-7638a406b6ca,D09
4a88a199-ecaa-569b-87e3-b4a9e12043a4,C03
4a88a199-ecaa-569b-87e3-b4a9e12043a4,D09
bf2290fb-9956-574b-a44c-7e6495c98252,C00
bf2290fb-9956-574b-a44c-7e6495c98252,C03
bf2290fb-9956-574b-a44c-7e6495c98252,D09
e7f17940-3aa1-5346-b7e6-54d5df34f970,C03
e7f17940-3aa1-5346-b7e6-54d5df34f970,D09
a6153816-9289-5916-8522-4add87fdcb7e,C03
a6153816-9289-5916-8522-4add87fdcb7e,D09
64a1a386-b27a-52ef-8c19-b56574142cae,C03
2d2c44ce-4b4a-5e5a-996c-048080acadf5,C03
1e779bb6-020f-537e-b37a-af050b41fa66,C03
61cbdf86-da6c-598b-8d26-a58f33c78805,A02
61cbdf86-da6c-598b-8d26-a58f33c78805,A03
61cbdf86-da6c-598b-8d26-a58f33c78805,B08
281202e6-23a7-5885-996d-1ad67afbd107,A00
281202e6-23a7-5885-996d-1ad67afbd107,A02
281202e6-23a7-5885-996d-1ad67afbd107,A03
281202e6-23a7-5885-996d-1ad67afbd107,B00
281202e6-23a7-5885-996d-1ad67afbd107,B08
281202e6-23a7-5885-996d-1ad67afbd107,D07
b716e753-ed88-527b-b147-80e83b0c9921,D09
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,A01
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,C00
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,C03
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,D01
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,X02
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,X03
5ad9b500-ebbf-55b3-a2e2-3c3b066b8fe2,X04
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,A01
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,C00
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,C03
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,D01
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,X02
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,X03
18850f0e-a7ca-5827-8e27-06c3bb1e50c1,X04
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,A01
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,C00
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,C03
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,D01
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,X02
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,X03
2c452b6f-0730-537d-b8ee-c5842c0bc1b3,X04
d6cda0b1-e39b-5594-9403-786f7c85cf84,A01
d6cda0b1-e39b-5594-9403-786f7c85cf84,C00
d6cda0b1-e39b-5594-9403-786f7c85cf84,C03
d6cda0b1-e39b-5594-9403-786f7c85cf84,D01
d6cda0b1-e39b-5594-9403-786f7c85cf84,X02
d6cda0b1-e39b-5594-9403-786f7c85cf84,X03
d6cda0b1-e39b-5594-9403-786f7c85cf84,X04
27ea0218-4a17-57bc-904c-3ce62a5c7d66,A00
27ea0218-4a17-57bc-904c-3ce62a5c7d66,A01
27ea0218-4a17-57bc-904c-3ce62a5c7d66,C00
27ea0218-4a17-57bc-904c-3ce62a5c7d66,D01
1a4935c0-3262-53c6-84d5-e53afa491f0c,A00
1a4935c0-3262-53c6-84d5-e53afa491f0c,A01
1a4935c0-3262-53c6-84d5-e53afa491f0c,C00
1a4935c0-3262-53c6-84d5-e53afa491f0c,D01
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,A00
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,A01
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,C00
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,D01
7d5e0e87-8136-5e06-bcfa-1b9ca4608bab,A00
7d5e0e87-8136-5e06-bcfa-1b9ca4608bab,A01
7d5e0e87-8136-5e06-bcfa-1b9ca4608bab,A02
7d5e0e87-8136-5e06-bcfa-1b9ca4608bab,D01
06966057-5a81-52e1-8d58-1a6a9c17f280,A00
06966057-5a81-52e1-8d58-1a6a9c17f280,A01
06966057-5a81-52e1-8d58-1a6a9c17f280,A02
06966057-5a81-52e1-8d58-1a6a9c17f280,D01
a899be23-690f-5278-8373-5820c5f2c9bd,A00
a899be23-690f-5278-8373-5820c5f2c9bd,A01
a899be23-690f-5278-8373-5820c5f2c9bd,A02
a899be23-690f-5278-8373-5820c5f2c9bd,D01
9ed362c3-970b-5da2-8a8a-c3f16c1d86bd,A00
9ed362c3-970b-5da2-8a8a-c3f16c1d86bd,A01
9ed362c3-970b-5da2-8a8a-c3f16c1d86bd,A02
9ed362c3-970b-5da2-8a8a-c3f16c1d86bd,D01
173a6e44-9ccc-50ad-8231-a143b94fd550,A00
173a6e44-9ccc-50ad-8231-a143b94fd550,A01
173a6e44-9ccc-50ad-8231-a143b94fd550,A02
173a6e44-9ccc-50ad-8231-a143b94fd550,D01
19fe56b2-19d3-5d31-8313-6ec5d19cf462,A00
19fe56b2-19d3-5d31-8313-6ec5d19cf462,A01
19fe56b2-19d3-5d31-8313-6ec5d19cf462,A02
19fe56b2-19d3-5d31-8313-6ec5d19cf462,D01
51794be4-000c-55f3-b215-90eafbad5b2b,A00
51794be4-000c-55f3-b215-90eafbad5b2b,A01
51794be4-000c-55f3-b215-90eafbad5b2b,A02
51794be4-000c-55f3-b215-90eafbad5b2b,B00
28d3eea4-cbdf-5447-9d79-92032e5bf876,A00
28d3eea4-cbdf-5447-9d79-92032e5bf876,A01
28d3eea4-cbdf-5447-9d79-92032e5bf876,A02
28d3eea4-cbdf-5447-9d79-92032e5bf876,D01
30ded4ae-e6ff-5001-bd0e-95bd00e91234,A00
30ded4ae-e6ff-5001-bd0e-95bd00e91234,A02
30ded4ae-e6ff-5001-bd0e-95bd00e91234,B00
30ded4ae-e6ff-5001-bd0e-95bd00e91234,D07
4baafc1b-bd08-5b88-b36c-f4616418b72d,A00
4baafc1b-bd08-5b88-b36c-f4616418b72d,A02
4baafc1b-bd08-5b88-b36c-f4616418b72d,B00
4baafc1b-bd08-5b88-b36c-f4616418b72d,D07
bd6af368-6013-54f5-9e2c-18a510d6f43a,C00
bd6af368-6013-54f5-9e2c-18a510d6f43a,D01
bd6af368-6013-54f5-9e2c-18a510d6f43a,D14
bd6af368-6013-54f5-9e2c-18a510d6f43a,D15
60f7038e-3561-5ed4-9c94-7307b7cc2bd1,C00
60f7038e-3561-5ed4-9c94-7307b7cc2bd1,D01
60f7038e-3561-5ed4-9c94-7307b7cc2bd1,D14
60f7038e-3561-5ed4-9c94-7307b7cc2bd1,D15
fbb2f934-870e-5fbf-8777-b148931913f4,A00
fbb2f934-870e-5fbf-8777-b148931913f4,A01
fbb2f934-870e-5fbf-8777-b148931913f4,A03
fbb2f934-870e-5fbf-8777-b148931913f4,C00
fbb2f934-870e-5fbf-8777-b148931913f4,D01
fbb2f934-870e-5fbf-8777-b148931913f4,D14
fbb2f934-870e-5fbf-8777-b148931913f4,D15
27ea0218-4a17-57bc-904c-3ce62a5c7d66,A03
27ea0218-4a17-57bc-904c-3ce62a5c7d66,D14
27ea0218-4a17-57bc-904c-3ce62a5c7d66,D15
1a4935c0-3262-53c6-84d5-e53afa491f0c,A03
1a4935c0-3262-53c6-84d5-e53afa491f0c,D14
1a4935c0-3262-53c6-84d5-e53afa491f0c,D15
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,A03
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,D14
10b0b28d-6cc3-5585-8d46-c1377fe4fc1b,D15
55d1f63f-f588-5376-a176-9af1aec3e522,A00
55d1f63f-f588-5376-a176-9af1aec3e522,A01
55d1f63f-f588-5376-a176-9af1aec3e522,A03
