major_code,subject_group_code
TLA410,C01
TLA410,X02
TLA410,X26
TLA411,A00
TLA411,A01
TLA411,C01
TLA411,D01
TLA411,D07
TLA411,X02
TLA411,X26
TLA412,A00
TLA412,A01
TLA412,C01
TLA412,D01
TLA412,D07
TLA412,X02
TLA412,X26
TLA302,D02
TLA105,K00
TLA106,K00
TLA109,K00
TLA112,K00
TLA116,K00
TLA117,K00
TLA118,K00
TLA119,K00
TLA120,K00
TLA121,K00
TLA122,K00
TLA123,K00
TLA124,K00
TLA126,K00
TLA127,K00
TLA128,K00
TLA203,K00
7210402,H00
7210402,H01
7210402,H06
7380101,X01
7380107,C01
7380107,X01
7380108,C01
7380108,X01
7420201,D07
7510302,X26
7510303,X26
7810103,D09
7810103,D10
7810201,D09
7810201,D10
7210403,H00
7210403,H01
7210403,H06
7210404,H00
7210404,H01
7210404,H06
7580108,H00
7580108,H01
7580108,H06
7420201,Q00
7540101,Q00
7420201,K00
7540101,K00
7140114,C03
7140114,X01
7140201,M00
7140202,D01
7140203,C00
7140203,D01
7140204,C19
7140204,C20
7140205,C19
7140205,C20
7140208,C03
7140208,C04
7140209,A00
7140209,A01
7140210,A01
7140210,X06
7140211,A00
7140211,A01
7140212,A00
7140212,B00
7140213,B00
7140213,D08
7140217,C00
7140217,D01
7140218,C00
7140218,D14
7140219,C00
7140219,C04
7140233,D01
7140246,A00
7140246,A01
7140246,X07
7140246,X08
7229001,C00
7229001,D14
7229001,X70
7229030,C00
7229030,D01
7310201,C19
7310201,D66
7310201,D68
7310201,D70
7310630,C00
7310630,D14
7310630,X70
7420101,B00
7420101,B02
7420101,B08
7420101,X16
7440112,B00
7440112,D07
7460101,A00
7460101,A01
7760101,X70
7760103,C00
7760103,D01
7810103,X70
7140206,M02
7140206,M03
7140221,M02
7140221,M03
7140222,M02
7140222,M03
7140201,M10
7140209,D01
7140212,D07
7140247,A00
7140247,B00
7140249,C00
7140204,X70
7140204,X74
7140204,X78
7140205,X70
7140205,X74
7140205,X78
7220101,C00
7310201,X70
7310201,X74
7310201,X78
7310301,D14
7310301,X70
7420201,A02
7420201,B08
7420201,X16
7440102,A00
7440102,A01
7440102,X06
7140204,C00
7140204,D14
7140205,C00
7140205,D14
7310201,C00
7310201,D14
7340301,C02
7340301,X02
7340301,X03
7340301,X27
7480102,D01
7480102,D07
7480104,C01
7480104,C02
7480104,X02
7480104,X03
7480104,X26
7480104,X27
7840101,D07
GTADCCD1,A00
GTADCCD1,A01
GTADCCD1,C01
GTADCCD1,C02
GTADCCD1,D01
GTADCCD1,D07
GTADCCD1,X02
GTADCCD1,X03
GTADCCD1,X26
GTADCCD1,X27
GTADCCD2,A00
GTADCCD2,A01
GTADCCD2,D01
GTADCCD2,D07
GTADCCD3,A00
GTADCCD3,A01
GTADCCD3,D01
GTADCCD3,D07
GTADCCH2,A00
GTADCCH2,A01
GTADCCH2,D01
GTADCCH2,D07
GTADCCM1,A00
GTADCCM1,A01
GTADCCM1,D01
GTADCCM1,D07
GTADCCM2,A00
GTADCCM2,A01
GTADCCM2,D01
GTADCCM2,D07
GTADCCN2,A00
GTADCCN2,A01
GTADCCN2,D01
GTADCCN2,D07
GTADCCO2,A00
GTADCCO2,A01
GTADCCO2,D01
GTADCCO2,D07
GTADCDD1,A00
GTADCDD1,A01
GTADCDD1,D01
GTADCDD1,D07
GTADCDD2,A00
GTADCDD2,A01
GTADCDD2,D01
GTADCDD2,D07
GTADCDM2,A00
GTADCDM2,A01
GTADCDM2,D01
GTADCDM2,D07
GTADCDT1,A00
GTADCDT1,A01
GTADCDT1,D01
GTADCDT1,D07
GTADCDT2,A00
GTADCDT2,A01
GTADCDT2,D01
GTADCDT2,D07
GTADCHT2,A00
GTADCHT2,A01
GTADCHT2,C01
GTADCHT2,C02
GTADCHT2,D01
GTADCHT2,D07
GTADCHT2,X02
GTADCHT2,X03
GTADCHT2,X26
GTADCHT2,X27
GTADCKT1,A00
GTADCKT1,A01
GTADCKT1,C01
GTADCKT1,C02
GTADCKT1,D01
GTADCKT1,D07
GTADCKT1,X01
GTADCKT1,X02
GTADCKT1,X03
GTADCKT1,X25
GTADCKT1,X26
GTADCKT1,X27
GTADCKT2,A00
GTADCKT2,A01
GTADCKT2,D01
GTADCKT2,D07
GTADCKX1,A00
GTADCKX1,A01
GTADCKX1,D01
GTADCKX1,D07
GTADCKX2,A00
GTADCKX2,A01
GTADCKX2,D01
GTADCKX2,D07
GTADCLG1,A00
GTADCLG1,A01
GTADCLG1,D01
GTADCLG1,D07
GTADCLG2,A00
GTADCLG2,A01
GTADCLG2,D01
GTADCLG2,D07
GTADCLH2,A00
GTADCLH2,A01
GTADCLH2,D01
GTADCLH2,D07
GTADCMN2,A00
GTADCMN2,A01
GTADCMN2,D01
GTADCMN2,D07
GTADCMT2,A00
GTADCMT2,A01
GTADCMT2,D01
GTADCMT2,D07
GTADCMX2,A00
GTADCMX2,A01
GTADCMX2,D01
GTADCMX2,D07
GTADCOT1,A00
GTADCOT1,A01
GTADCOT1,C01
GTADCOT1,C02
GTADCOT1,D01
GTADCOT1,D07
GTADCOT1,X02
GTADCOT1,X03
GTADCOT1,X26
GTADCOT1,X27
GTADCOT2,A00
GTADCOT2,A01
GTADCOT2,D01
GTADCOT2,D07
GTADCOT3,A00
GTADCOT3,A01
GTADCOT3,D01
GTADCOT3,D07
GTADCQM2,A00
GTADCQM2,A01
GTADCQM2,D01
GTADCQM2,D07
GTADCQT2,A00
GTADCQT2,A01
GTADCQT2,D01
GTADCQT2,D07
GTADCQX2,A00
GTADCQX2,A01
GTADCQX2,D01
GTADCQX2,D07
GTADCTD2,A00
GTADCTD2,A01
GTADCTD2,D01
GTADCTD2,D07
GTADCTG2,A00
GTADCTG2,A01
GTADCTG2,D01
GTADCTG2,D07
GTADCTM2,A00
GTADCTM2,A01
GTADCTM2,D01
GTADCTM2,D07
GTADCTN2,A00
GTADCTN2,A01
GTADCTN2,D01
GTADCTN2,D07
GTADCTT1,A00
GTADCTT1,A01
GTADCTT1,C01
GTADCTT1,C02
GTADCTT1,D01
GTADCTT1,D07
GTADCTT1,X02
GTADCTT1,X03
GTADCTT1,X26
GTADCTT1,X27
GTADCTT2,A00
GTADCTT2,A01
GTADCTT2,D01
GTADCTT2,D07
GTADCVL2,A00
GTADCVL2,A01
GTADCVL2,D01
GTADCVL2,D07
GTADCCK2,A00
GTADCCK2,A01
GTADCCK2,D01
GTADCCK2,D07
GTADCHL2,A00
GTADCHL2,A01
GTADCHL2,D01
GTADCHL2,D07
GTADCKN2,A00
GTADCKN2,A01
GTADCKN2,D01
GTADCKN2,D07
GTADCOG2,A00
GTADCOG2,A01
GTADCOG2,D01
GTADCOG2,D07
GTADCTQ2,A00
GTADCTQ2,A01
GTADCTQ2,D01
GTADCTQ2,D07
GTADCXQ2,A00
GTADCXQ2,A01
GTADCXQ2,D01
GTADCXQ2,D07
GTADCBG2,A00
GTADCBG2,A01
GTADCBG2,D01
GTADCBG2,D07
GTADCBI2,A00
GTADCBI2,A01
GTADCBI2,C01
GTADCBI2,C02
GTADCBI2,D01
GTADCBI2,D07
GTADCBI2,X02
GTADCBI2,X03
GTADCBI2,X26
GTADCBI2,X27
GTADCDX2,A00
GTADCDX2,A01
GTADCDX2,D01
GTADCDX2,D07
GTADCEN2,A01
GTADCEN2,D01
GTADCEN2,D07
GTADCEN2,X25
GTADCEN2,X26
GTADCEN2,X27
GTADCGO2,A00
GTADCGO2,A01
GTADCGO2,D01
GTADCGO2,D07
GTADCH2,A00
GTADCH2,A01
GTADCH2,D01
GTADCH2,D07
GTADCIT2,A00
GTADCIT2,A01
GTADCIT2,D01
GTADCIT2,D07
GTADCIT2,C01
GTADCIT2,C02
GTADCIT2,X02
GTADCIT2,X03
GTADCIT2,X26
GTADCIT2,X27
GTADCKQ2,A00
GTADCKQ2,A01
GTADCKQ2,D01
GTADCKQ2,D07
GTADCKTI,A00
GTADCKTI,A01
GTADCKTI,D01
GTADCKTI,D07
GTADCLA2,C00
GTADCLA2,C03
GTADCLA2,C04
GTADCLA2,D01
GTADCLA2,X01
GTADCLA2,X25
GTADCOTI,A00
GTADCOTI,A01
GTADCOTI,D01
GTADCOTI,D07
GTADCSS2,A00
GTADCSS2,A01
GTADCSS2,D01
GTADCSS2,D07
GTADCTTI,A00
GTADCTTI,A01
GTADCTTI,D01
GTADCTTI,D07
GTADCVM2,A00
GTADCVM2,A01
GTADCVM2,D01
GTADCVM2,D07
GTADKLG2,A00
GTADKLG2,A01
GTADKLG2,C01
GTADKLG2,C02
GTADKLG2,D01
GTADKLG2,D07
GTADKLG2,X02
GTADKLG2,X03
GTADKLG2,X26
GTADKLG2,X27
GTADKTT2,A00
GTADKTT2,A01
GTADKTT2,C01
GTADKTT2,C02
GTADKTT2,D01
GTADKTT2,D07
GTADKTT2,X02
GTADKTT2,X03
GTADKTT2,X26
GTADKTT2,X27
GTADNCD2,A00
GTADNCD2,A01
GTADNCD2,D01
GTADNCD2,D07
GTADNDT2,A00
GTADNDT2,A01
GTADNDT2,D01
GTADNDT2,D07
GTADNLG2,A00
GTADNLG2,A01
GTADNLG2,D01
GTADNLG2,D07
GTADCAT2,A00
GTADCAT2,A01
GTADCAT2,C01
GTADCAT2,C02
GTADCAT2,D01
GTADCAT2,D07
GTADCAT2,X02
GTADCAT2,X03
GTADCAT2,X26
GTADCAT2,X27
GTADCBC2,A00
GTADCBC2,A01
GTADCBC2,C01
GTADCBC2,C02
GTADCBC2,D01
GTADCBC2,D07
GTADCBC2,X02
GTADCBC2,X03
GTADCBC2,X26
GTADCBC2,X27
GTADCCD2,C01
GTADCCD2,C02
GTADCCD2,X02
GTADCCD2,X03
GTADCCD2,X26
GTADCCD2,X27
GTADCCDD2,A00
GTADCCDD2,A01
GTADCCDD2,C01
GTADCCDD2,C02
GTADCCDD2,D01
GTADCCDD2,D07
GTADCCDD2,X02
GTADCCDD2,X03
GTADCCDD2,X26
GTADCCDD2,X27
GTADCCDJ2,A00
GTADCCDJ2,A01
GTADCCDJ2,C01
GTADCCDJ2,C02
GTADCCDJ2,D01
GTADCCDJ2,D07
GTADCCDJ2,X02
GTADCCDJ2,X03
GTADCCDJ2,X26
GTADCCDJ2,X27
GTADCCH2,C01
GTADCCH2,C02
GTADCCH2,X02
GTADCCH2,X03
GTADCCH2,X26
GTADCCH2,X27
GTADCCI2,A00
GTADCCI2,A01
GTADCCI2,C01
GTADCCI2,C02
GTADCCI2,D01
GTADCCI2,D07
GTADCCI2,X01
GTADCCI2,X02
GTADCCI2,X03
GTADCCI2,X25
GTADCCI2,X26
GTADCCI2,X27
GTADCCM2,C01
GTADCCM2,C02
GTADCCM2,X02
GTADCCM2,X03
GTADCCM2,X26
GTADCCM2,X27
GTADCCMJ2,A00
GTADCCMJ2,A01
GTADCCMJ2,C01
GTADCCMJ2,C02
GTADCCMJ2,D01
GTADCCMJ2,D07
GTADCCMJ2,X02
GTADCCMJ2,X03
GTADCCMJ2,X26
GTADCCMJ2,X27
GTADCCN2,C01
GTADCCN2,C02
GTADCCN2,X02
GTADCCN2,X03
GTADCCN2,X26
GTADCCN2,X27
GTADCDD2,C01
GTADCDD2,C02
GTADCDD2,X02
GTADCDD2,X03
GTADCDD2,X26
GTADCDD2,X27
GTADCDM2,C01
GTADCDM2,C02
GTADCDM2,X02
GTADCDM2,X03
GTADCDM2,X26
GTADCDM2,X27
GTADCDT2,C01
GTADCDT2,C02
GTADCDT2,X02
GTADCDT2,X03
GTADCDT2,X26
GTADCDT2,X27
GTADCDTJ2,A00
GTADCDTJ2,A01
GTADCDTJ2,C01
GTADCDTJ2,C02
GTADCDTJ2,D01
GTADCDTJ2,D07
GTADCDTJ2,X02
GTADCDTJ2,X03
GTADCDTJ2,X26
GTADCDTJ2,X27
GTADCFT2,A00
GTADCFT2,A01
GTADCFT2,C01
GTADCFT2,C02
GTADCFT2,D01
GTADCFT2,D07
GTADCFT2,X01
GTADCFT2,X02
GTADCFT2,X03
GTADCFT2,X25
GTADCFT2,X26
GTADCFT2,X27
GTADCHQ2,A00
GTADCHQ2,A01
GTADCHQ2,C01
GTADCHQ2,C02
GTADCHQ2,D01
GTADCHQ2,D07
GTADCHQ2,X01
GTADCHQ2,X02
GTADCHQ2,X03
GTADCHQ2,X25
GTADCHQ2,X26
GTADCHQ2,X27
GTADCHS2,A00
GTADCHS2,A01
GTADCHS2,C01
GTADCHS2,C02
GTADCHS2,D01
GTADCHS2,D07
GTADCHS2,X02
GTADCHS2,X03
GTADCHS2,X26
GTADCHS2,X27
GTADCHSA2,A00
GTADCHSA2,A01
GTADCHSA2,C01
GTADCHSA2,C02
GTADCHSA2,D01
GTADCHSA2,D07
GTADCHSA2,X02
GTADCHSA2,X03
GTADCHSA2,X26
GTADCHSA2,X27
GTADCKB2,A00
GTADCKB2,A01
GTADCKB2,C01
GTADCKB2,C02
GTADCKB2,D01
GTADCKB2,D07
GTADCKB2,X02
GTADCKB2,X03
GTADCKB2,X26
GTADCKB2,X27
GTADCKN2,C01
GTADCKN2,C02
GTADCKN2,X02
GTADCKN2,X03
GTADCKN2,X26
GTADCKN2,X27
GTADCKQA2,A00
GTADCKQA2,A01
GTADCKQA2,C01
GTADCKQA2,C02
GTADCKQA2,D01
GTADCKQA2,D07
GTADCKQA2,X01
GTADCKQA2,X02
GTADCKQA2,X03
GTADCKQA2,X25
GTADCKQA2,X26
GTADCKQA2,X27
GTADCKS2,A00
GTADCKS2,A01
GTADCKS2,C01
GTADCKS2,C02
GTADCKS2,D01
GTADCKS2,D07
GTADCKS2,X01
GTADCKS2,X02
GTADCKS2,X03
GTADCKS2,X25
GTADCKS2,X26
GTADCKS2,X27
GTADCKT2,C01
GTADCKT2,C02
GTADCKT2,X01
GTADCKT2,X02
GTADCKT2,X03
GTADCKT2,X25
GTADCKT2,X26
GTADCKT2,X27
GTADCKX2,C01
GTADCKX2,C02
GTADCKX2,X02
GTADCKX2,X03
GTADCKX2,X26
GTADCKX2,X27
GTADCLD2,A00
GTADCLD2,A01
GTADCLD2,C01
GTADCLD2,C02
GTADCLD2,D01
GTADCLD2,D07
GTADCLD2,X02
GTADCLD2,X03
GTADCLD2,X26
GTADCLD2,X27
GTADCLDA2,A00
GTADCLDA2,A01
GTADCLDA2,C01
GTADCLDA2,C02
GTADCLDA2,D01
GTADCLDA2,D07
GTADCLDA2,X02
GTADCLDA2,X03
GTADCLDA2,X26
GTADCLDA2,X27
GTADCLG2,C01
GTADCLG2,C02
GTADCLG2,X02
GTADCLG2,X03
GTADCLG2,X26
GTADCLG2,X27
GTADCLGA2,A00
GTADCLGA2,A01
GTADCLGA2,C01
GTADCLGA2,C02
GTADCLGA2,D01
GTADCLGA2,D07
GTADCLGA2,X02
GTADCLGA2,X03
GTADCLGA2,X26
GTADCLGA2,X27
GTADCLGJ2,A00
GTADCLGJ2,A01
GTADCLGJ2,C01
GTADCLGJ2,C02
GTADCLGJ2,D01
GTADCLGJ2,D07
GTADCLGJ2,X02
GTADCLGJ2,X03
GTADCLGJ2,X26
GTADCLGJ2,X27
GTADCLH2,C01
GTADCLH2,C02
GTADCLH2,X02
GTADCLH2,X03
GTADCLH2,X26
GTADCLH2,X27
GTADCLHA2,A00
GTADCLHA2,A01
GTADCLHA2,C01
GTADCLHA2,C02
GTADCLHA2,D01
GTADCLHA2,D07
GTADCLHA2,X01
GTADCLHA2,X02
GTADCLHA2,X03
GTADCLHA2,X25
GTADCLHA2,X26
GTADCLHA2,X27
GTADCMN2,C01
GTADCMN2,C02
GTADCMN2,X02
GTADCMN2,X03
GTADCMN2,X26
GTADCMN2,X27
GTADCMT2,C01
GTADCMT2,C02
GTADCMT2,X02
GTADCMT2,X03
GTADCMT2,X26
GTADCMT2,X27
GTADCMX2,C01
GTADCMX2,C02
GTADCMX2,X02
GTADCMX2,X03
GTADCMX2,X26
GTADCMX2,X27
GTADCOD2,A00
GTADCOD2,A01
GTADCOD2,C01
GTADCOD2,C02
GTADCOD2,D01
GTADCOD2,D07
GTADCOD2,X02
GTADCOD2,X03
GTADCOD2,X26
GTADCOD2,X27
GTADCODA2,A00
GTADCODA2,A01
GTADCODA2,C01
GTADCODA2,C02
GTADCODA2,D01
GTADCODA2,D07
GTADCODA2,X02
GTADCODA2,X03
GTADCODA2,X26
GTADCODA2,X27
GTADCOG2,C01
GTADCOG2,C02
GTADCOG2,X02
GTADCOG2,X03
GTADCOG2,X26
GTADCOG2,X27
GTADCOH2,A00
GTADCOH2,A01
GTADCOH2,C01
GTADCOH2,C02
GTADCOH2,D01
GTADCOH2,D07
GTADCOH2,X02
GTADCOH2,X03
GTADCOH2,X26
GTADCOH2,X27
GTADCOT2,C01
GTADCOT2,C02
GTADCOT2,X02
GTADCOT2,X03
GTADCOT2,X26
GTADCOT2,X27
GTADCQM2,C01
GTADCQM2,C02
GTADCQM2,X01
GTADCQM2,X02
GTADCQM2,X03
GTADCQM2,X25
GTADCQM2,X26
GTADCQM2,X27
GTADCQMA2,A00
GTADCQMA2,A01
GTADCQMA2,C01
GTADCQMA2,C02
GTADCQMA2,D01
GTADCQMA2,D07
GTADCQMA2,X01
GTADCQMA2,X02
GTADCQMA2,X03
GTADCQMA2,X25
GTADCQMA2,X26
GTADCQMA2,X27
GTADCQT2,C01
GTADCQT2,C02
GTADCQT2,X01
GTADCQT2,X02
GTADCQT2,X03
GTADCQT2,X25
GTADCQT2,X26
GTADCQT2,X27
GTADCQX2,C01
GTADCQX2,C02
GTADCQX2,X02
GTADCQX2,X03
GTADCQX2,X26
GTADCQX2,X27
GTADCQXD2,A00
GTADCQXD2,A01
GTADCQXD2,C01
GTADCQXD2,C02
GTADCQXD2,D01
GTADCQXD2,D07
GTADCQXD2,X02
GTADCQXD2,X03
GTADCQXD2,X26
GTADCQXD2,X27
GTADCRT2,A00
GTADCRT2,A01
GTADCRT2,C01
GTADCRT2,C02
GTADCRT2,D01
GTADCRT2,D07
GTADCRT2,X02
GTADCRT2,X03
GTADCRT2,X26
GTADCRT2,X27
GTADCTD2,C01
GTADCTD2,C02
GTADCTD2,X01
GTADCTD2,X02
GTADCTD2,X03
GTADCTD2,X25
GTADCTD2,X26
GTADCTD2,X27
GTADCTDA2,A00
GTADCTDA2,A01
GTADCTDA2,C01
GTADCTDA2,C02
GTADCTDA2,D01
GTADCTDA2,D07
GTADCTDA2,X01
GTADCTDA2,X02
GTADCTDA2,X03
GTADCTDA2,X25
GTADCTDA2,X26
GTADCTDA2,X27
GTADCTG2,C01
GTADCTG2,C02
GTADCTG2,X02
GTADCTG2,X03
GTADCTG2,X26
GTADCTG2,X27
GTADCTGA2,A00
GTADCTGA2,A01
GTADCTGA2,C01
GTADCTGA2,C02
GTADCTGA2,D01
GTADCTGA2,D07
GTADCTGA2,X02
GTADCTGA2,X03
GTADCTGA2,X26
GTADCTGA2,X27
GTADCTN2,C01
GTADCTN2,C02
GTADCTN2,X01
GTADCTN2,X02
GTADCTN2,X03
GTADCTN2,X25
GTADCTN2,X26
GTADCTN2,X27
GTADCTQ2,C01
GTADCTQ2,C02
GTADCTQ2,X02
GTADCTQ2,X03
GTADCTQ2,X26
GTADCTQ2,X27
GTADCTT2,C01
GTADCTT2,C02
GTADCTT2,X02
GTADCTT2,X03
GTADCTT2,X26
GTADCTT2,X27
GTADCTTA2,A00
GTADCTTA2,A01
GTADCTTA2,C01
GTADCTTA2,C02
GTADCTTA2,D01
GTADCTTA2,D07
GTADCTTA2,X02
GTADCTTA2,X03
GTADCTTA2,X26
GTADCTTA2,X27
GTADCVL2,C01
GTADCVL2,C02
GTADCVL2,X02
GTADCVL2,X03
GTADCVL2,X26
GTADCVL2,X27
GTADCVM2,C01
GTADCVM2,C02
GTADCVM2,X02
GTADCVM2,X03
GTADCVM2,X26
GTADCVM2,X27
GTADCVS2,A00
GTADCVS2,A01
GTADCVS2,C01
GTADCVS2,C02
GTADCVS2,D01
GTADCVS2,D07
GTADCVS2,X02
GTADCVS2,X03
GTADCVS2,X26
GTADCVS2,X27
GTADCVV2,A00
GTADCVV2,A01
GTADCVV2,C01
GTADCVV2,C02
GTADCVV2,D01
GTADCVV2,D07
GTADCVV2,X02
GTADCVV2,X03
GTADCVV2,X26
GTADCVV2,X27
GTADCXQ2,C01
GTADCXQ2,C02
GTADCXQ2,X02
GTADCXQ2,X03
GTADCXQ2,X26
GTADCXQ2,X27
GTADCDD3,A00
GTADCDD3,A01
GTADCDD3,D01
GTADCDD3,D07
GTADCKT21,A00
GTADCKT21,A01
GTADCKT21,D01
GTADCKT21,D07
GTADCKT3,A00
GTADCKT3,A01
GTADCKT3,D01
GTADCKT3,D07
GTADCKX3,A00
GTADCKX3,A01
GTADCKX3,D01
GTADCKX3,D07
GTADATT2,A00
GTADATT2,A01
GTADATT2,C01
GTADATT2,C02
GTADATT2,D01
GTADATT2,D07
GTADATT2,X02
GTADATT2,X03
GTADATT2,X26
GTADATT2,X27
GTADCBM2,A00
GTADCBM2,A01
GTADCBM2,D01
GTADCBM2,D07
GTADCCS2,A00
GTADCCS2,A01
GTADCCS2,D01
GTADCCS2,D07
GTADCDS2,A00
GTADCDS2,A01
GTADCDS2,D01
GTADCDS2,D07
7210105,H00
7210105,H02
7210404,H02
7510105,D01
7580102,V01
7580213,D01
7580213,X03
7580213,X04
7580301,C02
7580301,X03
7580301,X04
7210403,H02
7580108,H02
7310104,C01
7310104,C02
7310104,X03
7310104,X04
7310105,X03
7310105,X04
7480201,X02
7480201,X03
7480201,X04
7510105,X03
7510105,X04
7580201,X03
7580201,X04
7580205,C02
7580205,X03
7580205,X04
7580210,C02
7580210,X03
7580210,X04
7580302,X03
7580302,X04
7220112,C00
7220112,A00
7220112,A16
7220112,D01
7220112,D78
7220112,D96
7220201,A16
7229040,C00
7229040,A00
7229040,A16
7229040,D01
7229040,D78
7229040,D96
7229042,C00
7229042,A00
7229042,A16
7229042,D01
7229042,D78
7229042,D96
7229042,C03
7229042,C04
7229042,D14
7229042,D15
7229042,X01
7229042,X70
7229042,X78
7320101,C00
7320101,A16
7320101,D78
7320101,D96
7320201,C00
7320201,A00
7320201,A16
7320201,D01
7320201,D78
7320201,D96
7320205,C00
7320205,A00
7320205,A16
7320205,D01
7320205,D78
7320205,D96
7320305,C00
7320305,A00
7320305,A16
7320305,D01
7320305,D78
7320305,D96
7320402,C00
7320402,A00
7320402,A16
7320402,D01
7320402,D78
7320402,D96
7380101,A16
7380101,D78
7380101,D96
7810101,A00
7810101,A16
7810101,D78
7810101,D96
7810103,A16
7810103,D78
7810103,D96
7220201,C19
7229040,C19
7229040,D09
7229040,D14
7229040,D15
7229042,C19
7229042,D09
7320101,C19
7320101,D09
7320101,D14
7320101,D15
7320201,C19
7320201,D09
7320201,D14
7320201,D15
7320205,C19
7320205,D09
7320205,D14
7320205,D15
7320305,C19
7320305,D09
7320305,D14
7320305,D15
7320402,C19
7320402,D09
7320402,D14
7320402,D15
7380101,C19
7380101,D09
7810101,C19
7810101,D09
7810103,C19
7229040,X70
7229040,C03
7229040,C04
7229040,X01
7229040,X78
7320101,X70
7320101,C03
7320101,C04
7320101,X01
7320101,X78
7320201,X70
7320201,C03
7320201,C04
7320201,X01
7320201,X78
7320205,X70
7320205,C03
7320205,C04
7320205,X01
7320205,X78
7320305,X70
7320305,C03
7320305,C04
7320305,X01
7320305,X78
7320402,C03
7320402,C04
7320402,X01
7320402,X78
7320402,X70
7380101,C04
7380101,X78
7380101,X70
7810101,C03
7810101,C04
7810101,X01
7810101,X78
7810101,X70
7810103,C03
7810103,C04
7810103,X01
7810103,X78
7220200,D01
7220110,N06
7220201,C00
7229042,N00
7229042,N05
7850201,A00
7850201,A01
7850201,D01
7310630,D01
7310630,D15
7220201,D11
7220201,D12
7310301,C07
7310630,D11
7310630,D12
7310630,X79
7320105,D11
7320105,D12
7320105,D15
7340404,D09
7340404,D10
7340408,D09
7340408,D10
7340408,X25
7380101,C07
7460108,A03
7480201,A03
7760101,C07
7810101,D11
7810101,D12
7810101,X79
7850201,A03
7850201,C01
7850201,X06
7229040,C20
7229042,C20
7310101,A07
7310201,D01
7310201,C14
7310201,C20
7310202,A00
7310202,C19
7310205,A00
7310205,D15
7320201,A01
7320201,C20
7320303,C00
7320303,C03
7320303,D14
7320303,C19
7320303,D01
7320303,C20
7340404,C00
7340404,C20
7340406,C14
7340406,C20
7340406,D15
7480104,D10
7810103,C20
7310202,D14
7340116,C00
7340301,A07
7420203,A00
7420203,A01
7420203,B00
7420203,D08
7440221,A00
7440221,A01
7440221,B00
7440221,D01
7440224,A00
7440224,A01
7440224,B00
7440224,D01
7440298,A00
7440298,C00
7440298,D01
7440298,D15
7480201,B00
7510605,C00
7520501,D15
7520503,D15
7540106,A00
7540106,B00
7540106,D01
7540106,D07
7810201,C00
7850101,D15
7850102,A07
7850103,B00
7850103,C00
7850198,A00
7850198,A01
7850198,B00
7850198,D01
7850199,A00
7850199,B00
7850199,C01
7850199,D01
7420203,D01
7440222,A00
7440222,A01
7440222,B00
7440222,D01
7850199,A01
75I0406PH,A00
75I0406PH,A01
75I0406PH,B00
75I0406PH,D01
7220201,X26
7220201,X27
7220201,X28
7340101,B03
7340101,C02
7340101,X02
7340101,X03
7340101,X04
7340115,B03
7340115,C01
7340115,C02
7340115,C03
7340115,C04
7340115,X01
7340115,X02
7340115,X03
7340115,X04
7340116,B03
7340116,C01
7340116,C02
7340116,C03
7340116,C04
7340116,X01
7340116,X02
7340116,X03
7340116,X04
7340301,B03
7340301,X04
7380101,C02
7380101,X02
7380101,X17
7440222,B03
7440222,C01
7440222,C02
7440222,C03
7440222,C04
7440222,X01
7440222,X02
7440222,X03
7440222,X04
7440224,B03
7440224,C01
7440224,C02
7440224,C03
7440224,C04
7440224,X01
7440224,X02
7440224,X03
7440224,X04
7440298,B03
7440298,C01
7440298,C02
7440298,C03
7440298,C04
7440298,X01
7440298,X02
7440298,X03
7440298,X04
7480201,B03
7480201,C02
7480201,C04
7510406,B03
7510406,C01
7510406,D08
7510406,X02
7510406,X03
7510406,X04
7510406,X09
7510605,B03
7510605,C02
7510605,C03
7510605,C04
7510605,X01
7510605,X02
7510605,X03
7510605,X04
7520501,B03
7520501,C03
7520501,X01
7520501,X02
7520501,X03
7520501,X04
7520503,B03
7520503,C01
7520503,C02
7520503,C03
7520503,X01
7520503,X02
7520503,X03
7520503,X04
7540106,A01
7540106,B03
7540106,C01
7540106,C02
7540106,D08
7540106,X02
7540106,X03
7540106,X04
7540106,X13
7810103,B03
7810103,C02
7810103,X02
7810103,X03
7810103,X04
7810201,B03
7810201,C01
7810201,C02
7810201,C03
7810201,C04
7810201,X01
7810201,X02
7810201,X03
7810201,X04
7850101,B03
7850101,C01
7850101,C02
7850101,C03
7850101,X01
7850101,X02
7850101,X03
7850101,X04
7850102,B03
7850102,C01
7850102,C02
7850102,C03
7850102,C04
7850102,X01
7850102,X02
7850102,X03
7850102,X04
7850103,B03
7850103,C01
7850103,C02
7850103,C03
7850103,X01
7850103,X02
7850103,X03
7850103,X04
7850198,B03
7850198,C01
7850198,C02
7850198,C03
7850198,C04
7850198,X01
7850198,X02
7850198,X03
7850198,X04
7850199,B03
7850199,C02
7850199,C03
7850199,C04
7850199,X01
7850199,X02
7850199,X03
7850199,X04
7340207,A00
7340207,A01
7340207,D01
7220201,C01
7220201,C02
7220201,C03
7220201,C04
7220204,C01
7220204,C02
7220204,C04
7220209,C01
7220209,C02
7220209,C03
7220209,C04
7220210,C01
7220210,C02
7220210,C03
7220210,C04
7320106,C01
7320106,C02
7320106,C03
7320106,C04
7480201,C03
7310106,D03
7310630,D03
7310630,D04
7320104,D03
7320104,D04
7340101,D03
7340201,D03
7340301,D03
7480207,A00
7480207,A01
7510605,D03
7760101,D03
