admission_option_id,subject_group_code
864140c3-7cea-5230-95e9-52fe5b8f7c32,A01
864140c3-7cea-5230-95e9-52fe5b8f7c32,C01
864140c3-7cea-5230-95e9-52fe5b8f7c32,D07
864140c3-7cea-5230-95e9-52fe5b8f7c32,K00
864140c3-7cea-5230-95e9-52fe5b8f7c32,Q00
864140c3-7cea-5230-95e9-52fe5b8f7c32,X06
c6f47317-98be-5f25-af41-da052e8305e7,C00
c6f47317-98be-5f25-af41-da052e8305e7,C19
c6f47317-98be-5f25-af41-da052e8305e7,D01
c6f47317-98be-5f25-af41-da052e8305e7,D14
c6f47317-98be-5f25-af41-da052e8305e7,D66
c6f47317-98be-5f25-af41-da052e8305e7,X78
dbac0fca-3a5f-56ad-8aa2-38137d9ae555,K00
dbac0fca-3a5f-56ad-8aa2-38137d9ae555,Q00
70f2a647-bed0-5c1f-82d3-69d978fdbf10,C00
70f2a647-bed0-5c1f-82d3-69d978fdbf10,C19
70f2a647-bed0-5c1f-82d3-69d978fdbf10,D01
70f2a647-bed0-5c1f-82d3-69d978fdbf10,D14
70f2a647-bed0-5c1f-82d3-69d978fdbf10,D66
70f2a647-bed0-5c1f-82d3-69d978fdbf10,X78
3cb03679-813b-507c-831f-84f0d57b4db3,A00
3cb03679-813b-507c-831f-84f0d57b4db3,A01
3cb03679-813b-507c-831f-84f0d57b4db3,C01
3cb03679-813b-507c-831f-84f0d57b4db3,C02
3cb03679-813b-507c-831f-84f0d57b4db3,D01
3cb03679-813b-507c-831f-84f0d57b4db3,D07
3cb03679-813b-507c-831f-84f0d57b4db3,X02
3cb03679-813b-507c-831f-84f0d57b4db3,X03
3cb03679-813b-507c-831f-84f0d57b4db3,X26
3cb03679-813b-507c-831f-84f0d57b4db3,X27
e264b45d-e4af-50a9-a887-cbaebc27c846,K00
e264b45d-e4af-50a9-a887-cbaebc27c846,Q00
6f71b932-e83d-591c-9619-1e9f1475138b,A00
6f71b932-e83d-591c-9619-1e9f1475138b,A01
6f71b932-e83d-591c-9619-1e9f1475138b,C01
6f71b932-e83d-591c-9619-1e9f1475138b,C02
6f71b932-e83d-591c-9619-1e9f1475138b,D01
6f71b932-e83d-591c-9619-1e9f1475138b,D07
6f71b932-e83d-591c-9619-1e9f1475138b,X02
6f71b932-e83d-591c-9619-1e9f1475138b,X03
6f71b932-e83d-591c-9619-1e9f1475138b,X26
6f71b932-e83d-591c-9619-1e9f1475138b,X27
a90a9716-806e-591d-8308-3c5a67a140a1,A00
a90a9716-806e-591d-8308-3c5a67a140a1,A01
a90a9716-806e-591d-8308-3c5a67a140a1,C01
a90a9716-806e-591d-8308-3c5a67a140a1,C02
a90a9716-806e-591d-8308-3c5a67a140a1,D01
a90a9716-806e-591d-8308-3c5a67a140a1,D07
a90a9716-806e-591d-8308-3c5a67a140a1,X02
a90a9716-806e-591d-8308-3c5a67a140a1,X03
a90a9716-806e-591d-8308-3c5a67a140a1,X26
a90a9716-806e-591d-8308-3c5a67a140a1,X27
8704b95d-2794-54b4-be9c-cb8888985fa3,A00
8704b95d-2794-54b4-be9c-cb8888985fa3,A01
8704b95d-2794-54b4-be9c-cb8888985fa3,K00
8704b95d-2794-54b4-be9c-cb8888985fa3,X06
8704b95d-2794-54b4-be9c-cb8888985fa3,X07
c3f412f5-b6ea-549e-bf47-bf2ca33bc1ce,A00
c3f412f5-b6ea-549e-bf47-bf2ca33bc1ce,A01
c3f412f5-b6ea-549e-bf47-bf2ca33bc1ce,X06
c3f412f5-b6ea-549e-bf47-bf2ca33bc1ce,X07
6ea7fc50-3fcb-57ee-886d-c7bd52555cb4,Q00
658de09e-235a-52e6-bfb5-3ebb8c14395b,A00
658de09e-235a-52e6-bfb5-3ebb8c14395b,A01
2ea8bd9e-9ddb-5fa2-9a63-ed6d573d65e7,A01
2ea8bd9e-9ddb-5fa2-9a63-ed6d573d65e7,D01
2ea8bd9e-9ddb-5fa2-9a63-ed6d573d65e7,D04
2ea8bd9e-9ddb-5fa2-9a63-ed6d573d65e7,D07
80c22819-82ae-5ae7-9523-86d4e9643b5a,A01
80c22819-82ae-5ae7-9523-86d4e9643b5a,D01
80c22819-82ae-5ae7-9523-86d4e9643b5a,D04
80c22819-82ae-5ae7-9523-86d4e9643b5a,D07
80c22819-82ae-5ae7-9523-86d4e9643b5a,K00
80c22819-82ae-5ae7-9523-86d4e9643b5a,Q00
fb5bd23f-4ccb-53e2-a35d-abd50d0ec318,A01
fb5bd23f-4ccb-53e2-a35d-abd50d0ec318,D01
fb5bd23f-4ccb-53e2-a35d-abd50d0ec318,D04
fb5bd23f-4ccb-53e2-a35d-abd50d0ec318,D07
fccda1e6-8dcf-513b-b48d-95d8c0780458,A01
fccda1e6-8dcf-513b-b48d-95d8c0780458,C00
fccda1e6-8dcf-513b-b48d-95d8c0780458,C03
fccda1e6-8dcf-513b-b48d-95d8c0780458,C04
fccda1e6-8dcf-513b-b48d-95d8c0780458,D01
fccda1e6-8dcf-513b-b48d-95d8c0780458,D14
fccda1e6-8dcf-513b-b48d-95d8c0780458,D15
fccda1e6-8dcf-513b-b48d-95d8c0780458,X03
fccda1e6-8dcf-513b-b48d-95d8c0780458,X04
fccda1e6-8dcf-513b-b48d-95d8c0780458,X70
fccda1e6-8dcf-513b-b48d-95d8c0780458,X74
20490cff-c91c-5af0-98d8-1483111d8dab,Q00
ebef1ec7-ed18-5949-b32b-10585322ddd1,C03
ebef1ec7-ed18-5949-b32b-10585322ddd1,C04
ebef1ec7-ed18-5949-b32b-10585322ddd1,D01
b2be6102-d547-504b-92ca-670ecc242e52,A01
b2be6102-d547-504b-92ca-670ecc242e52,D01
b2be6102-d547-504b-92ca-670ecc242e52,D07
b2be6102-d547-504b-92ca-670ecc242e52,X26
00c5e49e-911f-52dd-807e-73aeed20800b,A00
00c5e49e-911f-52dd-807e-73aeed20800b,A01
00c5e49e-911f-52dd-807e-73aeed20800b,C01
00c5e49e-911f-52dd-807e-73aeed20800b,Q00
00c5e49e-911f-52dd-807e-73aeed20800b,X06
d8a99793-9bfc-50a5-b24a-72fa471970cc,A00
d8a99793-9bfc-50a5-b24a-72fa471970cc,A01
d8a99793-9bfc-50a5-b24a-72fa471970cc,C01
d8a99793-9bfc-50a5-b24a-72fa471970cc,X06
6595a976-32e1-55db-90fe-a1aee0c2bf98,A00
6595a976-32e1-55db-90fe-a1aee0c2bf98,A01
6595a976-32e1-55db-90fe-a1aee0c2bf98,C01
6595a976-32e1-55db-90fe-a1aee0c2bf98,C02
6595a976-32e1-55db-90fe-a1aee0c2bf98,D01
6595a976-32e1-55db-90fe-a1aee0c2bf98,Q00
6595a976-32e1-55db-90fe-a1aee0c2bf98,X26
1a37e563-4287-57e7-bed0-35e5a3596d65,A00
1a37e563-4287-57e7-bed0-35e5a3596d65,A01
1a37e563-4287-57e7-bed0-35e5a3596d65,C01
1a37e563-4287-57e7-bed0-35e5a3596d65,C02
1a37e563-4287-57e7-bed0-35e5a3596d65,D01
1a37e563-4287-57e7-bed0-35e5a3596d65,X26
dfc1d20b-dbd1-57ac-af5d-98a52181c41c,A00
dfc1d20b-dbd1-57ac-af5d-98a52181c41c,A01
dfc1d20b-dbd1-57ac-af5d-98a52181c41c,A02
dfc1d20b-dbd1-57ac-af5d-98a52181c41c,C01
dfc1d20b-dbd1-57ac-af5d-98a52181c41c,X06
dfc1d20b-dbd1-57ac-af5d-98a52181c41c,X07
f80f9dc5-4383-5cdf-bdf7-9f4015320072,K00
f80f9dc5-4383-5cdf-bdf7-9f4015320072,Q00
1222f1e2-317f-53da-821b-836a38f94421,A00
1222f1e2-317f-53da-821b-836a38f94421,A01
1222f1e2-317f-53da-821b-836a38f94421,A02
1222f1e2-317f-53da-821b-836a38f94421,C01
1222f1e2-317f-53da-821b-836a38f94421,X06
1222f1e2-317f-53da-821b-836a38f94421,X07
3770fa45-61c3-5366-a1fc-a5c5bc4e7dee,A00
3770fa45-61c3-5366-a1fc-a5c5bc4e7dee,D01
3770fa45-61c3-5366-a1fc-a5c5bc4e7dee,D04
3770fa45-61c3-5366-a1fc-a5c5bc4e7dee,D09
3770fa45-61c3-5366-a1fc-a5c5bc4e7dee,D14
3770fa45-61c3-5366-a1fc-a5c5bc4e7dee,D15
25412135-b416-504c-ab0d-d97318078fcc,A00
25412135-b416-504c-ab0d-d97318078fcc,D01
25412135-b416-504c-ab0d-d97318078fcc,D04
25412135-b416-504c-ab0d-d97318078fcc,D09
25412135-b416-504c-ab0d-d97318078fcc,D14
25412135-b416-504c-ab0d-d97318078fcc,D15
d4599350-1c41-5094-bdbc-c1bd9a722576,A00
d4599350-1c41-5094-bdbc-c1bd9a722576,C03
d4599350-1c41-5094-bdbc-c1bd9a722576,D01
d4599350-1c41-5094-bdbc-c1bd9a722576,D04
d4599350-1c41-5094-bdbc-c1bd9a722576,D09
d4599350-1c41-5094-bdbc-c1bd9a722576,D15
b591e739-8802-5f82-9403-f46a92261efb,K00
b591e739-8802-5f82-9403-f46a92261efb,Q00
28c1565d-6dde-5734-8113-0708d32f3cc8,C01
28c1565d-6dde-5734-8113-0708d32f3cc8,C02
28c1565d-6dde-5734-8113-0708d32f3cc8,C03
28c1565d-6dde-5734-8113-0708d32f3cc8,C04
28c1565d-6dde-5734-8113-0708d32f3cc8,D01
28c1565d-6dde-5734-8113-0708d32f3cc8,D04
28c1565d-6dde-5734-8113-0708d32f3cc8,X01
28c1565d-6dde-5734-8113-0708d32f3cc8,X02
c0eaf06d-9726-5d09-9b96-857eb887868c,A01
c0eaf06d-9726-5d09-9b96-857eb887868c,D01
c0eaf06d-9726-5d09-9b96-857eb887868c,D07
c0eaf06d-9726-5d09-9b96-857eb887868c,D09
c0eaf06d-9726-5d09-9b96-857eb887868c,D10
c0eaf06d-9726-5d09-9b96-857eb887868c,X25
c0eaf06d-9726-5d09-9b96-857eb887868c,X26
6f803701-17b3-57ca-90b1-a6677f14bfae,A01
6f803701-17b3-57ca-90b1-a6677f14bfae,D01
6f803701-17b3-57ca-90b1-a6677f14bfae,D07
6f803701-17b3-57ca-90b1-a6677f14bfae,D09
6f803701-17b3-57ca-90b1-a6677f14bfae,D10
6f803701-17b3-57ca-90b1-a6677f14bfae,X25
6f803701-17b3-57ca-90b1-a6677f14bfae,X26
73c9024f-1585-5df8-ac8e-d04c2fbd0640,A01
73c9024f-1585-5df8-ac8e-d04c2fbd0640,D01
73c9024f-1585-5df8-ac8e-d04c2fbd0640,D07
73c9024f-1585-5df8-ac8e-d04c2fbd0640,D09
73c9024f-1585-5df8-ac8e-d04c2fbd0640,D10
73c9024f-1585-5df8-ac8e-d04c2fbd0640,X25
73c9024f-1585-5df8-ac8e-d04c2fbd0640,X26
7c938632-dccc-5e2c-8775-2990f3d7fc95,A00
7c938632-dccc-5e2c-8775-2990f3d7fc95,A01
7c938632-dccc-5e2c-8775-2990f3d7fc95,D01
7c938632-dccc-5e2c-8775-2990f3d7fc95,D07
7c938632-dccc-5e2c-8775-2990f3d7fc95,X02
7c938632-dccc-5e2c-8775-2990f3d7fc95,X26
9beb8482-bc62-5714-b6ea-5ce1853f4a20,A00
9beb8482-bc62-5714-b6ea-5ce1853f4a20,A01
9beb8482-bc62-5714-b6ea-5ce1853f4a20,D01
9beb8482-bc62-5714-b6ea-5ce1853f4a20,D07
9beb8482-bc62-5714-b6ea-5ce1853f4a20,X02
9beb8482-bc62-5714-b6ea-5ce1853f4a20,X26
8867eb8e-8fa8-5ec7-829e-e76356ce802c,A00
8867eb8e-8fa8-5ec7-829e-e76356ce802c,A01
8867eb8e-8fa8-5ec7-829e-e76356ce802c,D01
8867eb8e-8fa8-5ec7-829e-e76356ce802c,D07
8867eb8e-8fa8-5ec7-829e-e76356ce802c,X06
8867eb8e-8fa8-5ec7-829e-e76356ce802c,X26
f41fa425-0f40-5999-bc22-5c0593dc7e17,A01
f41fa425-0f40-5999-bc22-5c0593dc7e17,D01
f41fa425-0f40-5999-bc22-5c0593dc7e17,X05
f41fa425-0f40-5999-bc22-5c0593dc7e17,X25
3c9a5cde-a89a-5275-80ed-ee4622ac547c,K00
3c9a5cde-a89a-5275-80ed-ee4622ac547c,Q00
98dd61ba-3d58-534b-9d42-330ad919aed9,A01
98dd61ba-3d58-534b-9d42-330ad919aed9,D01
98dd61ba-3d58-534b-9d42-330ad919aed9,X05
98dd61ba-3d58-534b-9d42-330ad919aed9,X25
5bee525b-4213-5cf1-9aa8-7d0c5df3c3d8,A00
5bee525b-4213-5cf1-9aa8-7d0c5df3c3d8,A01
5bee525b-4213-5cf1-9aa8-7d0c5df3c3d8,X06
5bee525b-4213-5cf1-9aa8-7d0c5df3c3d8,X26
5a25132d-9684-5c67-938b-b94aaba1e4af,A00
5a25132d-9684-5c67-938b-b94aaba1e4af,A01
5a25132d-9684-5c67-938b-b94aaba1e4af,X06
5a25132d-9684-5c67-938b-b94aaba1e4af,X26
720c80eb-9a55-57e5-948c-d8f70fa0008b,A00
720c80eb-9a55-57e5-948c-d8f70fa0008b,A01
720c80eb-9a55-57e5-948c-d8f70fa0008b,K00
720c80eb-9a55-57e5-948c-d8f70fa0008b,X06
720c80eb-9a55-57e5-948c-d8f70fa0008b,X07
36264061-31d7-5b32-af3c-fe057349db9f,A00
36264061-31d7-5b32-af3c-fe057349db9f,A01
36264061-31d7-5b32-af3c-fe057349db9f,X06
36264061-31d7-5b32-af3c-fe057349db9f,X07
ede8fa44-4ba6-512d-ae90-f9833099e710,K00
501539e4-024b-50b3-8772-afc63b74b33d,A00
501539e4-024b-50b3-8772-afc63b74b33d,A01
501539e4-024b-50b3-8772-afc63b74b33d,B03
501539e4-024b-50b3-8772-afc63b74b33d,C01
501539e4-024b-50b3-8772-afc63b74b33d,C02
501539e4-024b-50b3-8772-afc63b74b33d,X02
75381cc0-7ab6-56b5-8576-39277d527b2e,A00
75381cc0-7ab6-56b5-8576-39277d527b2e,A01
75381cc0-7ab6-56b5-8576-39277d527b2e,A02
75381cc0-7ab6-56b5-8576-39277d527b2e,A03
75381cc0-7ab6-56b5-8576-39277d527b2e,B00
75381cc0-7ab6-56b5-8576-39277d527b2e,C01
75381cc0-7ab6-56b5-8576-39277d527b2e,C02
75381cc0-7ab6-56b5-8576-39277d527b2e,D01
75381cc0-7ab6-56b5-8576-39277d527b2e,D07
75381cc0-7ab6-56b5-8576-39277d527b2e,X03
75381cc0-7ab6-56b5-8576-39277d527b2e,X05
75381cc0-7ab6-56b5-8576-39277d527b2e,X06
75381cc0-7ab6-56b5-8576-39277d527b2e,X07
75381cc0-7ab6-56b5-8576-39277d527b2e,X10
75381cc0-7ab6-56b5-8576-39277d527b2e,X11
75381cc0-7ab6-56b5-8576-39277d527b2e,X14
75381cc0-7ab6-56b5-8576-39277d527b2e,X15
75381cc0-7ab6-56b5-8576-39277d527b2e,X26
75381cc0-7ab6-56b5-8576-39277d527b2e,X27
75381cc0-7ab6-56b5-8576-39277d527b2e,X56
0985cfff-9638-552e-948e-10c45aa80d4e,K00
0985cfff-9638-552e-948e-10c45aa80d4e,Q00
f916826d-8b10-5b9c-9d16-a0765159e4c0,A00
f916826d-8b10-5b9c-9d16-a0765159e4c0,A01
f916826d-8b10-5b9c-9d16-a0765159e4c0,A02
f916826d-8b10-5b9c-9d16-a0765159e4c0,A03
f916826d-8b10-5b9c-9d16-a0765159e4c0,B00
f916826d-8b10-5b9c-9d16-a0765159e4c0,C01
f916826d-8b10-5b9c-9d16-a0765159e4c0,C02
f916826d-8b10-5b9c-9d16-a0765159e4c0,D01
f916826d-8b10-5b9c-9d16-a0765159e4c0,D07
f916826d-8b10-5b9c-9d16-a0765159e4c0,X03
f916826d-8b10-5b9c-9d16-a0765159e4c0,X05
f916826d-8b10-5b9c-9d16-a0765159e4c0,X06
f916826d-8b10-5b9c-9d16-a0765159e4c0,X07
f916826d-8b10-5b9c-9d16-a0765159e4c0,X10
f916826d-8b10-5b9c-9d16-a0765159e4c0,X11
f916826d-8b10-5b9c-9d16-a0765159e4c0,X14
f916826d-8b10-5b9c-9d16-a0765159e4c0,X15
f916826d-8b10-5b9c-9d16-a0765159e4c0,X26
f916826d-8b10-5b9c-9d16-a0765159e4c0,X27
f916826d-8b10-5b9c-9d16-a0765159e4c0,X56
8b1485d3-3e01-5e6f-9f5b-da6982473266,H00
8b1485d3-3e01-5e6f-9f5b-da6982473266,H07
7a5783b5-98ec-5289-a22b-4b967e65976d,A00
7a5783b5-98ec-5289-a22b-4b967e65976d,A01
7a5783b5-98ec-5289-a22b-4b967e65976d,C01
7a5783b5-98ec-5289-a22b-4b967e65976d,C02
7a5783b5-98ec-5289-a22b-4b967e65976d,D01
7a5783b5-98ec-5289-a22b-4b967e65976d,Q00
7a5783b5-98ec-5289-a22b-4b967e65976d,X26
940bc87f-b43b-5911-8cee-bba6f9ff5350,A00
940bc87f-b43b-5911-8cee-bba6f9ff5350,A01
940bc87f-b43b-5911-8cee-bba6f9ff5350,C01
940bc87f-b43b-5911-8cee-bba6f9ff5350,C02
940bc87f-b43b-5911-8cee-bba6f9ff5350,D01
940bc87f-b43b-5911-8cee-bba6f9ff5350,X26
627f5fbd-bb39-5cb7-a328-c9773690fb18,A00
627f5fbd-bb39-5cb7-a328-c9773690fb18,A01
627f5fbd-bb39-5cb7-a328-c9773690fb18,C01
627f5fbd-bb39-5cb7-a328-c9773690fb18,D01
627f5fbd-bb39-5cb7-a328-c9773690fb18,D07
5ceb2fcf-f301-5ce3-9476-7d539fb6e35a,A00
5ceb2fcf-f301-5ce3-9476-7d539fb6e35a,A01
5ceb2fcf-f301-5ce3-9476-7d539fb6e35a,C01
5ceb2fcf-f301-5ce3-9476-7d539fb6e35a,D01
5ceb2fcf-f301-5ce3-9476-7d539fb6e35a,D07
90dbe2e2-f6f9-55fb-bd9b-2726b727e58c,C03
90dbe2e2-f6f9-55fb-bd9b-2726b727e58c,C04
90dbe2e2-f6f9-55fb-bd9b-2726b727e58c,D01
90dbe2e2-f6f9-55fb-bd9b-2726b727e58c,X01
69ab29d6-6007-507a-aa47-80785631a6d2,A00
69ab29d6-6007-507a-aa47-80785631a6d2,A01
69ab29d6-6007-507a-aa47-80785631a6d2,C01
69ab29d6-6007-507a-aa47-80785631a6d2,C02
69ab29d6-6007-507a-aa47-80785631a6d2,D01
69ab29d6-6007-507a-aa47-80785631a6d2,D07
69ab29d6-6007-507a-aa47-80785631a6d2,X01
69ab29d6-6007-507a-aa47-80785631a6d2,X02
69ab29d6-6007-507a-aa47-80785631a6d2,X03
69ab29d6-6007-507a-aa47-80785631a6d2,X25
69ab29d6-6007-507a-aa47-80785631a6d2,X26
69ab29d6-6007-507a-aa47-80785631a6d2,X27
5bb76d23-4559-5341-96d5-d46523523788,K00
5bb76d23-4559-5341-96d5-d46523523788,Q00
1e645ab2-d036-557c-b05a-5b5e14209a27,A00
1e645ab2-d036-557c-b05a-5b5e14209a27,A01
1e645ab2-d036-557c-b05a-5b5e14209a27,C01
1e645ab2-d036-557c-b05a-5b5e14209a27,C02
1e645ab2-d036-557c-b05a-5b5e14209a27,D01
1e645ab2-d036-557c-b05a-5b5e14209a27,D07
1e645ab2-d036-557c-b05a-5b5e14209a27,X01
1e645ab2-d036-557c-b05a-5b5e14209a27,X02
1e645ab2-d036-557c-b05a-5b5e14209a27,X03
1e645ab2-d036-557c-b05a-5b5e14209a27,X25
1e645ab2-d036-557c-b05a-5b5e14209a27,X26
1e645ab2-d036-557c-b05a-5b5e14209a27,X27
dac77bf4-b0ec-56e8-bb95-0aec53879982,A00
dac77bf4-b0ec-56e8-bb95-0aec53879982,A01
dac77bf4-b0ec-56e8-bb95-0aec53879982,C01
dac77bf4-b0ec-56e8-bb95-0aec53879982,C02
dac77bf4-b0ec-56e8-bb95-0aec53879982,D01
dac77bf4-b0ec-56e8-bb95-0aec53879982,D07
dac77bf4-b0ec-56e8-bb95-0aec53879982,X01
dac77bf4-b0ec-56e8-bb95-0aec53879982,X02
dac77bf4-b0ec-56e8-bb95-0aec53879982,X03
dac77bf4-b0ec-56e8-bb95-0aec53879982,X25
dac77bf4-b0ec-56e8-bb95-0aec53879982,X26
dac77bf4-b0ec-56e8-bb95-0aec53879982,X27
7f300723-37ae-5639-b453-e0936730aed0,A01
7f300723-37ae-5639-b453-e0936730aed0,B00
7f300723-37ae-5639-b453-e0936730aed0,D07
7f300723-37ae-5639-b453-e0936730aed0,D08
fc1b3579-c4f3-56ec-a07a-a75213af084e,A01
fc1b3579-c4f3-56ec-a07a-a75213af084e,C00
fc1b3579-c4f3-56ec-a07a-a75213af084e,D01
fc1b3579-c4f3-56ec-a07a-a75213af084e,D14
fc1b3579-c4f3-56ec-a07a-a75213af084e,D15
fc1b3579-c4f3-56ec-a07a-a75213af084e,X01
fc1b3579-c4f3-56ec-a07a-a75213af084e,X26
fc1b3579-c4f3-56ec-a07a-a75213af084e,X74
fc1b3579-c4f3-56ec-a07a-a75213af084e,X78
2f8eec8f-edb8-5d22-9091-401c04d625ed,K00
2f8eec8f-edb8-5d22-9091-401c04d625ed,Q00
981630e4-5261-59c5-9264-c5cda074b893,A01
981630e4-5261-59c5-9264-c5cda074b893,C00
981630e4-5261-59c5-9264-c5cda074b893,D01
981630e4-5261-59c5-9264-c5cda074b893,D14
981630e4-5261-59c5-9264-c5cda074b893,D15
981630e4-5261-59c5-9264-c5cda074b893,X01
981630e4-5261-59c5-9264-c5cda074b893,X26
981630e4-5261-59c5-9264-c5cda074b893,X74
981630e4-5261-59c5-9264-c5cda074b893,X78
ebb6c2f8-eb42-545f-9ad5-ff3d5e917ab1,K00
ebb6c2f8-eb42-545f-9ad5-ff3d5e917ab1,Q00
25fe135b-9996-521d-9a83-7244cc7aa4b5,A00
25fe135b-9996-521d-9a83-7244cc7aa4b5,A01
25fe135b-9996-521d-9a83-7244cc7aa4b5,D01
25fe135b-9996-521d-9a83-7244cc7aa4b5,D07
85ea8d7f-928f-5d14-8742-ee1cded0d36c,C01
85ea8d7f-928f-5d14-8742-ee1cded0d36c,C02
85ea8d7f-928f-5d14-8742-ee1cded0d36c,C03
85ea8d7f-928f-5d14-8742-ee1cded0d36c,C04
85ea8d7f-928f-5d14-8742-ee1cded0d36c,D01
85ea8d7f-928f-5d14-8742-ee1cded0d36c,X01
bae60d21-04cd-5f23-a798-1d0070975c64,K00
bae60d21-04cd-5f23-a798-1d0070975c64,Q00
61ea2d76-5ae4-502c-8e37-9a827e193c23,D01
1671e971-7d96-5fe5-9b14-adff3b496e73,C01
1671e971-7d96-5fe5-9b14-adff3b496e73,C02
1671e971-7d96-5fe5-9b14-adff3b496e73,C03
1671e971-7d96-5fe5-9b14-adff3b496e73,C04
1671e971-7d96-5fe5-9b14-adff3b496e73,D01
1671e971-7d96-5fe5-9b14-adff3b496e73,X01
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,A00
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,A01
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,A04
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,A06
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,A07
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,B00
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,B02
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,C04
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,D01
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,D10
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,D20
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,X01
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,X21
2873885d-9e5a-5b8a-b1e1-8a783a4836f8,X25
7b75663e-4f8f-57e0-a2fb-02ee67e3be95,Q00
5c0791ce-7e72-5429-8301-97dd5c9a83a2,A01
5c0791ce-7e72-5429-8301-97dd5c9a83a2,C00
5c0791ce-7e72-5429-8301-97dd5c9a83a2,D01
5c0791ce-7e72-5429-8301-97dd5c9a83a2,D09
5c0791ce-7e72-5429-8301-97dd5c9a83a2,D10
5c0791ce-7e72-5429-8301-97dd5c9a83a2,D11
5c0791ce-7e72-5429-8301-97dd5c9a83a2,D14
5c0791ce-7e72-5429-8301-97dd5c9a83a2,D15
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q01
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q02
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q03
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q04
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q05
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q06
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q07
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q08
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q09
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q10
f1fd51de-65ba-500d-ba63-8e63cc5c48f5,Q21
15babe39-8929-5c34-b0e4-359b2fbe9d66,A00
15babe39-8929-5c34-b0e4-359b2fbe9d66,A01
15babe39-8929-5c34-b0e4-359b2fbe9d66,B00
15babe39-8929-5c34-b0e4-359b2fbe9d66,C00
15babe39-8929-5c34-b0e4-359b2fbe9d66,C01
15babe39-8929-5c34-b0e4-359b2fbe9d66,C02
15babe39-8929-5c34-b0e4-359b2fbe9d66,C03
15babe39-8929-5c34-b0e4-359b2fbe9d66,C04
15babe39-8929-5c34-b0e4-359b2fbe9d66,D01
15babe39-8929-5c34-b0e4-359b2fbe9d66,D04
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,A00
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,A01
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,C01
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,C02
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,D01
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,D07
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,X02
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,X03
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,X26
a0e2cfa6-bda5-56d0-aa1f-906329a8c90f,X27
0694df9c-9c09-5915-ad05-29aa2a0e7cde,K00
0694df9c-9c09-5915-ad05-29aa2a0e7cde,Q00
9fb4c660-0692-5a21-a552-744ef21cb4a8,A00
9fb4c660-0692-5a21-a552-744ef21cb4a8,A01
9fb4c660-0692-5a21-a552-744ef21cb4a8,C01
9fb4c660-0692-5a21-a552-744ef21cb4a8,C02
9fb4c660-0692-5a21-a552-744ef21cb4a8,D01
9fb4c660-0692-5a21-a552-744ef21cb4a8,D07
9fb4c660-0692-5a21-a552-744ef21cb4a8,X02
9fb4c660-0692-5a21-a552-744ef21cb4a8,X03
9fb4c660-0692-5a21-a552-744ef21cb4a8,X26
9fb4c660-0692-5a21-a552-744ef21cb4a8,X27
236736a7-be75-5b39-a168-8b1b3fdd8697,A00
236736a7-be75-5b39-a168-8b1b3fdd8697,A01
236736a7-be75-5b39-a168-8b1b3fdd8697,C01
236736a7-be75-5b39-a168-8b1b3fdd8697,C02
236736a7-be75-5b39-a168-8b1b3fdd8697,D01
236736a7-be75-5b39-a168-8b1b3fdd8697,D07
236736a7-be75-5b39-a168-8b1b3fdd8697,X02
236736a7-be75-5b39-a168-8b1b3fdd8697,X03
236736a7-be75-5b39-a168-8b1b3fdd8697,X26
236736a7-be75-5b39-a168-8b1b3fdd8697,X27
9fc2a18f-c2b0-52e0-9ba1-c27f93e5b04d,A00
9fc2a18f-c2b0-52e0-9ba1-c27f93e5b04d,A01
9fc2a18f-c2b0-52e0-9ba1-c27f93e5b04d,D01
9fc2a18f-c2b0-52e0-9ba1-c27f93e5b04d,D07
