id,university_short_name,major_code,is_active,program_source_code,program_name,source,source_school_id,missing_reason,base_program_code,quota,canonical_program_id
296cf6c3-ed61-528d-9d36-4ba859e8187b,QHX,QHX27,true,QHX27,Việt Nam học,tuyensinh247,348,,QHX27,60,
0840dfca-3c42-5764-83b6-66f3870c53e4,QHX,QHX28,true,QHX28,Xã hội học,tuyensinh247,348,,QHX28,70,
1a01a092-a801-5742-8c31-c22db1c74037,QHX,QHX29,true,QHX29,Truyền thông đa phương tiện,tuyensinh247,,,QHX29,50,
455d46da-eeec-5f50-9d9e-af4cb74f05bc,QHX,QHX40,false,QHX40,Báo chí,tuyensinh247,348,Dữ liệu quá khứ (Mã nhánh/Biến thể),QHX01,,4d6ec798-ba0a-55d6-bb0b-5d5007d3e7db
2e1c08a5-7625-5b05-961f-a59cacceffac,QHX,QHX41,false,QHX41,Khoa học quản lý,tuyensinh247,348,Dữ liệu quá khứ (Mã nhánh/Biến thể),QHX09,,8965d12d-4cc1-524d-88b2-9551475d47fa
cccd3072-e842-5a00-a103-9114c9c29de2,QHX,QHX42,false,QHX42,Quản lý thông tin,tuyensinh247,348,Dữ liệu quá khứ (Mã nhánh/Biến thể),QHX16,,1e9372c5-0b27-5542-974e-b745c8b767fd
9e48c68c-d508-5271-a2b9-93d9b8df8390,QHX,QHX43,false,QHX43,Quốc tế học,tuyensinh247,348,Dữ liệu quá khứ (Mã nhánh/Biến thể),QHX20,,69c724cb-c437-5f15-b077-7ef9d93a692a
560052aa-40e7-5a39-b1dd-903a91287637,QHY,7720101,true,7720101,Y khoa,tuyensinh247,471,Thiếu quota trong course_catalog,7720101,,
db46a7ca-7356-5f23-9e17-cc06df5743af,QHY,7720201,true,7720201,Dược học,tuyensinh247,471,Thiếu quota trong course_catalog,7720201,,
667da423-da64-5bf4-85bd-070911c70728,QHY,7720301,true,7720301,Điều dưỡng,tuyensinh247,471,Thiếu quota trong course_catalog,7720301,,
472eedd3-5501-52b2-90b5-8d4e43b79ed2,QHY,7720501,true,7720501,Răng Hàm Mặt,tuyensinh247,471,Thiếu quota trong course_catalog,7720501,,
af06df1a-703d-5282-bb00-08503fe1585d,QHY,7720601,true,7720601,Kỹ thuật Xét nghiệm Y học,tuyensinh247,471,Thiếu quota trong course_catalog,7720601,,
e9fecdb2-ea85-5d6f-9098-8678d65295c3,QHY,7720602,true,7720602,Kỹ thuật Hình ảnh Y học,tuyensinh247,471,Thiếu quota trong course_catalog,7720602,,
fd3cfdb3-52ef-5ad6-a3ef-f2213a4d38ce,SKD,7210226,true,7210226B,Diễn viên chèo,tuyensinh247,408,,7210226B,15,
ac32fe83-ab98-5bae-997a-db74559d618c,SKD,7210226,true,7210226C,Diễn viên rối,tuyensinh247,408,,7210226C,10,
eaa239d5-f42c-5f31-ad13-57d36c71dc1d,SKD,7210226,true,7210226E,Nhạc công kịch hát dân tộc,tuyensinh247,408,,7210226E,10,
186e6302-e9e8-5144-9b3f-6e15adfda7c2,SKD,7210227,true,7210227A,"Đạo diễn âm thanh, ánh sáng sân khấu",tuyensinh247,408,,7210227A,15,
dee39e10-884c-5d49-92bb-a459c6287ed9,SKD,7210227,true,7210227B,Đạo diễn sự kiện lễ hội,tuyensinh247,408,,7210227B,15,
86c493bd-1b31-52b5-8076-e6119e96c7f8,SKD,7210233,true,7210233A,Biên kịch điện ảnh,tuyensinh247,408,,7210233A,15,
9d341ff7-a275-54b5-93ad-53eccecf8c84,SKD,7210233,true,7210233B,Biên tập truyền hình,tuyensinh247,408,,7210233B,20,
e76d036c-b644-5dab-a742-7ba78f0ccd06,SKD,7210234,true,7210234,"Diễn viên kịch, điện ảnh – truyền hình",tuyensinh247,408,,7210234,40,
516fda00-7c56-5954-ac17-90edd0609cf8,SKD,7210234,true,7210234A,Diễn viên nhạc kịch,tuyensinh247,408,,7210234A,15,
e565d1e7-44e2-5444-a07c-e4081f70387f,SKD,7210235,true,7210235A,Đạo diễn điện ảnh,tuyensinh247,408,,7210235A,15,
d339379c-cd65-5938-af58-753a8229e62f,SKD,7210235,true,7210235B,Đạo diễn truyền hình,tuyensinh247,408,,7210235B,15,
4048c2e8-3fb4-5b92-8ec6-f8a7c933d425,SKD,7210235,true,7210235C,"Đạo diễn, sản xuất nội dung số",tuyensinh247,408,,7210235C,15,
e7112388-c11c-586e-a49f-e0085319fe48,SKD,7210236,true,7210236A,Quay phim điện ảnh,tuyensinh247,408,,7210236A,20,
94a8e842-672f-5eab-8f11-56ef0f64c48c,SKD,7210236,true,7210236B,Quay phim truyền hình,tuyensinh247,408,,7210236B,15,
79088dc6-cb2e-52e8-b58f-f1388e161041,SKD,7210243,true,7210243,Biên đạo múa,tuyensinh247,408,,7210243,10,
99f59556-d22d-5c88-906b-2e2910c8b839,SKD,7210243,true,7210243A,Biên đạo múa đại chúng,tuyensinh247,408,,7210243A,30,
0a25dae3-8e15-5a8e-abfb-9f2359f0f0c8,SKD,7210244,true,7210244,Huấn luyện múa,tuyensinh247,408,,7210244,10,
26128791-adb8-5173-b84e-2209a8958327,SKD,7210301,true,7210301A,Nhiếp ảnh nghệ thuật,tuyensinh247,408,,7210301A,20,
76f022fb-830c-533f-a4dc-5096080e7d80,SKD,7210301,true,7210301B,Nhiếp ảnh báo chí,tuyensinh247,408,,7210301B,20,
3707f73e-a48b-5be2-a1cb-506fda67ca59,SKD,7210301,true,7210301C,Nhiếp ảnh truyền thông đa phương tiện,tuyensinh247,408,,7210301C,20,
af02700e-6219-5c15-9467-4ae4a6ef48e7,SKD,7210302,true,7210302A,Công nghệ dựng phim,tuyensinh247,408,,7210302A,20,
1cf16160-9d87-5d87-b03e-fc5c6ead4d88,SKD,7210302,true,7210302B,Âm thanh điện ảnh – truyền hình,tuyensinh247,408,,7210302B,10,
2e5987f8-dfef-563e-930b-4401ce1ec4cd,SKD,7210406,true,7210406A,Thiết kế mỹ thuật sân khấu,tuyensinh247,408,,7210406A,10,
1711df85-d222-5383-ace5-ae983bf4a498,SKD,7210406,true,7210406B,Thiết kế mỹ thuật hoạt hình,tuyensinh247,,,7210406B,10,
bf994218-2bc5-5c95-9814-475dc0842262,SKD,7210406,true,7210406C,Thiết kế mỹ thuật hoạt hình,tuyensinh247,408,,7210406C,10,
966975c1-c3ae-53c2-9e2d-32a918480829,SKD,7210406,true,7210406D,Thiết kế trang phục nghệ thuật,tuyensinh247,408,,7210406D,10,
adcbe93a-a6bf-5c80-9da4-bfa1b94822c6,SKD,7210406,true,7210406E,Thiết kế đồ hoạ kỹ xảo,tuyensinh247,408,,7210406E,20,
6754c543-c36b-5c73-b01e-6a4aa75fa6e3,SKD,7210406,true,7210406F,Nghệ thuật hóa trang,tuyensinh247,408,,7210406F,25,
b87d18de-6115-58df-9f5c-1980459d51a1,SPH,7140101,true,7140101,Giáo dục học (Giáo dục và truyền thông),tuyensinh247,,,7140101,80,
1354b3fa-feab-5fc8-9d74-b9f565d5705d,SPH,7140114,true,7140114,Quản lí giáo dục,tuyensinh247,411,,7140114,90,
611bb240-2411-58d9-93cd-9969b01db4b1,SPH,7140114,false,7140114C,Quản lí giáo dục,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140114,,1354b3fa-feab-5fc8-9d74-b9f565d5705d
5ba379be-a605-5d68-a74a-be04dad63f37,SPH,7140114,false,7140114D,Quản lí giáo dục,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140114,,1354b3fa-feab-5fc8-9d74-b9f565d5705d
8587d7b9-fcce-57a5-93f6-a2dc353a7c5b,SPH,7140201,true,7140201,Giáo dục Mầm non,tuyensinh247,411,,7140201,190,
32821d37-8057-5ec3-8deb-0eaad9baecff,SPH,7140201,false,7140201A,Giáo dục Mầm non,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140201,,8587d7b9-fcce-57a5-93f6-a2dc353a7c5b
70070a8f-a53c-5ddf-9179-51539ff25502,SPH,7140201,false,7140201B,Giáo dục Mầm non,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140201,,8587d7b9-fcce-57a5-93f6-a2dc353a7c5b
1ab65ab8-f921-5428-9ee5-e72bb86b88b1,SPH,7140201,false,7140201C,Giáo dục Mầm non,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140201,,8587d7b9-fcce-57a5-93f6-a2dc353a7c5b
4ffca3e3-ef10-547c-8b5f-9b7e14a01aa1,SPH,7140201,true,7140201K,Giáo dục Mầm non - Sư phạm Tiếng Anh,tuyensinh247,411,,7140201K,60,
eb7d9a9f-30f2-5dba-b185-f61d1bcfd98e,SPH,7140202,true,7140202,Giáo dục Tiểu học,tuyensinh247,411,,7140202,215,
2db1127d-ccc0-5062-9609-4c4cbfcc3cbf,SPH,7140202,false,7140202A,Giáo dục Tiểu học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140202,,eb7d9a9f-30f2-5dba-b185-f61d1bcfd98e
779d1c07-4a36-5d42-87a3-e206fec89501,SPH,7140202,false,7140202B,Giáo dục Tiểu học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140202,,eb7d9a9f-30f2-5dba-b185-f61d1bcfd98e
39cc3b98-ad02-58da-9bf7-1f74f2e5c2f1,SPH,7140202,false,7140202C,Giáo dục Tiểu học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140202,,eb7d9a9f-30f2-5dba-b185-f61d1bcfd98e
58fa5d11-7bae-5d23-9cbe-1f87a94795c3,SPH,7140202,false,7140202D,Giáo dục Tiểu học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140202,,eb7d9a9f-30f2-5dba-b185-f61d1bcfd98e
1a0079ed-ef9b-5996-bfbd-d0b17f2a52c6,SPH,7140202,true,7140202K,Giáo dục Tiểu học - Sư phạm Tiếng Anh,tuyensinh247,411,,7140202K,100,
84e6718a-4e33-5696-9833-8252006001a2,SPH,7140203,true,7140203,Giáo dục đặc biệt,tuyensinh247,411,,7140203,80,
27b80557-3e89-56ea-a0f7-e9d36683b0c9,SPH,7140203,false,7140203C,Giáo dục đặc biệt,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140203,,84e6718a-4e33-5696-9833-8252006001a2
54d28845-74bc-542f-af53-b7eb57be7d3d,SPH,7140203,false,7140203D,Giáo dục đặc biệt,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140203,,84e6718a-4e33-5696-9833-8252006001a2
16fa1a9f-06e4-5d9a-acc1-27f42046a2e1,SPH,7140204,true,7140204,Giáo dục công dân,tuyensinh247,411,,7140204,110,
1f4ff3c8-84df-55b9-8099-1fd0b7570d9b,SPH,7140204,false,7140204B,Giáo dục công dân,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140204,,16fa1a9f-06e4-5d9a-acc1-27f42046a2e1
6cf81319-8ab8-53c9-aaf0-1ab0e89ad1f2,SPH,7140204,false,7140204C,Giáo dục công dân,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140204,,16fa1a9f-06e4-5d9a-acc1-27f42046a2e1
77da6a12-1a73-53b2-aa41-0762115d630f,SPH,7140205,true,7140205,Giáo dục chính trị,tuyensinh247,411,,7140205,25,
0cb58620-35d4-5426-80ee-e4de36032c38,SPH,7140205,false,7140205B,Giáo dục chính trị,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140205,,77da6a12-1a73-53b2-aa41-0762115d630f
07a9cc2e-5e27-5c72-aaf8-ec507fb43b8e,SPH,7140205,false,7140205C,Giáo dục chính trị,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140205,,77da6a12-1a73-53b2-aa41-0762115d630f
797054aa-aebb-5db6-865a-3a2c6e34696c,SPH,7140206,true,7140206,Giáo dục thể chất,tuyensinh247,411,,7140206,160,
137cdf30-0fd8-5e9b-8e4e-b79a6f31ccbf,SPH,7140206,false,7140206A,Giáo dục thể chất,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140206,,797054aa-aebb-5db6-865a-3a2c6e34696c
3c1481fe-3a0b-50f0-a66e-f2ece1767326,SPH,7140208,true,7140208,Giáo dục Quốc phòng và An ninh,tuyensinh247,411,,7140208,60,
b59bc621-cee3-5393-a8d0-da05c3508ab7,SPH,7140208,false,7140208C,Giáo dục Quốc phòng và An ninh,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140208,,3c1481fe-3a0b-50f0-a66e-f2ece1767326
dc604d0a-a5dd-5bcf-9939-e6832d89ce30,SPH,7140208,false,7140208D,Giáo dục Quốc phòng và An ninh,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140208,,3c1481fe-3a0b-50f0-a66e-f2ece1767326
5174c18b-e779-521a-9103-e4e7ba1bc4d8,SPH,7140209,true,7140209,Sư phạm Toán học,tuyensinh247,411,,7140209,300,
b618de94-d107-5b2e-aceb-00a53abfe3c5,SPH,7140209,false,7140209A,Sư phạm Toán học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140209,,5174c18b-e779-521a-9103-e4e7ba1bc4d8
8d69bed4-cee6-5f24-b92c-9b0ba052b6a5,SPH,7140209,false,7140209B,Sư phạm Toán học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140209,,5174c18b-e779-521a-9103-e4e7ba1bc4d8
8f5cddc0-6f82-5752-a68e-6ddac5bf4ef1,SPH,7140209,false,7140209C,Sư phạm Toán học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140209,,5174c18b-e779-521a-9103-e4e7ba1bc4d8
ba1f8988-cabf-58ee-8996-142a3dd1eb86,SPH,7140209,false,7140209D,Sư phạm Toán học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140209,,5174c18b-e779-521a-9103-e4e7ba1bc4d8
803e9afa-0b8c-52fc-9fc4-dfe07df83def,SPH,7140209,true,7140209K,Sư phạm Toán học (dạy Toán bằng tiếng Anh),tuyensinh247,411,,7140209K,60,
1a3e6b58-7054-5835-8c48-9f6a40fb4317,SPH,7140210,true,7140210,Sư phạm Tin học,tuyensinh247,411,,7140210,100,
af3d036e-e251-5f18-8f1d-125701b76cce,SPH,7140210,false,7140210A,Sư phạm Tin học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140210,,1a3e6b58-7054-5835-8c48-9f6a40fb4317
1fb48029-feb4-5919-a955-44b6318b99db,SPH,7140210,false,7140210B,Sư phạm Tin học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140210,,1a3e6b58-7054-5835-8c48-9f6a40fb4317
83a3bf5c-4649-5faa-91ce-0616970b97b7,SPH,7140210,true,7140210K,Sư phạm Tin học (dạy bằng Tiếng Anh),tuyensinh247,,,7140210K,20,
c2a63d0c-8fc0-5222-bb6b-da029ca3c044,SPH,7140211,true,7140211,Sư phạm Vật lí,tuyensinh247,411,,7140211,50,
a1bbe804-432c-57ff-8fec-2b8f969d66a3,SPH,7140211,false,7140211A,Sư phạm Vật lí,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140211,,c2a63d0c-8fc0-5222-bb6b-da029ca3c044
45417196-a624-5e2b-90de-5131282e51f8,SPH,7140211,false,7140211B,Sư phạm Vật lí,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140211,,c2a63d0c-8fc0-5222-bb6b-da029ca3c044
fbec6f64-a3c5-5099-a1e4-34e3d08df600,SPH,7140211,false,7140211C,Sư phạm Vật lí,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140211,,c2a63d0c-8fc0-5222-bb6b-da029ca3c044
56588e9c-250b-5572-9a04-2286ec1f66d8,SPH,7140211,false,7140211D,Sư phạm Vật lí,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140211,,c2a63d0c-8fc0-5222-bb6b-da029ca3c044
472500e9-d992-5a3e-9cf2-2b5dbd78316a,SPH,7140211,true,7140211K,Sư phạm Vật lí (dạy Toán bằng tiếng Anh),tuyensinh247,411,,7140211K,20,
b6330db4-ad89-5c26-8fab-6f4c26d9a26d,SPH,7140212,true,7140212,Sư phạm Hoá học,tuyensinh247,411,,7140212,50,
524e24e1-9a29-5f83-a3fd-5d65ae039903,SPH,7140212,false,7140212A,Sư phạm Hoá học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140212,,b6330db4-ad89-5c26-8fab-6f4c26d9a26d
7c615134-4559-59a8-a67a-17182e6eb700,SPH,7140212,false,7140212B,Sư phạm Hoá học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140212,,b6330db4-ad89-5c26-8fab-6f4c26d9a26d
cca5a427-b75f-5777-b7b4-e13845b75bb2,SPH,7140212,false,7140212C,Sư phạm Hoá học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140212,,b6330db4-ad89-5c26-8fab-6f4c26d9a26d
6188a63e-50d8-55b3-9fa6-0035a465319b,SPH,7140212,true,7140212K,Sư phạm Hoá học (dạy Hóa học bằng tiếng Anh),tuyensinh247,411,,7140212K,20,
5524e492-e1be-5d74-b17c-d08d43054531,SPH,7140213,true,7140213,Sư phạm Sinh học,tuyensinh247,411,,7140213,70,
6790a25a-93d5-59fc-9572-aab7ae5d6329,SPH,7140213,false,7140213B,Sư phạm Sinh học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140213,,5524e492-e1be-5d74-b17c-d08d43054531
6fb9044f-0104-5496-be95-bc05ce1ca410,SPH,7140213,false,7140213D,Sư phạm Sinh học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140213,,5524e492-e1be-5d74-b17c-d08d43054531
84d275bf-0e28-5fe3-a4ff-6c4e400e8590,SPH,7140217,true,7140217,Sư phạm Ngữ văn,tuyensinh247,411,,7140217,450,
41503c83-6abb-5736-8741-b303793ae9af,SPH,7140217,false,7140217C,Sư phạm Ngữ văn,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140217,,84d275bf-0e28-5fe3-a4ff-6c4e400e8590
1bc48814-d2fb-58f9-8635-f48a9de83e2c,SPH,7140217,false,7140217D,Sư phạm Ngữ văn,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140217,,84d275bf-0e28-5fe3-a4ff-6c4e400e8590
d665b005-9c2e-5f5a-941c-379d2628729b,SPH,7140218,true,7140218,Sư phạm Lịch sử,tuyensinh247,411,,7140218,85,
82e07af9-bd50-5e9d-b8a1-d9d492dddebb,SPH,7140218,false,7140218C,Sư phạm Lịch sử,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140218,,d665b005-9c2e-5f5a-941c-379d2628729b
2348466e-60b0-54b9-bf68-d45cd90a5ba6,SPH,7140218,false,7140218D,Sư phạm Lịch sử,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140218,,d665b005-9c2e-5f5a-941c-379d2628729b
af3ca499-b6b4-5e25-82b3-93c8a39a46bd,SPH,7140219,true,7140219,Sư phạm Địa lí,tuyensinh247,411,,7140219,100,
95ddf981-284d-5814-9330-618a3562be5b,SPH,7140219,false,7140219B,Sư phạm Địa lí,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140219,,af3ca499-b6b4-5e25-82b3-93c8a39a46bd
c066f64a-8bad-5c6f-a0e8-ef4bedbd664c,SPH,7140219,false,7140219C,Sư phạm Địa lí,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140219,,af3ca499-b6b4-5e25-82b3-93c8a39a46bd
d06eef1a-2019-516b-aeba-cc9525ddc28a,SPH,7140221,true,7140221,Sư phạm Âm nhạc,tuyensinh247,411,,7140221,80,
79ab6cfb-05c3-5e04-96e4-69f5a685af2a,SPH,7140221,false,7140221A,Sư phạm Âm nhạc,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140221,,d06eef1a-2019-516b-aeba-cc9525ddc28a
9507d666-1702-5b27-9c62-e0d991495f55,SPH,7140221,false,7140221B,Sư phạm Âm nhạc,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140221,,d06eef1a-2019-516b-aeba-cc9525ddc28a
fed35cfc-1758-5e0b-aa90-79fd2bf21563,SPH,7140222,true,7140222,Sư phạm Mỹ thuật,tuyensinh247,411,,7140222,80,
31b7512b-0442-52e2-8552-2b4714ef5b1f,SPH,7140222,false,7140222A,Sư phạm Mỹ thuật,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140222,,fed35cfc-1758-5e0b-aa90-79fd2bf21563
27c0ce4e-7339-5527-874c-76f6e6fa5e69,SPH,7140222,false,7140222B,Sư phạm Mỹ thuật,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140222,,fed35cfc-1758-5e0b-aa90-79fd2bf21563
4664dc3d-aac9-5e00-a7a4-3fa92781b887,SPH,7140231,true,7140231,Sư phạm Tiếng Anh,tuyensinh247,411,,7140231,160,
f3259f52-9823-5135-aa35-c62269927541,SPH,7140231,false,7140231A,Sư phạm Tiếng Anh,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140231,,4664dc3d-aac9-5e00-a7a4-3fa92781b887
d598acb2-221e-52f1-a093-fa860f0383b7,SPH,7140231,false,7140231B,Sư phạm Tiếng Anh,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140231,,4664dc3d-aac9-5e00-a7a4-3fa92781b887
1bf5d993-006a-529f-849a-5a97178f3bad,SPH,7140233,true,7140233,Sư phạm Tiếng Pháp,tuyensinh247,411,,7140233,20,
5b1cd45d-97f2-5a44-87ba-7d8ad6290253,SPH,7140233,false,7140233C,Sư phạm Tiếng Pháp,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140233,,1bf5d993-006a-529f-849a-5a97178f3bad
67cfbd92-37b0-5821-bb2c-ba17b524dc8a,SPH,7140233,false,7140233D,Sư phạm Tiếng Pháp,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140233,,1bf5d993-006a-529f-849a-5a97178f3bad
087cdf91-fbc9-56ab-b69a-ade442c2500b,SPH,7140246,true,7140246,Sư phạm Công nghệ,tuyensinh247,411,,7140246,150,
11d9155c-68c1-5e37-9164-e4b07eb405c6,SPH,7140246,false,7140246A,Sư phạm Công nghệ,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140246,,087cdf91-fbc9-56ab-b69a-ade442c2500b
a2fd9c33-70a5-5e6c-8f2c-a63950b4ee91,SPH,7140246,false,7140246C,Sư phạm Công nghệ,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7140246,,087cdf91-fbc9-56ab-b69a-ade442c2500b
a61fc831-32d5-5848-b30a-752b4c4bd762,SPH,7140247,true,7140247,Sư phạm Khoa học tự nhiên,tuyensinh247,411,,7140247,70,
a024da15-b7b4-5e59-a89a-324822fc8066,SPH,7140249,true,7140249,Sư phạm Lịch sử - Địa lí,tuyensinh247,411,,7140249,100,
66b40bca-fa03-5c83-a09b-1f863637611b,SPH,7220101,true,7220101,Tiếng Việt và văn hóa Việt Nam,tuyensinh247,411,,7220101,70,
35ebec77-6ded-5ad5-85d2-79a2cd2d1026,SPH,7220101,true,7220101_A,Tiếng Việt và văn hóa Việt Nam - Tuyển sinh người nước ngoài,tuyensinh247,411,,7220101_A,10,
7b5e77af-3ab7-574a-b59d-a8f307973735,SPH,7220201,true,7220201,Ngôn ngữ Anh,tuyensinh247,411,,7220201,60,
776d8713-e817-5ca1-bf04-dcd50b1f9f2b,SPH,7220203,true,7220203,Ngôn ngữ Pháp (Tiếng Pháp ứng dụng và giao tiếp quốc tế),tuyensinh247,,,7220203,60,
82efb721-8c04-52c7-8c7d-ce2ad9273202,SPH,7220204,true,7220204,Ngôn ngữ Trung Quốc,tuyensinh247,411,,7220204,45,
2f3b41ad-cd5f-5d6f-82a1-c342db84497c,SPH,7220204,false,7220204A,Ngôn ngữ Trung Quốc,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7220204,,82efb721-8c04-52c7-8c7d-ce2ad9273202
e14ac130-4178-5e47-90b3-22d5543304f0,SPH,7220204,false,7220204B,Ngôn ngữ Trung Quốc,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7220204,,82efb721-8c04-52c7-8c7d-ce2ad9273202
39fe483c-2db9-5b5e-9761-3c8b90518261,SPH,7229001,true,7229001,Triết học (Triết học Mác Lê-nin),tuyensinh247,411,,7229001,195,
09b1d3a1-9604-5103-adc4-6e59d532c860,SPH,7229001,false,7229001B,Triết học (Triết học Mác Lê-nin),tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7229001,,39fe483c-2db9-5b5e-9761-3c8b90518261
4500ee22-334c-5b2e-b6a9-9211c1ee35d1,SPH,7229001,false,7229001C,Triết học (Triết học Mác Lê-nin),tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7229001,,39fe483c-2db9-5b5e-9761-3c8b90518261
5cfdb99d-e1ff-5daf-8230-bcb5a3831a84,SPH,7229010,true,7229010,Lịch sử,tuyensinh247,411,,7229010,60,
62c1616f-1384-5434-b148-fdab2431e307,SPH,7229030,true,7229030,Văn học,tuyensinh247,411,,7229030,100,
e07fecab-91de-5a2e-95b9-7d06157c40e9,SPH,7229030,false,7229030C,Văn học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7229030,,62c1616f-1384-5434-b148-fdab2431e307
090b7e7e-0bf7-580c-ab92-d7d51fc9f145,SPH,7229030,false,7229030D,Văn học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7229030,,62c1616f-1384-5434-b148-fdab2431e307
54c915ce-ab36-52c3-9c01-63e12f413f4b,SPH,7310201,true,7310201,Chính trị học,tuyensinh247,411,,7310201,100,
c82a55fd-7c67-57ff-b1b8-b2b89a96f7d5,SPH,7310201,false,7310201B,Chính trị học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7310201,,54c915ce-ab36-52c3-9c01-63e12f413f4b
025215d5-f6c6-5cfb-a00d-034684134f08,SPH,7310201,false,7310201C,Chính trị học,tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7310201,,54c915ce-ab36-52c3-9c01-63e12f413f4b
89606277-cac1-5556-bf6e-2dd199050e3e,SPH,7310301,true,7310301,Xã hội học,tuyensinh247,411,,7310301,80,
93e53ad9-656f-58cb-bdb3-2a5f8db915d2,SPH,7310401,true,7310401,Tâm lý học (Tâm lý học trường học),tuyensinh247,411,,7310401,200,
3a262fa6-cd05-5397-8c0f-2af3c5f14f5a,SPH,7310401,false,7310401C,Tâm lý học (Tâm lý học trường học),tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7310401,,93e53ad9-656f-58cb-bdb3-2a5f8db915d2
2fa53856-39f8-5c6e-a3eb-3f70ec157cd5,SPH,7310401,false,7310401D,Tâm lý học (Tâm lý học trường học),tuyensinh247,411,Dữ liệu quá khứ (Mã nhánh/Biến thể),7310401,,93e53ad9-656f-58cb-bdb3-2a5f8db915d2
b16ba017-0d82-56be-8591-37ed837de6fe,SPH,7310403,true,7310403,Tâm lý học giáo dục,tuyensinh247,411,,7310403,90,
